xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot,zmint,oretypet,dens,CAT,CATN,FASE
3840,10810,2637.5,0.42,7,43,dic-16,0.07520833,0.0043,SSD,SASOL,2.6,MED,1,19
3820,10830,2637.5,0.53333333,7,42,dic-16,0.05041667,0.0072,SSD,SAARC,2.6,MED,1,42
3840,10830,2637.5,0.48,7,43,dic-16,0.08,0.0072,SSD,SASOL,2.6,MED,1,34
3820,10810,2652.5,0.55083333,7,43,oct-16,0.08708333,0.004,SSD,SASOL,2.6,MED,1,34
3840,10810,2652.5,0.53875,7,43,oct-16,0.07291667,0.0044,SSD,SASOL,2.6,MED,1,19
3820,10830,2652.5,0.65875,8,43,oct-16,0.09125,0.007,SSF,SASOL,2.6,MED,1,34
3840,10830,2652.5,0.57541667,7,43,oct-16,0.09041667,0.0057,SSD,SASOL,2.6,MED,1,19
3860,10810,2637.5,0.65,2,33,dic-16,0.2125,0.001,MIX,MXAL,2.6,IND,2,19N
3880,10810,2637.5,0.58354167,7,43,dic-16,0.10916667,0.0085,SSD,SASOL,2.6,MED,1,42
3860,10830,2637.5,0.54083333,7,43,nov-16,0.09625,0.005,SSD,SASOL,2.6,IND,2,19N
3880,10830,2637.5,0.67333333,8,43,nov-16,0.11833333,0.0062,SSF,SASOL,2.6,MED,1,42
3860,10810,2652.5,0.69354167,8,43,oct-16,0.16583333,0.0056,SSF,SASOL,2.6,MED,1,19
3880,10810,2652.5,0.64875,8,43,oct-16,0.095,0.0052,SSF,SASOL,2.6,INF,3,19N
3860,10830,2652.5,0.59,7,43,oct-16,0.07875,0.0056,SSD,SASOL,2.6,MED,1,34
3880,10830,2652.5,0.62875,8,43,oct-16,0.1225,0.0034,SSF,SASOL,2.6,IND,2,42
3900,10810,2637.5,0.49125,7,45,dic-16,0.03125,0.0047,SSD,SCHAL,2.6,IND,2,42
3920,10810,2637.5,0.7075,2,33,dic-16,0.1925,0.001,MIX,MXAL,2.6,MED,1,34
3900,10830,2637.5,0.55,7,45,nov-16,0.05875,0.0067,SSD,SCHAL,2.6,IND,2,19N
3920,10830,2637.5,0.6625,8,43,nov-16,0.11125,0.0085,SSF,SASOL,2.6,MED,1,19
3900,10810,2652.5,0.49,7,45,oct-16,0.03,0.0049,SSD,SCHAL,2.6,MED,1,19
3920,10810,2652.5,0.75125,8,43,oct-16,0.113125,0.0089,SSF,SASOL,2.6,IND,2,19N
3900,10830,2652.5,0.48395833,7,45,oct-16,0.04520833,0.0042,SSD,SCHAL,2.6,MED,1,34
3920,10830,2652.5,0.68583333,8,43,nov-16,0.10666667,0.0072,SSF,SASOL,2.6,MED,1,34
3940,10810,2637.5,0.66625,62,43,dic-16,0.09770833,0.0116,BO,SASOL,2.6,MED,1,34
3960,10810,2637.5,0.61375,62,45,dic-16,0.045,0.0109,BO,SCHAL,2.6,IND,2,42
3940,10830,2637.5,0.61354167,62,45,nov-16,0.04729167,0.0104,BO,SCHAL,2.6,INF,3,19N
3960,10830,2637.5,0.6975,62,45,dic-16,0.0575,0.011,BO,SCHAL,2.6,MED,1,34
3940,10810,2652.5,0.95770833,8,45,nov-16,0.10166667,0.0094,SSF,SCHAL,2.6,INF,3,19N
3960,10810,2652.5,0.71666667,8,45,oct-16,0.0575,0.0126,SSF,SCHAL,2.6,MED,1,42
3940,10830,2652.5,1.02125,8,45,nov-16,0.070625,0.0103,SSF,SCHAL,2.6,MED,1,34
3960,10830,2652.5,0.75666667,8,45,nov-16,0.07916667,0.0131,SSF,SCHAL,2.6,MED,1,19
3980,10810,2637.5,0.52875,62,45,dic-16,0.04125,0.0134,BO,SCHAL,2.6,MED,1,34
4000,10810,2637.5,0.55020833,62,43,dic-16,0.08208333,0.0249,BO,SASOL,2.6,MED,1,19
3980,10830,2637.5,0.67,8,45,dic-16,0.06,0.0141,SSF,SCHAL,2.6,MED,1,42
4000,10830,2637.5,0.62875,8,43,dic-16,0.07625,0.0234,SSF,SASOL,2.6,MED,1,34
3980,10810,2652.5,0.62,8,45,oct-16,0.0575,0.0153,SSF,SCHAL,2.6,IND,2,19N
4000,10810,2652.5,0.72083333,2,33,oct-16,0.21875,0.001,MIX,MXAL,2.6,MED,1,19
3980,10830,2652.5,0.63,8,45,oct-16,0.06,0.0152,SSF,SCHAL,2.6,MED,1,42
4000,10830,2652.5,0.68125,8,43,oct-16,0.08625,0.0202,SSF,SASOL,2.6,MED,1,42
4020,10810,2637.5,0.54,62,45,dic-16,0.04,0.025,BO,SCHAL,2.6,IND,2,19N
4040,10810,2637.5,0.49,62,45,dic-16,0.04,0.0316,BO,SCHAL,2.6,MED,1,19
4020,10830,2637.5,0.4825,62,45,dic-16,0.03270833,0.0258,BO,SCHAL,2.6,MED,1,19
4040,10830,2637.5,0.48,62,45,dic-16,0.03,0.0205,BO,SCHAL,2.6,INF,3,19N
4020,10810,2652.5,0.550625,62,43,oct-16,0.06625,0.04,BO,SASOL,2.6,IND,2,42
4040,10810,2652.5,0.48,62,45,oct-16,0.03,0.0356,BO,SCHAL,2.6,MED,1,19
4020,10830,2652.5,0.52041667,62,43,oct-16,0.065,0.0293,BO,SASOL,2.6,MED,1,34
4040,10830,2652.5,0.52,62,45,oct-16,0.04,0.0292,BO,SCHAL,2.6,MED,1,34
4060,10830,2652.5,0.45,62,45,oct-16,0.03,0.022,BO,SCHAL,2.6,MED,1,34
3720,10850,2637.5,0.31270833,62,44,dic-16,0.01833333,0.0017,BO,SCHBL,2.6,MED,1,42
3700,10850,2652.5,0.38666667,61,44,dic-16,0.023125,0.0026,CPY,SCHBL,2.6,MED,1,42
3720,10850,2652.5,0.295625,62,41,dic-16,0.019375,0.0023,BO,SBL,2.6,IND,2,42
3720,10870,2652.5,0.326875,61,44,dic-16,0.01458333,0.0025,CPY,SCHBL,2.6,MED,1,34
3740,10850,2637.5,0.29,62,41,dic-16,0.0175,0.0026,BO,SBL,2.6,MED,1,19
3760,10850,2637.5,0.30375,61,44,dic-16,0.01104167,0.0027,CPY,SCHBL,2.6,MED,1,19
3740,10870,2637.5,0.25958333,62,41,dic-16,0.01958333,0.0027,BO,SBL,2.6,MED,1,19
3760,10870,2637.5,0.3175,61,44,dic-16,0.010625,0.0025,CPY,SCHBL,2.6,MED,1,34
3740,10850,2652.5,0.23791667,5,41,dic-16,0.01770833,0.003,EST_PY,SBL,2.6,MED,1,42
3760,10850,2652.5,0.375625,61,44,dic-16,0.02375,0.0021,CPY,SCHBL,2.6,INF,3,19N
3740,10870,2652.5,0.2225,5,41,dic-16,0.01979167,0.0026,EST_PY,SBL,2.6,MED,1,42
3760,10870,2652.5,0.305,61,44,dic-16,0.01041667,0.0027,CPY,SCHBL,2.6,MED,1,42
3780,10850,2637.5,0.37104167,61,44,dic-16,0.02104167,0.0049,CPY,SCHBL,2.6,MED,1,19
3800,10850,2637.5,0.450625,62,45,dic-16,0.029375,0.0053,BO,SCHAL,2.6,IND,2,42
3780,10870,2637.5,0.39083333,61,44,dic-16,0.02229167,0.002,CPY,SCHBL,2.6,MED,1,42
3800,10870,2637.5,0.47,62,45,dic-16,0.025625,0.0021,BO,SCHAL,2.6,MED,1,42
3780,10850,2652.5,0.39833333,61,44,dic-16,0.02520833,0.0056,CPY,SCHBL,2.6,MED,1,19
3800,10850,2652.5,0.51,62,45,oct-16,0.04,0.0067,BO,SCHAL,2.6,MED,1,42
3780,10870,2652.5,0.32666667,61,44,dic-16,0.01333333,0.0054,CPY,SCHBL,2.6,INF,3,19N
3800,10870,2652.5,0.440625,62,44,oct-16,0.026875,0.0021,BO,SCHBL,2.6,MED,1,19
3820,10850,2637.5,0.51270833,62,45,dic-16,0.03416667,0.0124,BO,SCHAL,2.6,MED,1,42
3840,10850,2637.5,0.58645833,7,42,dic-16,0.06979167,0.0076,SSD,SAARC,2.6,MED,1,42
3820,10870,2637.5,0.44625,62,42,dic-16,0.029375,0.0093,BO,SAARC,2.6,MED,1,34
3840,10870,2637.5,0.528125,62,42,dic-16,0.03895833,0.0118,BO,SAARC,2.6,INF,3,19N
3820,10850,2652.5,0.65708333,62,43,oct-16,0.07979167,0.0058,BO,SASOL,2.6,IND,2,42
3840,10850,2652.5,0.63333333,7,43,oct-16,0.1,0.0067,SSD,SASOL,2.6,MED,1,34
3820,10870,2652.5,0.53,62,45,oct-16,0.04,0.0091,BO,SCHAL,2.6,MED,1,34
3840,10870,2652.5,0.63,62,42,oct-16,0.06083333,0.0057,BO,SAARC,2.6,MED,1,34
3860,10850,2637.5,0.56666667,7,43,dic-16,0.07333333,0.0066,SSD,SASOL,2.6,MED,1,42
3880,10850,2637.5,0.6525,8,43,nov-16,0.07916667,0.0077,SSF,SASOL,2.6,MED,1,34
3860,10870,2637.5,0.58166667,62,42,nov-16,0.04333333,0.0055,BO,SAARC,2.6,MED,1,19
3880,10870,2637.5,0.6325,8,43,nov-16,0.085,0.0097,SSF,SASOL,2.6,MED,1,34
3860,10850,2652.5,0.56,7,43,oct-16,0.08,0.0058,SSD,SASOL,2.6,MED,1,19
3880,10850,2652.5,0.68666667,8,43,oct-16,0.09166667,0.0077,SSF,SASOL,2.6,MED,1,34
3860,10870,2652.5,0.57333333,62,42,oct-16,0.06333333,0.0064,BO,SAARC,2.6,MED,1,42
3880,10870,2652.5,0.64916667,8,43,oct-16,0.08708333,0.005,SSF,SASOL,2.6,MED,1,34
3900,10850,2637.5,0.72,8,43,nov-16,0.11,0.0094,SSF,SASOL,2.6,INF,3,19N
3920,10850,2637.5,0.7,8,43,nov-16,0.0925,0.007,SSF,SASOL,2.6,MED,1,34
3900,10870,2637.5,0.69,8,45,nov-16,0.08,0.0121,SSF,SCHAL,2.6,IND,2,19N
3920,10870,2637.5,0.72,8,45,nov-16,0.06,0.0159,SSF,SCHAL,2.6,MED,1,42
3900,10850,2652.5,0.61375,8,45,oct-16,0.06875,0.0082,SSF,SCHAL,2.6,MED,1,42
3920,10850,2652.5,0.65833333,8,43,oct-16,0.15979167,0.0072,SSF,SASOL,2.6,IND,2,19N
3900,10870,2652.5,0.68,8,42,oct-16,0.05,0.0095,SSF,SAARC,2.6,IND,2,19N
3920,10870,2652.5,0.73,8,45,oct-16,0.07,0.0141,SSF,SCHAL,2.6,MED,1,34
3940,10850,2637.5,0.62791667,62,45,nov-16,0.05083333,0.0113,BO,SCHAL,2.6,IND,2,19N
3960,10850,2637.5,0.64354167,62,45,nov-16,0.05104167,0.0113,BO,SCHAL,2.6,MED,1,19
3940,10870,2637.5,0.695625,8,45,nov-16,0.05625,0.0136,SSF,SCHAL,2.6,MED,1,34
3960,10870,2637.5,0.63270833,62,45,nov-16,0.05,0.0123,BO,SCHAL,2.6,MED,1,34
3940,10850,2652.5,0.83333333,8,45,oct-16,0.07979167,0.0107,SSF,SCHAL,2.6,MED,1,19
3960,10850,2652.5,0.86,8,45,oct-16,0.065,0.0153,SSF,SCHAL,2.6,MED,1,34
3940,10870,2652.5,1.08166667,8,45,oct-16,0.07375,0.0145,SSF,SCHAL,2.6,MED,1,19
3960,10870,2652.5,0.91645833,8,45,oct-16,0.061875,0.0155,SSF,SCHAL,2.6,MED,1,34
3980,10850,2637.5,0.6075,8,45,dic-16,0.04895833,0.016,SSF,SCHAL,2.6,INF,3,19N
4000,10850,2637.5,0.7,8,45,dic-16,0.07,0.0217,SSF,SCHAL,2.6,MED,1,42
3980,10870,2637.5,0.58145833,62,45,dic-16,0.04270833,0.0179,BO,SCHAL,2.6,MED,1,34
4000,10870,2637.5,0.71541667,8,45,dic-16,0.05958333,0.0233,SSF,SCHAL,2.6,MED,1,34
3980,10850,2652.5,0.63,8,45,oct-16,0.06,0.0196,SSF,SCHAL,2.6,MED,1,42
4000,10850,2652.5,0.7,8,45,oct-16,0.07,0.027,SSF,SCHAL,2.6,MED,1,42
3980,10870,2652.5,0.64645833,8,45,oct-16,0.05791667,0.0213,SSF,SCHAL,2.6,MED,1,34
4000,10870,2652.5,0.68,8,45,oct-16,0.05,0.0264,SSF,SCHAL,2.6,MED,1,34
4020,10850,2637.5,0.53125,62,42,dic-16,0.04833333,0.0283,BO,SAARC,2.6,IND,2,42
4040,10850,2637.5,0.5,62,42,dic-16,0.04,0.0258,BO,SAARC,2.6,MED,1,19
4020,10870,2637.5,0.6,8,45,dic-16,0.05125,0.0288,SSF,SCHAL,2.6,MED,1,42
4040,10870,2637.5,0.49166667,62,42,dic-16,0.03666667,0.0305,BO,SAARC,2.6,MED,1,19
4020,10850,2652.5,0.585,8,45,oct-16,0.05,0.027,SSF,SCHAL,2.6,IND,2,42
4040,10850,2652.5,0.51,62,42,oct-16,0.04,0.0266,BO,SAARC,2.6,MED,1,34
4020,10870,2652.5,0.605625,8,45,oct-16,0.04729167,0.0253,SSF,SCHAL,2.6,IND,2,19N
4040,10870,2652.5,0.5,62,42,oct-16,0.04,0.0312,BO,SAARC,2.6,MED,1,19
4060,10850,2652.5,0.48,62,42,oct-16,0.03,0.0181,BO,SAARC,2.6,MED,1,19
4060,10870,2652.5,0.44,62,42,oct-16,0.03,0.0221,BO,SAARC,2.6,MED,1,34
3720,10890,2652.5,0.36,61,44,dic-16,0.02,0.0032,CPY,SCHBL,2.6,IND,2,19N
3720,10910,2652.5,0.3975,61,44,dic-16,0.0225,0.0029,CPY,SCHBL,2.6,MED,1,34
3740,10890,2637.5,0.26083333,61,41,dic-16,0.014375,0.0028,CPY,SBL,2.6,MED,1,34
3760,10890,2637.5,0.24375,61,41,dic-16,0.01291667,0.0017,CPY,SBL,2.6,MED,1,19
3760,10910,2637.5,0.22166667,5,41,dic-16,0.01604167,0.0028,EST_PY,SBL,2.6,MED,1,42
3740,10890,2652.5,0.25791667,5,41,dic-16,0.01645833,0.0032,EST_PY,SBL,2.6,IND,2,19N
3760,10890,2652.5,0.2775,61,41,dic-16,0.01416667,0.0022,CPY,SBL,2.6,MED,1,42
3740,10910,2652.5,0.2875,61,41,dic-16,0.01104167,0.003,CPY,SBL,2.6,MED,1,19
3760,10910,2652.5,0.224375,5,41,dic-16,0.01770833,0.0021,EST_PY,SBL,2.6,MED,1,42
3780,10890,2637.5,0.38020833,61,44,dic-16,0.02,0.0018,CPY,SCHBL,2.6,IND,2,19N
3800,10890,2637.5,0.46125,62,45,dic-16,0.02875,0.0023,BO,SCHAL,2.6,MED,1,34
3780,10910,2637.5,0.3775,61,44,dic-16,0.02,0.0017,CPY,SCHBL,2.6,MED,1,34
3800,10910,2637.5,0.424375,62,44,dic-16,0.029375,0.0019,BO,SCHBL,2.6,MED,1,42
3780,10890,2652.5,0.32333333,61,44,dic-16,0.01333333,0.005,CPY,SCHBL,2.6,MED,1,34
3800,10890,2652.5,0.32041667,62,44,oct-16,0.01979167,0.01,BO,SCHBL,2.6,INF,3,19N
3780,10910,2652.5,0.36,61,44,dic-16,0.01,0.0023,CPY,SCHBL,2.6,MED,1,34
3800,10910,2652.5,0.38333333,62,44,oct-16,0.02333333,0.0021,BO,SCHBL,2.6,MED,1,34
3820,10890,2637.5,0.44,62,44,dic-16,0.02604167,0.0083,BO,SCHBL,2.6,MED,1,19
3840,10890,2637.5,0.57,62,42,nov-16,0.04,0.0126,BO,SAARC,2.6,MED,1,34
3820,10910,2637.5,0.49,62,45,dic-16,0.03,0.003,BO,SCHAL,2.6,MED,1,42
3840,10910,2637.5,0.636875,62,42,nov-16,0.048125,0.0136,BO,SAARC,2.6,INF,3,19N
3820,10890,2652.5,0.39875,62,44,oct-16,0.02875,0.0135,BO,SCHBL,2.6,MED,1,42
3840,10890,2652.5,0.58,62,42,oct-16,0.04,0.0104,BO,SAARC,2.6,IND,2,19N
3820,10910,2652.5,0.58833333,62,45,oct-16,0.03666667,0.014,BO,SCHAL,2.6,IND,2,19N
3840,10910,2652.5,0.51895833,62,42,oct-16,0.03958333,0.0135,BO,SAARC,2.6,MED,1,34
3860,10890,2637.5,0.49,62,42,nov-16,0.04,0.01,BO,SAARC,2.6,MED,1,34
3880,10890,2637.5,0.509375,62,42,nov-16,0.029375,0.0039,BO,SAARC,2.6,INF,3,19N
3860,10910,2637.5,0.58,62,42,nov-16,0.04,0.0122,BO,SAARC,2.6,MED,1,42
3880,10910,2637.5,0.44916667,62,44,nov-16,0.02916667,0.0074,BO,SCHBL,2.6,MED,1,19
3860,10890,2652.5,0.51,62,42,oct-16,0.04,0.0054,BO,SAARC,2.6,MED,1,19
3880,10890,2652.5,0.480625,61,42,oct-16,0.02729167,0.0061,CPY,SAARC,2.6,MED,1,34
3860,10910,2652.5,0.45,62,42,oct-16,0.03,0.0073,BO,SAARC,2.6,MED,1,34
3880,10910,2652.5,0.41,62,44,oct-16,0.02583333,0.0069,BO,SCHBL,2.6,INF,3,19N
3900,10890,2637.5,0.701875,8,45,nov-16,0.060625,0.0102,SSF,SCHAL,2.6,MED,1,34
3920,10890,2637.5,0.716875,8,45,nov-16,0.053125,0.0153,SSF,SCHAL,2.6,MED,1,34
3900,10910,2637.5,0.588125,61,45,nov-16,0.02708333,0.0105,CPY,SCHAL,2.6,MED,1,19
3920,10910,2637.5,0.58208333,8,43,nov-16,0.07416667,0.0126,SSF,SASOL,2.6,MED,1,42
3900,10890,2652.5,0.7025,8,45,oct-16,0.028125,0.0094,SSF,SCHAL,2.6,MED,1,34
3920,10890,2652.5,0.739375,8,45,oct-16,0.040625,0.0136,SSF,SCHAL,2.6,MED,1,42
3900,10910,2652.5,0.48041667,61,45,oct-16,0.02166667,0.0084,CPY,SCHAL,2.6,INF,3,19N
3920,10910,2652.5,0.6475,61,45,oct-16,0.07333333,0.0078,CPY,SCHAL,2.6,MED,1,34
3940,10890,2637.5,0.71,8,45,nov-16,0.06,0.0163,SSF,SCHAL,2.6,MED,1,34
3960,10890,2637.5,0.64791667,62,45,nov-16,0.04291667,0.0134,BO,SCHAL,2.6,IND,2,19N
3940,10910,2637.5,0.61770833,8,43,nov-16,0.08270833,0.0097,SSF,SASOL,2.6,MED,1,19
3960,10910,2637.5,0.686875,62,45,nov-16,0.04395833,0.0137,BO,SCHAL,2.6,MED,1,34
3940,10890,2652.5,0.69,8,45,oct-16,0.05,0.0119,SSF,SCHAL,2.6,MED,1,34
3960,10890,2652.5,1.006875,8,45,oct-16,0.066875,0.0147,SSF,SCHAL,2.6,IND,2,19N
3940,10910,2652.5,0.73625,8,45,oct-16,0.0725,0.0099,SSF,SCHAL,2.6,MED,1,19
3960,10910,2652.5,0.99416667,8,45,oct-16,0.0675,0.0135,SSF,SCHAL,2.6,MED,1,42
3980,10890,2637.5,0.5,62,45,dic-16,0.04,0.0185,BO,SCHAL,2.6,MED,1,19
4000,10890,2637.5,0.529375,62,45,dic-16,0.041875,0.0245,BO,SCHAL,2.6,IND,2,19N
3980,10910,2637.5,0.51,62,45,dic-16,0.04,0.0172,BO,SCHAL,2.6,MED,1,19
4000,10910,2637.5,0.52,62,45,dic-16,0.04,0.026,BO,SCHAL,2.6,MED,1,34
3980,10890,2652.5,0.54833333,62,45,sept-16,0.04166667,0.0235,BO,SCHAL,2.6,MED,1,19
4000,10890,2652.5,0.59729167,62,45,oct-16,0.04395833,0.0296,BO,SCHAL,2.6,MED,1,19
3980,10910,2652.5,0.60833333,62,45,sept-16,0.04083333,0.0211,BO,SCHAL,2.6,MED,1,42
4000,10910,2652.5,0.58,62,45,sept-16,0.04,0.0304,BO,SCHAL,2.6,MED,1,42
4020,10890,2637.5,0.60375,8,45,dic-16,0.05083333,0.0233,SSF,SCHAL,2.6,MED,1,34
4040,10890,2637.5,0.53,62,42,dic-16,0.03125,0.0326,BO,SAARC,2.6,IND,2,19N
4020,10910,2637.5,0.54916667,62,45,dic-16,0.040625,0.0235,BO,SCHAL,2.6,MED,1,42
4040,10910,2637.5,0.5925,62,42,dic-16,0.03625,0.0346,BO,SAARC,2.6,MED,1,42
4020,10890,2652.5,0.59,8,45,oct-16,0.05,0.0245,SSF,SCHAL,2.6,IND,2,19N
4040,10890,2652.5,0.51958333,62,42,oct-16,0.03916667,0.0306,BO,SAARC,2.6,MED,1,19
4020,10910,2652.5,0.56375,62,45,oct-16,0.039375,0.0206,BO,SCHAL,2.6,MED,1,19
4040,10910,2652.5,0.56020833,62,42,oct-16,0.03958333,0.0325,BO,SAARC,2.6,MED,1,34
4060,10890,2652.5,0.49,62,42,oct-16,0.03666667,0.0221,BO,SAARC,2.6,IND,2,19N
4060,10910,2652.5,0.54166667,61,42,oct-16,0.02333333,0.0229,CPY,SAARC,2.6,INF,3,19N
3760,10930,2637.5,0.22520833,5,41,dic-16,0.01708333,0.0019,EST_PY,SBL,2.6,MED,1,42
3760,10950,2637.5,0.29708333,62,41,dic-16,0.01875,0.0018,BO,SBL,2.6,MED,1,34
3740,10930,2652.5,0.34125,61,44,dic-16,0.014375,0.0027,CPY,SCHBL,2.6,INF,3,19N
3760,10930,2652.5,0.266875,5,41,dic-16,0.021875,0.0022,EST_PY,SBL,2.6,MED,1,19
3740,10950,2652.5,0.41333333,62,44,dic-16,0.02833333,0.0019,BO,SCHBL,2.6,MED,1,42
3760,10950,2652.5,0.37125,62,44,dic-16,0.02958333,0.0021,BO,SCHBL,2.6,MED,1,42
3780,10930,2637.5,0.37,61,44,dic-16,0.02,0.0017,CPY,SCHBL,2.6,MED,1,19
3800,10930,2637.5,0.59875,61,45,dic-16,0.03458333,0.002,CPY,SCHAL,2.6,MED,1,34
3780,10950,2637.5,0.31729167,61,44,dic-16,0.01208333,0.0019,CPY,SCHBL,2.6,MED,1,19
3800,10950,2637.5,0.50479167,61,45,dic-16,0.02104167,0.0052,CPY,SCHAL,2.6,MED,1,34
3780,10930,2652.5,0.39,61,44,dic-16,0.02,0.0021,CPY,SCHBL,2.6,MED,1,34
3800,10930,2652.5,0.44125,61,44,oct-16,0.02125,0.002,CPY,SCHBL,2.6,MED,1,42
3780,10950,2652.5,0.3975,61,44,nov-16,0.02125,0.0022,CPY,SCHBL,2.6,INF,3,19N
3800,10950,2652.5,0.46,61,45,oct-16,0.02,0.0021,CPY,SCHAL,2.6,INF,3,19N
3820,10930,2637.5,0.52,62,45,dic-16,0.04,0.0039,BO,SCHAL,2.6,MED,1,34
3840,10930,2637.5,0.815,61,45,dic-16,0.045,0.0158,CPY,SCHAL,2.6,INF,3,19N
3820,10950,2637.5,0.31333333,62,44,dic-16,0.02083333,0.0034,BO,SCHBL,2.6,IND,2,19N
3840,10950,2637.5,0.94583333,62,45,dic-16,0.05916667,0.0119,BO,SCHAL,2.6,MED,1,34
3820,10930,2652.5,0.73708333,62,45,oct-16,0.04875,0.0128,BO,SCHAL,2.6,MED,1,19
3840,10930,2652.5,0.74375,62,42,oct-16,0.04208333,0.0145,BO,SAARC,2.6,MED,1,19
3820,10950,2652.5,0.68,61,45,oct-16,0.04,0.0085,CPY,SCHAL,2.6,MED,1,34
3840,10950,2652.5,0.785,62,45,sept-16,0.05125,0.0169,BO,SCHAL,2.6,IND,2,19N
3860,10930,2637.5,0.68,62,45,nov-16,0.05,0.013,BO,SCHAL,2.6,IND,2,19N
3880,10930,2637.5,0.38,62,44,nov-16,0.03,0.0125,BO,SCHBL,2.6,MED,1,34
3860,10950,2637.5,0.93166667,62,45,nov-16,0.065,0.0131,BO,SCHAL,2.6,MED,1,42
3880,10950,2637.5,0.52,62,45,nov-16,0.04,0.01,BO,SCHAL,2.6,MED,1,42
3860,10930,2652.5,0.45,62,42,oct-16,0.03,0.0089,BO,SAARC,2.6,MED,1,19
3880,10930,2652.5,0.40916667,62,44,sept-16,0.02916667,0.0081,BO,SCHBL,2.6,MED,1,34
3860,10950,2652.5,0.65583333,62,45,sept-16,0.04708333,0.0127,BO,SCHAL,2.6,MED,1,34
3880,10950,2652.5,0.4,62,44,sept-16,0.03,0.0058,BO,SCHBL,2.6,IND,2,19N
3900,10930,2637.5,0.53125,62,45,nov-16,0.03875,0.0119,BO,SCHAL,2.6,MED,1,19
3920,10930,2637.5,0.58333333,61,45,nov-16,0.02916667,0.0121,CPY,SCHAL,2.6,MED,1,34
3900,10950,2637.5,0.51,62,45,nov-16,0.04,0.0119,BO,SCHAL,2.6,INF,3,19N
3920,10950,2637.5,0.585,62,45,nov-16,0.03958333,0.0128,BO,SCHAL,2.6,MED,1,34
3900,10930,2652.5,0.44,61,44,oct-16,0.02166667,0.0136,CPY,SCHBL,2.6,IND,2,19N
3920,10930,2652.5,0.575,61,45,oct-16,0.02041667,0.0083,CPY,SCHAL,2.6,IND,2,19N
3900,10950,2652.5,0.44666667,62,44,sept-16,0.02666667,0.0103,BO,SCHBL,2.6,MED,1,19
3920,10950,2652.5,0.58333333,61,45,oct-16,0.03333333,0.0084,CPY,SCHAL,2.6,IND,2,42
3940,10930,2637.5,0.7575,8,45,nov-16,0.05291667,0.015,SSF,SCHAL,2.6,MED,1,42
3960,10930,2637.5,0.60583333,62,45,nov-16,0.04291667,0.0123,BO,SCHAL,2.6,MED,1,42
3940,10950,2637.5,0.61541667,61,45,nov-16,0.03229167,0.0158,CPY,SCHAL,2.6,INF,3,19N
3960,10950,2637.5,0.66,62,45,nov-16,0.05,0.0096,BO,SCHAL,2.6,MED,1,19
3940,10930,2652.5,0.69041667,61,45,oct-16,0.04208333,0.0093,CPY,SCHAL,2.6,MED,1,19
3960,10930,2652.5,0.79,8,45,oct-16,0.04916667,0.0101,SSF,SCHAL,2.6,MED,1,19
3940,10950,2652.5,0.6,61,45,sept-16,0.03,0.0141,CPY,SCHAL,2.6,IND,2,19N
3960,10950,2652.5,0.5525,62,45,sept-16,0.04208333,0.0094,BO,SCHAL,2.6,MED,1,19
3980,10930,2637.5,0.54,62,45,dic-16,0.04,0.0172,BO,SCHAL,2.6,IND,2,19N
4000,10930,2637.5,0.49,62,45,dic-16,0.04,0.0239,BO,SCHAL,2.6,IND,2,19N
3980,10950,2637.5,0.52,62,45,nov-16,0.04,0.0231,BO,SCHAL,2.6,MED,1,19
4000,10950,2637.5,0.49,62,45,dic-16,0.04,0.021,BO,SCHAL,2.6,MED,1,19
3980,10930,2652.5,0.5375,62,45,sept-16,0.04083333,0.0232,BO,SCHAL,2.6,MED,1,34
4000,10930,2652.5,0.56,62,45,sept-16,0.04,0.0306,BO,SCHAL,2.6,INF,3,19N
3980,10950,2652.5,0.49333333,62,45,sept-16,0.03166667,0.0162,BO,SCHAL,2.6,MED,1,42
4000,10950,2652.5,0.68,62,45,sept-16,0.05,0.0263,BO,SCHAL,2.6,INF,3,19N
4020,10930,2637.5,0.54104167,62,42,dic-16,0.03895833,0.0228,BO,SAARC,2.6,IND,2,19N
4040,10930,2637.5,0.56,62,42,dic-16,0.04,0.0371,BO,SAARC,2.6,MED,1,34
4020,10950,2637.5,0.57,62,45,dic-16,0.04,0.0227,BO,SCHAL,2.6,MED,1,19
4040,10950,2637.5,0.61,62,42,dic-16,0.04,0.0383,BO,SAARC,2.6,IND,2,19N
4020,10930,2652.5,0.59895833,62,45,oct-16,0.03729167,0.0234,BO,SCHAL,2.6,MED,1,19
4040,10930,2652.5,0.568125,62,42,oct-16,0.035625,0.033,BO,SAARC,2.6,MED,1,19
4020,10950,2652.5,0.57,62,45,oct-16,0.04,0.025,BO,SCHAL,2.6,MED,1,42
4040,10950,2652.5,0.62208333,62,42,oct-16,0.039375,0.0371,BO,SAARC,2.6,MED,1,34
4060,10930,2637.5,0.56,61,42,dic-16,0.02291667,0.0369,CPY,SAARC,2.6,MED,1,34
4060,10950,2637.5,0.58541667,61,42,dic-16,0.02916667,0.0361,CPY,SAARC,2.6,INF,3,19N
4060,10930,2652.5,0.52,61,42,oct-16,0.02666667,0.032,CPY,SAARC,2.6,MED,1,34
4060,10950,2652.5,0.58708333,62,42,oct-16,0.03416667,0.0305,BO,SAARC,2.6,MED,1,34
