xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4400.00000000,8790.00000000,2892.50000000,0.31307000,3,22,0.23181600,-99.00000000
4420.00000000,8770.00000000,2877.50000000,0.29550200,3,22,0.24660200,0.00538800
4440.00000000,8770.00000000,2877.50000000,0.17688000,1,12,0.11181000,0.00488000
4420.00000000,8790.00000000,2877.50000000,0.28787600,100,41,0.11183800,0.00424900
4440.00000000,8790.00000000,2877.50000000,0.21218900,3,22,0.13592900,0.00408500
4420.00000000,8770.00000000,2892.50000000,0.17412800,1,12,0.12022900,0.00401500
4440.00000000,8770.00000000,2892.50000000,0.17794200,1,12,0.12017100,0.00498800
4420.00000000,8790.00000000,2892.50000000,0.13183500,1,11,0.08230200,0.01335300
4440.00000000,8790.00000000,2892.50000000,0.10994200,1,11,0.05812900,0.01115100
4460.00000000,8770.00000000,2877.50000000,0.16091500,1,12,0.11211500,0.00346300
4480.00000000,8770.00000000,2877.50000000,0.26102300,3,22,0.19953700,-99.00000000
4460.00000000,8790.00000000,2877.50000000,0.23699400,3,22,0.15886600,0.00457600
4480.00000000,8790.00000000,2877.50000000,0.38995400,3,22,0.20019100,0.00893900
4460.00000000,8770.00000000,2892.50000000,0.13220300,1,11,0.07699600,0.00617800
4480.00000000,8770.00000000,2892.50000000,0.44094300,1,23,0.37011200,0.00531400
4460.00000000,8790.00000000,2892.50000000,0.15113500,1,12,0.08622900,0.00441100
4480.00000000,8790.00000000,2892.50000000,0.31033500,1,22,0.21922800,0.00472900
4500.00000000,8770.00000000,2877.50000000,0.27517800,1,22,0.20643900,-99.00000000
4500.00000000,8790.00000000,2877.50000000,0.49529500,3,23,0.42300100,0.01187200
4520.00000000,8790.00000000,2877.50000000,0.54774400,3,23,0.40617700,0.00809900
4500.00000000,8770.00000000,2892.50000000,0.27628500,1,22,0.20669400,0.00478500
4520.00000000,8770.00000000,2892.50000000,0.49113300,3,23,0.41887300,0.00635100
4500.00000000,8790.00000000,2892.50000000,0.44874300,3,23,0.37801400,0.00393200
4520.00000000,8790.00000000,2892.50000000,0.41503500,3,23,0.35387800,0.00496000
4540.00000000,8790.00000000,2877.50000000,0.36949100,1,22,0.30221000,0.00355200
4540.00000000,8790.00000000,2892.50000000,0.25659500,1,22,0.19364100,0.00491900
4560.00000000,8790.00000000,2892.50000000,0.25780700,1,22,0.18892200,0.00610900
3840.00000000,8810.00000000,2892.50000000,0.03126000,1,11,0.00663400,0.00346300
3840.00000000,8830.00000000,2892.50000000,0.03052300,1,11,0.00771700,-99.00000000
3860.00000000,8810.00000000,2877.50000000,0.08986800,1,11,0.02033900,0.00376900
3880.00000000,8810.00000000,2877.50000000,0.09956300,1,11,0.02987000,0.00399200
3860.00000000,8830.00000000,2877.50000000,0.05839200,1,11,0.01320900,0.00498500
3880.00000000,8830.00000000,2877.50000000,0.08897800,1,11,0.02550300,0.00511600
3860.00000000,8810.00000000,2892.50000000,0.03553200,1,11,0.00613300,-99.00000000
3880.00000000,8810.00000000,2892.50000000,0.04286800,1,11,0.01080900,-99.00000000
3860.00000000,8830.00000000,2892.50000000,0.03014500,1,11,0.00639600,-99.00000000
3880.00000000,8830.00000000,2892.50000000,0.04974500,1,11,0.01426300,0.00533700
3900.00000000,8810.00000000,2877.50000000,0.14068800,1,11,0.06954100,0.00312700
3920.00000000,8810.00000000,2877.50000000,0.19536900,1,12,0.10262000,0.00406600
3900.00000000,8830.00000000,2877.50000000,0.11469200,1,11,0.03916800,0.00302300
3920.00000000,8830.00000000,2877.50000000,0.16799000,1,12,0.07291100,0.00381600
3900.00000000,8810.00000000,2892.50000000,0.04939100,1,11,0.01201200,0.00522300
3920.00000000,8810.00000000,2892.50000000,0.05845100,1,11,0.01510800,0.00714800
3900.00000000,8830.00000000,2892.50000000,0.07293700,1,11,0.01916300,-99.00000000
3920.00000000,8830.00000000,2892.50000000,0.09046900,1,11,0.02311500,-99.00000000
3940.00000000,8810.00000000,2877.50000000,0.22372600,1,22,0.12274500,0.00612300
3960.00000000,8810.00000000,2877.50000000,0.16753700,1,12,0.07072500,0.00546400
3940.00000000,8830.00000000,2877.50000000,0.28464200,3,22,0.14368100,0.00528200
3960.00000000,8830.00000000,2877.50000000,0.26626700,3,22,0.16476900,0.00624700
3940.00000000,8810.00000000,2892.50000000,0.13592400,1,11,0.05943700,0.00500400
3960.00000000,8810.00000000,2892.50000000,0.21496400,1,22,0.14883500,0.00435400
3940.00000000,8830.00000000,2892.50000000,0.15730300,1,12,0.08062400,-99.00000000
3960.00000000,8830.00000000,2892.50000000,0.33109900,1,22,0.23285000,-99.00000000
3980.00000000,8810.00000000,2877.50000000,0.14032400,1,11,0.06441900,0.00668500
4000.00000000,8810.00000000,2877.50000000,0.12621400,1,11,0.05481900,0.01003200
3980.00000000,8830.00000000,2877.50000000,0.16956000,1,12,0.08003900,0.00543100
4000.00000000,8830.00000000,2877.50000000,0.13103900,1,11,0.05588800,0.00510700
3980.00000000,8810.00000000,2892.50000000,0.09695200,1,11,0.04160000,0.00350600
4000.00000000,8810.00000000,2892.50000000,0.11010600,1,11,0.04139000,0.00388900
3980.00000000,8830.00000000,2892.50000000,0.08226900,1,11,0.02447200,0.00356900
4000.00000000,8830.00000000,2892.50000000,0.15331000,1,12,0.07727200,0.00460300
4020.00000000,8810.00000000,2877.50000000,0.11968100,1,11,0.05032600,0.01939000
4040.00000000,8810.00000000,2877.50000000,0.17105600,1,12,0.07755600,0.00787800
4020.00000000,8830.00000000,2877.50000000,0.09837700,1,11,0.04133700,0.00600500
4040.00000000,8830.00000000,2877.50000000,0.13136700,1,11,0.06363000,0.00605400
4020.00000000,8810.00000000,2892.50000000,0.08593700,1,11,0.03449300,0.00849700
4040.00000000,8810.00000000,2892.50000000,0.10951000,1,11,0.03609500,0.00735400
4020.00000000,8830.00000000,2892.50000000,0.10722200,1,11,0.04780000,0.00644300
4040.00000000,8830.00000000,2892.50000000,0.11439300,1,11,0.04454700,0.00901000
4060.00000000,8810.00000000,2877.50000000,0.25449000,3,22,0.12407600,0.01042600
4080.00000000,8810.00000000,2877.50000000,0.39328000,3,22,0.26251400,0.00832200
4060.00000000,8830.00000000,2877.50000000,0.29844600,3,22,0.17863200,0.00741600
4080.00000000,8830.00000000,2877.50000000,0.36768200,3,22,0.23814100,0.01123500
4060.00000000,8810.00000000,2892.50000000,0.15707600,1,12,0.07222700,0.00772100
4080.00000000,8810.00000000,2892.50000000,0.28322000,1,22,0.15555900,0.00671000
4060.00000000,8830.00000000,2892.50000000,0.13396800,1,11,0.05926800,0.00491300
4080.00000000,8830.00000000,2892.50000000,0.27336600,3,22,0.16587600,0.00482200
4100.00000000,8810.00000000,2877.50000000,1.00818200,3,23,0.73986100,0.00535700
4120.00000000,8810.00000000,2877.50000000,0.39162700,3,22,0.25254100,0.01856600
4100.00000000,8830.00000000,2877.50000000,0.51552200,3,23,0.36483900,0.00954700
4120.00000000,8830.00000000,2877.50000000,0.47196800,3,23,0.32015900,0.01289200
4100.00000000,8810.00000000,2892.50000000,0.59247800,3,23,0.38131700,0.00556200
4120.00000000,8810.00000000,2892.50000000,0.47414900,3,23,0.31201200,0.01092800
4100.00000000,8830.00000000,2892.50000000,0.35740400,3,22,0.21172300,0.00712800
4120.00000000,8830.00000000,2892.50000000,0.50223400,3,23,0.34079300,0.01893300
4140.00000000,8810.00000000,2877.50000000,0.32701400,3,22,0.24378600,0.01232200
4160.00000000,8810.00000000,2877.50000000,0.46066400,3,23,0.34158300,0.01645000
4140.00000000,8830.00000000,2877.50000000,0.36393400,3,22,0.25071800,0.01624900
4160.00000000,8830.00000000,2877.50000000,0.55476300,3,23,0.43684100,0.01428200
4140.00000000,8810.00000000,2892.50000000,0.40646700,3,23,0.23930700,0.01739300
4160.00000000,8810.00000000,2892.50000000,0.42832100,3,23,0.25882700,0.02029800
4140.00000000,8830.00000000,2892.50000000,0.42159900,3,23,0.31912500,0.01857500
4160.00000000,8830.00000000,2892.50000000,0.30834600,3,22,0.18022600,0.01370000
4180.00000000,8810.00000000,2877.50000000,0.82194400,3,23,0.70303500,0.01052400
4200.00000000,8810.00000000,2877.50000000,0.99946000,3,23,0.86903700,0.00775900
4180.00000000,8830.00000000,2877.50000000,0.43912600,3,23,0.31870600,0.01138800
4200.00000000,8830.00000000,2877.50000000,0.59339600,3,23,0.47776000,0.00749900
4180.00000000,8810.00000000,2892.50000000,0.59169600,3,23,0.40303400,0.02520500
4200.00000000,8810.00000000,2892.50000000,0.54411600,3,23,0.36376400,0.01044600
4180.00000000,8830.00000000,2892.50000000,0.35675000,3,22,0.22069900,0.00864800
4200.00000000,8830.00000000,2892.50000000,0.53030000,3,23,0.36567700,0.00481200
4220.00000000,8810.00000000,2877.50000000,0.47544500,3,23,0.36620400,0.00391200
4240.00000000,8810.00000000,2877.50000000,0.46560700,3,23,0.37102600,0.00855100
4220.00000000,8830.00000000,2877.50000000,0.29854900,3,22,0.19248200,0.00461800
4240.00000000,8830.00000000,2877.50000000,0.45631300,3,23,0.35859300,0.02262700
4220.00000000,8810.00000000,2892.50000000,0.49913400,3,23,0.34663500,0.00507800
4240.00000000,8810.00000000,2892.50000000,0.47321200,3,23,0.34835000,0.00538300
4220.00000000,8830.00000000,2892.50000000,0.38982500,3,22,0.25396300,0.00664900
4240.00000000,8830.00000000,2892.50000000,0.46700000,3,23,0.34751700,0.00395000
4260.00000000,8810.00000000,2877.50000000,0.45988100,3,23,0.37548900,0.00376200
4280.00000000,8810.00000000,2877.50000000,0.44320200,3,23,0.35104700,0.00720900
4260.00000000,8830.00000000,2877.50000000,0.42116700,3,23,0.31631000,0.00853500
4280.00000000,8830.00000000,2877.50000000,1.02588800,3,23,0.86196800,0.00599400
4260.00000000,8810.00000000,2892.50000000,0.42225600,3,23,0.29578600,0.00547400
4280.00000000,8810.00000000,2892.50000000,0.48826600,3,23,0.36989100,0.00523900
4260.00000000,8830.00000000,2892.50000000,0.37564000,33,22,0.27390700,0.00439300
4280.00000000,8830.00000000,2892.50000000,0.34929800,33,22,0.25775600,0.00565600
4300.00000000,8810.00000000,2877.50000000,0.67803700,1,23,0.56681000,0.01328400
4320.00000000,8810.00000000,2877.50000000,1.83961800,3,23,1.61417800,0.02494200
4300.00000000,8830.00000000,2877.50000000,0.99421700,3,23,0.83560400,0.00700000
4320.00000000,8830.00000000,2877.50000000,1.02005400,3,23,0.84366200,0.01518000
4300.00000000,8810.00000000,2892.50000000,0.37935900,3,22,0.27784200,0.00918500
4320.00000000,8810.00000000,2892.50000000,0.68491400,3,23,0.59138700,0.00879600
4300.00000000,8830.00000000,2892.50000000,0.41386700,3,23,0.32947500,0.01003200
4320.00000000,8830.00000000,2892.50000000,0.42967300,33,23,0.34468100,0.00838200
4340.00000000,8810.00000000,2877.50000000,1.02865500,3,23,0.88918900,0.03916800
4360.00000000,8810.00000000,2877.50000000,0.55208700,3,23,0.44764400,0.00437600
4340.00000000,8830.00000000,2877.50000000,1.12842500,3,23,0.95385200,0.02854000
4360.00000000,8830.00000000,2877.50000000,0.51295700,3,23,0.40322200,0.00567000
4340.00000000,8810.00000000,2892.50000000,0.78393100,3,23,0.68361500,0.01763500
4360.00000000,8810.00000000,2892.50000000,0.40805400,3,23,0.34931900,0.00976000
4340.00000000,8830.00000000,2892.50000000,0.46643900,3,23,0.39551800,0.00796500
4360.00000000,8830.00000000,2892.50000000,0.49072400,3,23,0.38249300,0.00393000
4380.00000000,8810.00000000,2877.50000000,0.28494100,3,22,0.22891500,-99.00000000
4400.00000000,8810.00000000,2877.50000000,0.09774200,1,11,0.06718300,-99.00000000
4380.00000000,8830.00000000,2877.50000000,0.28391100,3,22,0.22140400,-99.00000000
4400.00000000,8830.00000000,2877.50000000,0.06439900,1,11,0.03737000,-99.00000000
4380.00000000,8810.00000000,2892.50000000,0.37693400,3,22,0.27588700,0.00300000
4400.00000000,8810.00000000,2892.50000000,0.31802300,3,22,0.24494500,0.00445800
4380.00000000,8830.00000000,2892.50000000,0.40880700,3,23,0.31245100,0.00300000
4400.00000000,8830.00000000,2892.50000000,0.11337300,1,11,0.06784200,0.00397000
4420.00000000,8810.00000000,2877.50000000,0.13313900,1,11,0.07284000,0.00380100
4440.00000000,8810.00000000,2877.50000000,0.17806600,1,12,0.10458400,0.00302200
4420.00000000,8830.00000000,2877.50000000,0.14952400,1,11,0.11038000,0.01156300
4440.00000000,8830.00000000,2877.50000000,0.16315500,1,12,0.10400400,0.00744900
4420.00000000,8810.00000000,2892.50000000,0.19702800,1,12,0.13417700,0.00598700
4440.00000000,8810.00000000,2892.50000000,0.14956300,1,11,0.06572000,0.00427800
4420.00000000,8830.00000000,2892.50000000,0.09449700,1,11,0.05323700,0.00350700
4440.00000000,8830.00000000,2892.50000000,0.32706100,1,22,0.25980900,0.00458200
4460.00000000,8810.00000000,2877.50000000,0.37836600,1,22,0.29571100,0.00573300
4480.00000000,8810.00000000,2877.50000000,0.58011500,3,23,0.46120200,0.00974000
4460.00000000,8830.00000000,2877.50000000,0.27987300,1,22,0.15266000,0.00337100
4480.00000000,8830.00000000,2877.50000000,0.43030300,3,23,0.33524100,0.00344400
4460.00000000,8810.00000000,2892.50000000,0.19549600,1,12,0.11944200,0.00462300
4480.00000000,8810.00000000,2892.50000000,0.43371500,3,23,0.33445500,0.00491700
4460.00000000,8830.00000000,2892.50000000,0.31881600,3,22,0.24162200,0.00607800
4480.00000000,8830.00000000,2892.50000000,1.73540000,3,23,1.29948200,0.00436400
4500.00000000,8810.00000000,2877.50000000,0.33907500,100,43,0.19798300,0.00645400
4520.00000000,8810.00000000,2877.50000000,0.28081500,1,22,0.17419500,0.00472300
4500.00000000,8830.00000000,2877.50000000,0.45896200,100,33,0.24035100,0.00526700
4520.00000000,8830.00000000,2877.50000000,0.55784300,2,33,0.33797400,0.00532700
4500.00000000,8810.00000000,2892.50000000,0.33355600,3,22,0.24815400,0.00490700
4520.00000000,8810.00000000,2892.50000000,0.32932300,3,22,0.27470200,0.00539300
4500.00000000,8830.00000000,2892.50000000,0.37568800,3,22,0.31588300,0.00410900
4520.00000000,8830.00000000,2892.50000000,0.24965200,1,22,0.18575200,0.00755100
4540.00000000,8810.00000000,2877.50000000,0.23634700,1,22,0.16088100,0.00480900
4540.00000000,8810.00000000,2892.50000000,0.41508500,3,23,0.36304800,0.00494000
4560.00000000,8810.00000000,2892.50000000,0.28299600,3,22,0.17404300,0.00435100
4540.00000000,8830.00000000,2892.50000000,0.55781600,3,23,0.51605600,0.00538500
4560.00000000,8830.00000000,2892.50000000,0.31272100,3,22,0.26176900,0.01022600
4580.00000000,8810.00000000,2892.50000000,0.23553400,1,22,0.19601300,0.00638600
4580.00000000,8830.00000000,2892.50000000,0.13752400,1,11,0.10565200,0.00950600
3840.00000000,8850.00000000,2877.50000000,0.07813100,1,11,0.02395600,0.00342100
3840.00000000,8870.00000000,2877.50000000,0.08101800,1,11,0.01358600,0.00411000
3820.00000000,8850.00000000,2892.50000000,0.04082700,1,11,0.00861600,-99.00000000
3840.00000000,8850.00000000,2892.50000000,0.03682000,1,11,0.00668600,-99.00000000
3820.00000000,8870.00000000,2892.50000000,0.03162200,1,11,0.00645300,-99.00000000
3840.00000000,8870.00000000,2892.50000000,0.03960200,1,11,0.01083700,-99.00000000
3860.00000000,8850.00000000,2877.50000000,0.09010600,1,11,0.02972600,0.00407700
3880.00000000,8850.00000000,2877.50000000,0.18217300,1,12,0.10014700,0.00764000
3860.00000000,8870.00000000,2877.50000000,0.11650700,1,11,0.03685300,0.00327600
3880.00000000,8870.00000000,2877.50000000,0.08898100,1,11,0.02886300,0.00460200
3860.00000000,8850.00000000,2892.50000000,0.04096600,1,11,0.01209300,0.00535900
3880.00000000,8850.00000000,2892.50000000,0.04223700,1,11,0.00953800,0.00538600
3860.00000000,8870.00000000,2892.50000000,0.05763700,1,11,0.01722600,0.00555500
3880.00000000,8870.00000000,2892.50000000,0.04832200,1,11,0.01034500,0.00480700
3900.00000000,8850.00000000,2877.50000000,0.14330800,1,11,0.06128400,0.00441400
3920.00000000,8850.00000000,2877.50000000,0.12689700,1,11,0.04919300,0.00338400
3900.00000000,8870.00000000,2877.50000000,0.13622300,1,11,0.06711300,0.00468900
3920.00000000,8870.00000000,2877.50000000,0.17142400,1,12,0.08075300,0.00334200
3900.00000000,8850.00000000,2892.50000000,0.06488900,1,11,0.01618300,0.00492600
3920.00000000,8850.00000000,2892.50000000,0.06808600,1,11,0.01744000,-99.00000000
3900.00000000,8870.00000000,2892.50000000,0.05643200,1,11,0.01197200,0.00486600
3920.00000000,8870.00000000,2892.50000000,0.07763700,1,11,0.01798400,-99.00000000
3940.00000000,8850.00000000,2877.50000000,0.31777300,3,22,0.18185100,-99.00000000
3960.00000000,8850.00000000,2877.50000000,0.41218500,3,23,0.28610300,-99.00000000
3940.00000000,8870.00000000,2877.50000000,0.51144300,3,23,0.35277300,0.00362300
3960.00000000,8870.00000000,2877.50000000,0.46724700,3,23,0.33277900,-99.00000000
3940.00000000,8850.00000000,2892.50000000,0.21640800,3,22,0.11980900,-99.00000000
3960.00000000,8850.00000000,2892.50000000,0.47679700,3,23,0.35954600,-99.00000000
3940.00000000,8870.00000000,2892.50000000,0.21225100,1,22,0.08711800,-99.00000000
3960.00000000,8870.00000000,2892.50000000,0.50839400,3,23,0.39566300,-99.00000000
3980.00000000,8850.00000000,2877.50000000,0.22970000,3,22,0.13771100,0.00480100
4000.00000000,8850.00000000,2877.50000000,0.16186100,1,12,0.07329600,0.00978900
3980.00000000,8870.00000000,2877.50000000,0.30236600,1,22,0.19831100,-99.00000000
4000.00000000,8870.00000000,2877.50000000,0.17701600,1,12,0.08561300,0.00520500
3980.00000000,8850.00000000,2892.50000000,0.48601000,1,23,0.37635700,-99.00000000
4000.00000000,8850.00000000,2892.50000000,0.12878100,1,11,0.04953300,0.00512400
3980.00000000,8870.00000000,2892.50000000,0.39918100,3,22,0.28805800,-99.00000000
4000.00000000,8870.00000000,2892.50000000,0.33012600,3,22,0.22074800,0.00558300
4020.00000000,8850.00000000,2877.50000000,0.18499400,3,12,0.07667000,0.00954000
4040.00000000,8850.00000000,2877.50000000,0.17972300,3,12,0.09351800,0.00561200
4020.00000000,8870.00000000,2877.50000000,0.18783600,1,12,0.08524200,0.00672100
4040.00000000,8870.00000000,2877.50000000,0.17164800,1,12,0.07839500,0.00512600
4020.00000000,8850.00000000,2892.50000000,0.08757600,1,11,0.02507700,0.00448900
4040.00000000,8850.00000000,2892.50000000,0.08241000,1,11,0.02589600,0.00407700
4020.00000000,8870.00000000,2892.50000000,0.15332700,1,12,0.07377300,0.00506200
4040.00000000,8870.00000000,2892.50000000,0.10262000,1,11,0.04007800,0.00472900
4060.00000000,8850.00000000,2877.50000000,0.17672700,1,12,0.09891100,0.00711300
4080.00000000,8850.00000000,2877.50000000,0.23235100,1,22,0.14415100,0.01155200
4060.00000000,8870.00000000,2877.50000000,0.25084500,3,22,0.15878000,0.00539000
4080.00000000,8870.00000000,2877.50000000,0.14926200,1,11,0.08737700,0.01082800
4060.00000000,8850.00000000,2892.50000000,0.14111500,1,11,0.06787800,0.00477400
4080.00000000,8850.00000000,2892.50000000,0.27866600,3,22,0.17864500,0.01085900
4060.00000000,8870.00000000,2892.50000000,0.15712700,1,12,0.07761900,0.00474000
4080.00000000,8870.00000000,2892.50000000,0.17888900,1,12,0.08839700,0.00621200
4100.00000000,8850.00000000,2877.50000000,0.26504900,3,22,0.12753900,0.01510800
4120.00000000,8850.00000000,2877.50000000,0.46893300,3,23,0.32410100,0.01298500
4100.00000000,8870.00000000,2877.50000000,0.18663100,1,12,0.09206300,0.01109000
4120.00000000,8870.00000000,2877.50000000,0.39050500,3,22,0.25540200,0.00646700
4100.00000000,8850.00000000,2892.50000000,0.24306900,1,22,0.13986700,0.01109600
4120.00000000,8850.00000000,2892.50000000,0.39806000,3,22,0.27849400,0.01885500
4100.00000000,8870.00000000,2892.50000000,0.16231800,1,12,0.10693700,0.01712900
4120.00000000,8870.00000000,2892.50000000,0.20057700,1,22,0.11569100,0.01037300
4140.00000000,8850.00000000,2877.50000000,0.49517900,3,23,0.35030400,0.00934700
4160.00000000,8850.00000000,2877.50000000,0.60219100,3,23,0.39142600,0.00683500
4140.00000000,8870.00000000,2877.50000000,0.56394300,3,23,0.37848700,0.00907400
4160.00000000,8870.00000000,2877.50000000,0.48769800,3,23,0.32541200,0.01125200
4140.00000000,8850.00000000,2892.50000000,0.37626000,1,22,0.28299200,0.01344400
4160.00000000,8850.00000000,2892.50000000,0.50501400,3,23,0.37029500,0.00483100
4140.00000000,8870.00000000,2892.50000000,0.46742300,3,23,0.33081200,0.01737200
4160.00000000,8870.00000000,2892.50000000,0.55196500,3,23,0.41452100,0.00545100
4180.00000000,8850.00000000,2877.50000000,0.35980100,3,22,0.23674300,0.01168900
4200.00000000,8850.00000000,2877.50000000,0.63829100,3,23,0.51797700,0.01744400
4180.00000000,8870.00000000,2877.50000000,0.30985500,3,22,0.18332600,0.00874200
4200.00000000,8870.00000000,2877.50000000,1.46012700,3,23,1.27880800,0.00971400
4180.00000000,8850.00000000,2892.50000000,0.48341100,3,23,0.36080300,0.00682100
4200.00000000,8850.00000000,2892.50000000,0.27112700,3,22,0.14730800,0.01538000
4180.00000000,8870.00000000,2892.50000000,0.37814200,3,22,0.27002900,0.00708600
4200.00000000,8870.00000000,2892.50000000,0.30921100,3,22,0.15611800,0.00859500
4220.00000000,8850.00000000,2877.50000000,0.31937400,3,22,0.18416700,0.00605700
4240.00000000,8850.00000000,2877.50000000,0.36160300,3,22,0.25652400,0.00522100
4220.00000000,8870.00000000,2877.50000000,0.51017200,3,23,0.35880000,0.01126100
4240.00000000,8870.00000000,2877.50000000,0.42880800,3,23,0.30749600,0.01390600
4220.00000000,8850.00000000,2892.50000000,0.34571900,3,22,0.19589100,0.00820600
4240.00000000,8850.00000000,2892.50000000,0.35125500,3,22,0.21839500,0.00645800
4220.00000000,8870.00000000,2892.50000000,0.46457400,3,23,0.29319000,0.01264600
4240.00000000,8870.00000000,2892.50000000,0.31344000,1,22,0.17635700,0.01377400
4260.00000000,8850.00000000,2877.50000000,0.33482800,3,22,0.24742100,0.00629300
4280.00000000,8850.00000000,2877.50000000,0.56903800,3,23,0.47919900,0.00578800
4260.00000000,8870.00000000,2877.50000000,0.42476300,3,23,0.32365000,0.00701500
4280.00000000,8870.00000000,2877.50000000,0.50781000,3,23,0.37238200,0.00416100
4260.00000000,8850.00000000,2892.50000000,0.32837000,3,22,0.22212800,0.00459100
4280.00000000,8850.00000000,2892.50000000,0.27126800,33,22,0.19714900,0.00780000
4260.00000000,8870.00000000,2892.50000000,0.20334400,1,22,0.10877000,0.01279200
4280.00000000,8870.00000000,2892.50000000,0.35805500,1,22,0.27036400,0.00530000
4300.00000000,8850.00000000,2877.50000000,0.57026600,3,23,0.47173400,0.00612100
4320.00000000,8850.00000000,2877.50000000,1.03932700,3,23,0.89687100,0.01388400
4300.00000000,8870.00000000,2877.50000000,0.36317300,3,22,0.27253400,0.00348700
4320.00000000,8870.00000000,2877.50000000,0.85708100,3,23,0.73799900,0.00769700
4300.00000000,8850.00000000,2892.50000000,0.44293500,3,23,0.35984400,0.00792100
4320.00000000,8850.00000000,2892.50000000,0.58059200,33,23,0.47646500,0.00845600
4300.00000000,8870.00000000,2892.50000000,0.61848000,3,23,0.50777000,0.00344700
4320.00000000,8870.00000000,2892.50000000,0.56539300,3,23,0.46035900,0.00720900
4340.00000000,8850.00000000,2877.50000000,0.97997200,3,23,0.85436600,0.01728800
4360.00000000,8850.00000000,2877.50000000,0.51776600,3,23,0.43273300,0.00760400
4340.00000000,8870.00000000,2877.50000000,1.03352100,3,23,0.92930700,0.01211900
4360.00000000,8870.00000000,2877.50000000,0.58073200,3,23,0.48631000,0.00960100
4340.00000000,8850.00000000,2892.50000000,1.14648600,3,23,1.05755600,0.04005100
4360.00000000,8850.00000000,2892.50000000,0.45155500,3,23,0.34138700,0.02101600
4340.00000000,8870.00000000,2892.50000000,0.75470600,3,23,0.67696200,0.01871400
4360.00000000,8870.00000000,2892.50000000,0.53143100,3,23,0.45479900,0.04421500
4380.00000000,8850.00000000,2877.50000000,0.15512800,1,12,0.10761200,0.00511900
4400.00000000,8850.00000000,2877.50000000,0.08978900,1,11,0.04713100,0.00457100
4380.00000000,8870.00000000,2877.50000000,0.27431300,3,22,0.21412300,0.00567600
4380.00000000,8850.00000000,2892.50000000,0.33947500,3,22,0.25121200,-99.00000000
4400.00000000,8850.00000000,2892.50000000,0.08082800,1,11,0.04328000,0.00644700
4380.00000000,8870.00000000,2892.50000000,0.35032400,3,22,0.26147100,-99.00000000
4400.00000000,8870.00000000,2892.50000000,0.22833600,1,22,0.15247600,0.00675600
4420.00000000,8850.00000000,2877.50000000,0.20210500,1,22,0.14751500,0.00485900
4440.00000000,8850.00000000,2877.50000000,0.19625600,1,12,0.13720900,0.00842100
4420.00000000,8850.00000000,2892.50000000,0.19735200,1,12,0.13582400,0.00460500
4440.00000000,8850.00000000,2892.50000000,0.30884200,3,22,0.23960600,0.00400800
4420.00000000,8870.00000000,2892.50000000,0.26696400,3,22,0.19595100,0.00585500
4440.00000000,8870.00000000,2892.50000000,0.62238400,3,23,0.50934800,0.00504500
4460.00000000,8850.00000000,2877.50000000,0.39397100,1,22,0.27464200,-99.00000000
4480.00000000,8850.00000000,2877.50000000,0.70196600,3,23,0.45349100,0.00708900
4460.00000000,8870.00000000,2877.50000000,0.53714100,3,23,0.43116900,0.00966000
4480.00000000,8870.00000000,2877.50000000,0.98162900,3,23,0.82842000,0.01236500
4460.00000000,8850.00000000,2892.50000000,0.40770000,3,23,0.32725500,0.00337400
4480.00000000,8850.00000000,2892.50000000,0.56228000,3,23,0.44849500,0.00396000
4460.00000000,8870.00000000,2892.50000000,0.91480600,3,23,0.76904200,0.00395600
4480.00000000,8870.00000000,2892.50000000,0.72837900,3,23,0.60067500,0.00656900
4500.00000000,8850.00000000,2877.50000000,0.57944800,2,23,0.47177000,0.00553200
4520.00000000,8850.00000000,2877.50000000,0.65993400,3,23,0.54899600,0.00598000
4500.00000000,8870.00000000,2877.50000000,0.80804400,3,23,0.72002000,0.00382600
4520.00000000,8870.00000000,2877.50000000,0.74746900,3,23,0.64424100,0.00369800
4500.00000000,8850.00000000,2892.50000000,0.38899500,3,22,0.33086200,0.00375100
4520.00000000,8850.00000000,2892.50000000,0.45444000,1,23,0.33564400,0.00513400
4500.00000000,8870.00000000,2892.50000000,0.65826400,3,23,0.57665400,0.00359900
4520.00000000,8870.00000000,2892.50000000,0.26606900,3,22,0.17500600,0.00560200
4540.00000000,8850.00000000,2877.50000000,0.29323400,3,22,0.21317100,0.00675700
4540.00000000,8870.00000000,2877.50000000,0.45169900,1,23,0.35254100,0.00405900
4560.00000000,8870.00000000,2877.50000000,0.35541800,1,22,0.26751500,0.02590500
4540.00000000,8850.00000000,2892.50000000,0.20957100,1,22,0.15520000,0.00497600
4560.00000000,8850.00000000,2892.50000000,0.25521300,3,22,0.20369800,0.01516600
4540.00000000,8870.00000000,2892.50000000,0.51243700,3,23,0.42588600,0.00368400
4560.00000000,8870.00000000,2892.50000000,0.50125000,3,23,0.42676800,0.01282200
4580.00000000,8850.00000000,2892.50000000,0.29852200,1,22,0.25507500,0.00508700
4600.00000000,8850.00000000,2892.50000000,0.33009400,3,22,0.27541100,0.00435700
4580.00000000,8870.00000000,2892.50000000,0.37168400,3,22,0.29133700,0.00954600
4600.00000000,8870.00000000,2892.50000000,0.25722900,3,22,0.18440400,0.00419100
3800.00000000,8890.00000000,2892.50000000,0.03589700,1,11,0.00774200,-99.00000000
