xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
3840.00000000,7530.00000000,2847.50000000,0.20,12,0.14,0.029,
3820.00000000,7530.00000000,2862.50000000,0.15,1.00,12,0.096,0.0066,
3840.00000000,7530.00000000,2862.50000000,0.26,32,22,0.16,0.018,
3840.00000000,7550.00000000,2862.50000000,0.12,1.00,11,0.067,0.031,
3860.00000000,7530.00000000,2847.50000000,0.23,22,0.18,0.011,
3880.00000000,7530.00000000,2847.50000000,0.30,22,0.23,0.0099,
3860.00000000,7550.00000000,2847.50000000,0.34,22,0.26,0.013,
3880.00000000,7550.00000000,2847.50000000,0.15,12,0.088,0.0059,
3860.00000000,7530.00000000,2862.50000000,0.36,1.00,22,0.26,0.014,
3880.00000000,7530.00000000,2862.50000000,0.30,31,22,0.20,0.011,
3860.00000000,7550.00000000,2862.50000000,0.50,32,23,0.41,0.012,
3880.00000000,7550.00000000,2862.50000000,0.25,32,22,0.17,0.0066,
3900.00000000,7530.00000000,2847.50000000,0.58,23,0.50,0.044,
3920.00000000,7530.00000000,2847.50000000,0.43,23,0.36,0.0087,
3900.00000000,7550.00000000,2847.50000000,0.44,23,0.39,0.029,
3920.00000000,7550.00000000,2847.50000000,0.40,23,0.33,0.030,
3900.00000000,7530.00000000,2862.50000000,0.87,32,23,0.75,0.051,
3920.00000000,7530.00000000,2862.50000000,0.40,32,22,0.29,0.0085,
3900.00000000,7550.00000000,2862.50000000,0.44,31,23,0.36,0.029,
3920.00000000,7550.00000000,2862.50000000,0.34,1.00,22,0.26,0.0044,
3940.00000000,7530.00000000,2847.50000000,0.78,3.0,23,0.69,0.036,
3960.00000000,7530.00000000,2847.50000000,0.31,3.0,22,0.26,0.021,
3940.00000000,7550.00000000,2847.50000000,0.94,23,0.79,0.068,
3960.00000000,7550.00000000,2847.50000000,0.63,23,0.54,0.039,
3940.00000000,7530.00000000,2862.50000000,0.76,32,23,0.63,0.032,
3960.00000000,7530.00000000,2862.50000000,0.49,31,23,0.42,0.032,
3940.00000000,7550.00000000,2862.50000000,0.98,32,23,0.92,0.0093,
3960.00000000,7550.00000000,2862.50000000,0.48,32,23,0.41,0.018,
3980.00000000,7530.00000000,2847.50000000,0.10,11,0.069,0.022,
4000.00000000,7530.00000000,2847.50000000,0.23,22,0.18,0.015,
3980.00000000,7550.00000000,2847.50000000,0.27,22,0.22,0.046,
4000.00000000,7550.00000000,2847.50000000,0.28,22,0.23,0.061,
3980.00000000,7530.00000000,2862.50000000,0.13,1.00,11,0.092,0.032,
4000.00000000,7530.00000000,2862.50000000,0.13,1.00,11,0.074,0.016,
3980.00000000,7550.00000000,2862.50000000,0.26,1.00,22,0.20,0.028,
4000.00000000,7550.00000000,2862.50000000,0.29,1.00,22,0.24,0.056,
4020.00000000,7530.00000000,2847.50000000,0.16,12,0.091,0.019,
4040.00000000,7530.00000000,2847.50000000,0.13,11,0.034,0.0085,
4020.00000000,7550.00000000,2847.50000000,0.35,22,0.27,0.021,
4040.00000000,7550.00000000,2847.50000000,0.22,41,0.086,0.010,
4020.00000000,7530.00000000,2862.50000000,0.17,1.00,12,0.074,0.0058,
4040.00000000,7530.00000000,2862.50000000,0.37,7.0,43,0.096,0.0057,
4020.00000000,7550.00000000,2862.50000000,0.24,31,22,0.16,0.029,
4040.00000000,7550.00000000,2862.50000000,0.25,66,41,0.14,0.011,
4060.00000000,7530.00000000,2847.50000000,0.31,32,0.100,0.0063,
4060.00000000,7550.00000000,2847.50000000,0.18,41,0.042,0.0049,
4060.00000000,7530.00000000,2862.50000000,0.15,1.00,41,0.055,0.0064,
4080.00000000,7530.00000000,2862.50000000,0.18,12,0.088,0.0079,
4060.00000000,7550.00000000,2862.50000000,0.31,66,32,0.17,0.0067,
3840.00000000,7570.00000000,2862.50000000,0.25,1.00,22,0.19,0.023,
3860.00000000,7570.00000000,2847.50000000,0.33,22,0.25,0.0085,
3880.00000000,7570.00000000,2847.50000000,0.17,12,0.098,0.0061,
3880.00000000,7590.00000000,2847.50000000,0.30,22,0.22,0.011,
3860.00000000,7570.00000000,2862.50000000,0.40,32,22,0.32,0.014,
3880.00000000,7570.00000000,2862.50000000,0.28,32,22,0.18,0.0051,
3860.00000000,7590.00000000,2862.50000000,0.33,31,22,0.26,0.0062,
3880.00000000,7590.00000000,2862.50000000,0.30,32,22,0.24,0.0074,
3900.00000000,7570.00000000,2847.50000000,0.41,23,0.36,0.0054,
3920.00000000,7570.00000000,2847.50000000,0.51,23,0.48,0.0075,
3900.00000000,7590.00000000,2847.50000000,0.55,23,0.47,0.0092,
3920.00000000,7590.00000000,2847.50000000,0.59,23,0.52,0.0050,
3900.00000000,7570.00000000,2862.50000000,0.56,31,23,0.51,0.0039,
3920.00000000,7570.00000000,2862.50000000,0.54,31,23,0.48,0.0071,
3900.00000000,7590.00000000,2862.50000000,0.64,31,23,0.55,0.027,
3920.00000000,7590.00000000,2862.50000000,0.73,31,23,0.65,0.0064,
3940.00000000,7570.00000000,2847.50000000,0.57,23,0.50,0.012,
3960.00000000,7570.00000000,2847.50000000,0.40,23,0.34,0.012,
3940.00000000,7590.00000000,2847.50000000,0.79,23,0.71,0.0074,
3960.00000000,7590.00000000,2847.50000000,0.30,22,0.25,0.019,
3940.00000000,7570.00000000,2862.50000000,1.1,32,23,1.0,0.011,
3960.00000000,7570.00000000,2862.50000000,0.53,32,23,0.47,0.0092,
3940.00000000,7590.00000000,2862.50000000,1.4,31,23,1.3,0.057,
3960.00000000,7590.00000000,2862.50000000,0.90,31,23,0.80,0.036,
3980.00000000,7570.00000000,2847.50000000,0.10,11,0.054,0.047,
4000.00000000,7570.00000000,2847.50000000,0.26,22,0.20,0.049,
3980.00000000,7590.00000000,2847.50000000,0.24,22,0.18,0.055,
4000.00000000,7590.00000000,2847.50000000,0.25,22,0.18,0.038,
3980.00000000,7570.00000000,2862.50000000,0.22,1.00,22,0.18,0.023,
4000.00000000,7570.00000000,2862.50000000,0.30,1.00,22,0.23,0.033,
3980.00000000,7590.00000000,2862.50000000,0.23,1.00,22,0.17,0.025,
4000.00000000,7590.00000000,2862.50000000,0.27,31,22,0.21,0.027,
4020.00000000,7570.00000000,2847.50000000,0.33,22,0.28,0.0089,
4040.00000000,7570.00000000,2847.50000000,0.59,23,0.38,0.0067,
4020.00000000,7590.00000000,2847.50000000,0.30,22,0.24,0.042,
4040.00000000,7590.00000000,2847.50000000,0.27,41,0.17,0.013,
4020.00000000,7570.00000000,2862.50000000,0.59,31,23,0.34,0.029,
4040.00000000,7570.00000000,2862.50000000,0.14,66,11,0.099,0.015,
4020.00000000,7590.00000000,2862.50000000,0.29,1.00,22,0.23,0.070,
4040.00000000,7590.00000000,2862.50000000,0.27,31,22,0.16,0.026,
4060.00000000,7570.00000000,2847.50000000,0.41,33,0.065,0.0057,
4060.00000000,7590.00000000,2847.50000000,0.26,41,0.053,0.0095,
4060.00000000,7570.00000000,2862.50000000,0.24,22,0.12,0.0065,
4060.00000000,7590.00000000,2862.50000000,0.14,11,0.090,0.0044,
3880.00000000,7610.00000000,2847.50000000,0.18,12,0.12,0.016,
3860.00000000,7610.00000000,2862.50000000,0.19,1.00,12,0.13,0.0040,
3880.00000000,7610.00000000,2862.50000000,0.28,31,22,0.21,0.0038,
3880.00000000,7630.00000000,2862.50000000,0.35,1.00,22,0.28,0.013,
3900.00000000,7610.00000000,2847.50000000,0.57,23,0.51,0.0065,
3920.00000000,7610.00000000,2847.50000000,0.39,22,0.33,0.0057,
3920.00000000,7630.00000000,2847.50000000,0.38,22,0.31,0.012,
3900.00000000,7610.00000000,2862.50000000,0.41,31,23,0.33,0.0068,
3920.00000000,7610.00000000,2862.50000000,0.58,31,23,0.47,0.0063,
3900.00000000,7630.00000000,2862.50000000,0.55,31,23,0.46,0.0063,
3920.00000000,7630.00000000,2862.50000000,0.52,31,23,0.46,0.0080,
3940.00000000,7610.00000000,2847.50000000,0.61,23,0.54,0.011,
3960.00000000,7610.00000000,2847.50000000,0.25,22,0.18,0.025,
3940.00000000,7630.00000000,2847.50000000,0.60,23,0.54,0.027,
3960.00000000,7630.00000000,2847.50000000,0.21,22,0.16,0.021,
3940.00000000,7610.00000000,2862.50000000,0.78,31,23,0.71,0.012,
3960.00000000,7610.00000000,2862.50000000,0.45,31,23,0.37,0.024,
3940.00000000,7630.00000000,2862.50000000,0.63,31,23,0.56,0.014,
3960.00000000,7630.00000000,2862.50000000,0.26,1.00,22,0.19,0.028,
3980.00000000,7610.00000000,2847.50000000,0.23,22,0.18,0.039,
4000.00000000,7610.00000000,2847.50000000,0.17,12,0.12,0.046,
3980.00000000,7630.00000000,2847.50000000,0.16,12,0.11,0.017,
4000.00000000,7630.00000000,2847.50000000,0.17,12,0.12,0.021,
3980.00000000,7610.00000000,2862.50000000,0.35,31,22,0.28,0.026,
4000.00000000,7610.00000000,2862.50000000,0.16,1.00,12,0.11,0.020,
3980.00000000,7630.00000000,2862.50000000,0.30,32,22,0.24,0.025,
4000.00000000,7630.00000000,2862.50000000,0.22,1.00,22,0.15,0.018,
4020.00000000,7610.00000000,2847.50000000,0.20,12,0.12,0.027,
4040.00000000,7610.00000000,2847.50000000,0.42,23,0.33,0.0093,
4020.00000000,7630.00000000,2847.50000000,0.18,12,0.13,0.039,
4040.00000000,7630.00000000,2847.50000000,0.18,12,0.11,0.035,
4020.00000000,7610.00000000,2862.50000000,0.44,1.00,23,0.36,0.017,
4040.00000000,7610.00000000,2862.50000000,0.26,31,22,0.15,0.012,
4020.00000000,7630.00000000,2862.50000000,0.32,32,22,0.21,0.015,
4040.00000000,7630.00000000,2862.50000000,0.23,1.00,22,0.17,0.0090,
4060.00000000,7610.00000000,2847.50000000,0.37,32,0.21,0.0040,
4060.00000000,7630.00000000,2847.50000000,0.25,41,0.11,0.0066,
4060.00000000,7610.00000000,2862.50000000,0.18,41,0.088,0.0068,
4060.00000000,7630.00000000,2862.50000000,0.12,11,0.063,0.0064,
3920.00000000,7650.00000000,2847.50000000,0.36,22,0.28,0.0068,
3900.00000000,7650.00000000,2862.50000000,0.41,32,23,0.31,0.0073,
3920.00000000,7650.00000000,2862.50000000,0.59,31,23,0.49,0.0091,
3900.00000000,7670.00000000,2862.50000000,0.47,3.0,23,0.38,0.0091,
3920.00000000,7670.00000000,2862.50000000,0.49,32,23,0.37,0.015,
3940.00000000,7650.00000000,2847.50000000,0.34,22,0.28,0.042,
3960.00000000,7650.00000000,2847.50000000,0.17,12,0.13,0.021,
3960.00000000,7670.00000000,2847.50000000,0.23,22,0.17,0.013,
3940.00000000,7650.00000000,2862.50000000,0.93,31,23,0.83,0.020,
3960.00000000,7650.00000000,2862.50000000,0.17,1.00,12,0.097,0.022,
3940.00000000,7670.00000000,2862.50000000,0.65,32,23,0.57,0.049,
3960.00000000,7670.00000000,2862.50000000,0.35,31,22,0.27,0.092,
3980.00000000,7650.00000000,2847.50000000,0.16,12,0.11,0.0095,
4000.00000000,7650.00000000,2847.50000000,0.18,12,0.14,0.013,
3980.00000000,7670.00000000,2847.50000000,0.21,22,0.14,0.015,
4000.00000000,7670.00000000,2847.50000000,0.25,22,0.20,0.012,
3980.00000000,7650.00000000,2862.50000000,0.19,1.00,12,0.13,0.022,
4000.00000000,7650.00000000,2862.50000000,0.26,31,22,0.20,0.018,
3980.00000000,7670.00000000,2862.50000000,0.16,1.00,12,0.095,0.025,
4000.00000000,7670.00000000,2862.50000000,0.29,1.00,22,0.21,0.011,
4020.00000000,7650.00000000,2847.50000000,0.20,22,0.15,0.025,
4040.00000000,7650.00000000,2847.50000000,0.20,12,0.14,0.044,
4020.00000000,7670.00000000,2847.50000000,0.27,22,0.21,0.0090,
4040.00000000,7670.00000000,2847.50000000,0.11,11,0.067,0.014,
4020.00000000,7650.00000000,2862.50000000,0.50,31,23,0.41,0.021,
4040.00000000,7650.00000000,2862.50000000,0.44,32,23,0.36,0.0062,
4020.00000000,7670.00000000,2862.50000000,0.53,31,23,0.38,0.011,
4040.00000000,7670.00000000,2862.50000000,0.30,1.00,22,0.19,0.020,
4060.00000000,7650.00000000,2847.50000000,0.20,41,0.065,0.021,
4060.00000000,7670.00000000,2847.50000000,0.17,41,0.10,0.011,
4060.00000000,7650.00000000,2862.50000000,0.34,22,0.20,0.022,
4060.00000000,7670.00000000,2862.50000000,0.14,1.00,11,0.096,0.0058,
3920.00000000,7690.00000000,2862.50000000,0.48,32,23,0.42,0.051,
3940.00000000,7690.00000000,2862.50000000,0.54,32,23,0.48,0.063,
3960.00000000,7690.00000000,2862.50000000,0.46,31,23,0.39,0.051,
3940.00000000,7710.00000000,2862.50000000,0.38,32,22,0.32,0.077,
3960.00000000,7710.00000000,2862.50000000,0.43,31,23,0.35,0.051,
3980.00000000,7690.00000000,2847.50000000,0.24,22,0.17,0.013,
4000.00000000,7690.00000000,2847.50000000,0.25,22,0.19,0.0097,
4000.00000000,7710.00000000,2847.50000000,0.26,22,0.19,0.013,
3980.00000000,7690.00000000,2862.50000000,0.15,1.00,11,0.077,0.014,
4000.00000000,7690.00000000,2862.50000000,0.29,31,22,0.19,0.0077,
3980.00000000,7710.00000000,2862.50000000,0.17,1.00,12,0.11,0.0079,
4000.00000000,7710.00000000,2862.50000000,0.20,1.00,12,0.14,0.0065,
4020.00000000,7690.00000000,2847.50000000,0.22,22,0.16,0.014,
4040.00000000,7690.00000000,2847.50000000,0.27,22,0.20,0.025,
4020.00000000,7710.00000000,2847.50000000,0.36,22,0.28,0.016,
4040.00000000,7710.00000000,2847.50000000,0.50,23,0.39,0.031,
4020.00000000,7690.00000000,2862.50000000,0.33,31,22,0.23,0.0067,
4040.00000000,7690.00000000,2862.50000000,0.48,1.00,23,0.35,0.017,
4020.00000000,7710.00000000,2862.50000000,0.52,31,23,0.45,0.012,
4040.00000000,7710.00000000,2862.50000000,0.47,31,23,0.39,0.016,
4060.00000000,7690.00000000,2847.50000000,0.085,11,0.047,0.030,
4060.00000000,7690.00000000,2862.50000000,0.26,1.00,22,0.21,0.013,
4060.00000000,7710.00000000,2862.50000000,0.37,32,22,0.31,0.024,
3960.00000000,7730.00000000,2862.50000000,0.31,31,22,0.24,0.025,
3960.00000000,7750.00000000,2862.50000000,0.49,1.00,23,0.32,0.015,
4000.00000000,7730.00000000,2847.50000000,0.30,22,0.23,0.028,
3980.00000000,7730.00000000,2862.50000000,0.27,32,22,0.19,0.016,
4000.00000000,7730.00000000,2862.50000000,0.32,31,22,0.24,0.015,
3980.00000000,7750.00000000,2862.50000000,0.25,32,22,0.18,0.021,
4000.00000000,7750.00000000,2862.50000000,0.19,1.00,12,0.14,0.017,
4020.00000000,7730.00000000,2847.50000000,0.28,22,0.19,0.020,
4040.00000000,7730.00000000,2847.50000000,0.45,23,0.37,0.012,
4020.00000000,7750.00000000,2847.50000000,0.21,22,0.15,0.024,
4040.00000000,7750.00000000,2847.50000000,0.40,22,0.30,0.016,
4020.00000000,7730.00000000,2862.50000000,0.39,31,22,0.33,0.022,
4040.00000000,7730.00000000,2862.50000000,0.41,32,23,0.34,0.024,
4020.00000000,7750.00000000,2862.50000000,0.41,31,23,0.34,0.019,
4040.00000000,7750.00000000,2862.50000000,0.51,32,23,0.45,0.024,
4060.00000000,7730.00000000,2862.50000000,0.53,32,23,0.43,0.012,
4060.00000000,7750.00000000,2862.50000000,0.29,32,22,0.21,0.014,
3980.00000000,7770.00000000,2862.50000000,0.43,31,23,0.37,0.013,
4000.00000000,7770.00000000,2862.50000000,0.25,32,22,0.18,0.016,
4000.00000000,7790.00000000,2862.50000000,0.17,1.00,12,0.11,0.032,
4020.00000000,7770.00000000,2862.50000000,0.41,32,23,0.35,0.016,
4040.00000000,7770.00000000,2862.50000000,0.44,1.00,23,0.39,0.019,
4020.00000000,7790.00000000,2862.50000000,0.29,32,22,0.21,0.014,
4040.00000000,7790.00000000,2862.50000000,0.22,1.00,22,0.16,0.0090,
4140.00000000,8670.00000000,2862.50000000,0.76,3.0,23,0.59,0.0038,
4180.00000000,8670.00000000,2862.50000000,0.51,2.0,33,0.39,0.0038,
4200.00000000,8670.00000000,2862.50000000,1.1,3.0,23,0.99,0.0090,
4000.00000000,8710.00000000,2862.50000000,0.61,3.0,23,0.43,0.0045,
4040.00000000,8710.00000000,2847.50000000,0.71,3.0,23,0.48,0.0059,
4040.00000000,8690.00000000,2862.50000000,0.83,3.0,23,0.61,0.0042,
4020.00000000,8710.00000000,2862.50000000,0.72,3.0,23,0.51,0.0080,
4040.00000000,8710.00000000,2862.50000000,0.99,3.0,23,0.78,0.0072,
4080.00000000,8690.00000000,2847.50000000,0.37,3.0,22,0.23,0.0036,
4060.00000000,8710.00000000,2847.50000000,0.35,3.0,22,0.22,0.0056,
4080.00000000,8710.00000000,2847.50000000,0.24,3.0,22,0.13,0.0079,
4060.00000000,8690.00000000,2862.50000000,0.63,3.0,23,0.46,0.0053,
4080.00000000,8690.00000000,2862.50000000,0.32,3.0,22,0.17,0.0043,
4060.00000000,8710.00000000,2862.50000000,0.48,3.0,23,0.29,0.0066,
4080.00000000,8710.00000000,2862.50000000,0.19,1.00,12,0.085,0.0068,
4100.00000000,8690.00000000,2847.50000000,0.32,3.0,22,0.19,0.0030,
4120.00000000,8690.00000000,2847.50000000,0.34,3.0,22,0.21,0.0032,
4100.00000000,8710.00000000,2847.50000000,0.40,3.0,22,0.27,0.0033,
4120.00000000,8710.00000000,2847.50000000,0.38,3.0,22,0.25,0.0043,
4100.00000000,8690.00000000,2862.50000000,0.53,3.0,23,0.38,0.0070,
4120.00000000,8690.00000000,2862.50000000,0.70,3.0,23,0.55,0.0058,
4100.00000000,8710.00000000,2862.50000000,0.32,3.0,22,0.22,0.0083,
4120.00000000,8710.00000000,2862.50000000,0.45,3.0,23,0.33,0.0069,
4140.00000000,8690.00000000,2847.50000000,0.55,3.0,23,0.41,0.0033,
4160.00000000,8690.00000000,2847.50000000,0.43,3.0,23,0.27,0.0030,
4140.00000000,8710.00000000,2847.50000000,0.35,3.0,22,0.23,0.0068,
4160.00000000,8710.00000000,2847.50000000,0.20,1.00,12,0.11,0.0084,
4140.00000000,8690.00000000,2862.50000000,0.36,3.0,22,0.22,0.0044,
4160.00000000,8690.00000000,2862.50000000,0.51,3.0,23,0.35,0.0048,
4140.00000000,8710.00000000,2862.50000000,0.39,3.0,22,0.26,0.0041,
4160.00000000,8710.00000000,2862.50000000,0.28,3.0,22,0.15,0.0081,
4180.00000000,8690.00000000,2847.50000000,0.28,3.0,22,0.15,0.0061,
4200.00000000,8690.00000000,2847.50000000,0.46,3.0,23,0.36,0.014,
4180.00000000,8710.00000000,2847.50000000,0.16,1.00,12,0.073,0.010,
4200.00000000,8710.00000000,2847.50000000,0.17,1.00,12,0.10,0.0076,
4180.00000000,8690.00000000,2862.50000000,0.42,3.0,23,0.30,0.0043,
4200.00000000,8690.00000000,2862.50000000,0.35,3.0,22,0.26,0.0054,
4180.00000000,8710.00000000,2862.50000000,0.18,1.00,12,0.086,0.011,
4200.00000000,8710.00000000,2862.50000000,0.18,1.00,12,0.10,0.0049,
4220.00000000,8710.00000000,2847.50000000,0.25,1.00,22,0.14,0.0055,
4240.00000000,8710.00000000,2847.50000000,0.25,100,41,0.10,0.0094,
4220.00000000,8690.00000000,2862.50000000,0.43,3.0,23,0.35,0.0066,
4240.00000000,8690.00000000,2862.50000000,0.29,3.0,22,0.20,0.0062,
4220.00000000,8710.00000000,2862.50000000,0.23,1.00,22,0.16,0.0043,
4240.00000000,8710.00000000,2862.50000000,0.28,3.0,22,0.21,0.0050,
4260.00000000,8690.00000000,2862.50000000,0.94,3.0,23,0.83,0.016,
4280.00000000,8690.00000000,2862.50000000,1.1,3.0,23,1.0,0.017,
4260.00000000,8710.00000000,2862.50000000,0.83,100,43,0.49,0.017,
4280.00000000,8710.00000000,2862.50000000,0.54,1.00,23,0.42,0.017,
4300.00000000,8690.00000000,2862.50000000,0.36,1.00,22,0.30,0.016,
4300.00000000,8710.00000000,2862.50000000,1.9,3.0,23,1.6,0.049,
4320.00000000,8710.00000000,2862.50000000,0.20,1.00,22,0.12,0.044,
4340.00000000,8710.00000000,2862.50000000,0.12,1.00,11,0.049,0.0052,
3960.00000000,8750.00000000,2862.50000000,0.39,3.0,22,0.25,0.0043,
4000.00000000,8730.00000000,2847.50000000,0.48,3.0,23,0.29,0.0045,
3980.00000000,8750.00000000,2847.50000000,0.32,1.00,22,0.17,0.0039,
4000.00000000,8750.00000000,2847.50000000,0.36,3.0,22,0.18,0.0050,
3980.00000000,8730.00000000,2862.50000000,0.35,3.0,22,0.21,0.0032,
4000.00000000,8730.00000000,2862.50000000,0.55,3.0,23,0.38,0.0039,
3980.00000000,8750.00000000,2862.50000000,0.32,3.0,22,0.19,0.0046,
4000.00000000,8750.00000000,2862.50000000,0.37,3.0,22,0.20,0.0055,
4020.00000000,8730.00000000,2847.50000000,0.41,3.0,23,0.23,0.0046,
4040.00000000,8730.00000000,2847.50000000,0.53,3.0,23,0.33,0.0045,
4020.00000000,8750.00000000,2847.50000000,0.44,3.0,23,0.27,0.0043,
4040.00000000,8750.00000000,2847.50000000,0.48,3.0,23,0.28,0.0085,
4020.00000000,8730.00000000,2862.50000000,0.54,3.0,23,0.36,0.0054,
4040.00000000,8730.00000000,2862.50000000,0.53,3.0,23,0.36,0.0065,
4020.00000000,8750.00000000,2862.50000000,0.36,3.0,22,0.21,0.0053,
4040.00000000,8750.00000000,2862.50000000,0.40,3.0,22,0.27,0.027,
4060.00000000,8730.00000000,2847.50000000,0.38,3.0,22,0.25,0.0079,
4080.00000000,8730.00000000,2847.50000000,0.27,1.00,22,0.18,0.0065,
4060.00000000,8750.00000000,2847.50000000,0.33,3.0,22,0.19,0.011,
4080.00000000,8750.00000000,2847.50000000,0.24,3.0,22,0.16,0.0084,
4060.00000000,8730.00000000,2862.50000000,0.35,3.0,22,0.17,0.0099,
4080.00000000,8730.00000000,2862.50000000,0.20,1.00,12,0.095,0.0069,
4060.00000000,8750.00000000,2862.50000000,0.75,3.0,23,0.54,0.015,
4080.00000000,8750.00000000,2862.50000000,0.40,3.0,23,0.27,0.010,
4100.00000000,8730.00000000,2847.50000000,0.44,3.0,23,0.34,0.0052,
4120.00000000,8730.00000000,2847.50000000,0.40,3.0,23,0.31,0.0051,
4100.00000000,8750.00000000,2847.50000000,0.30,3.0,22,0.22,0.0081,
4120.00000000,8750.00000000,2847.50000000,0.42,3.0,23,0.33,0.0046,
4100.00000000,8730.00000000,2862.50000000,0.50,1.00,23,0.33,0.0100,
4120.00000000,8730.00000000,2862.50000000,0.52,3.0,23,0.39,0.0080,
4100.00000000,8750.00000000,2862.50000000,0.43,3.0,23,0.31,0.0063,
4120.00000000,8750.00000000,2862.50000000,0.45,3.0,23,0.35,0.0056,
4140.00000000,8730.00000000,2847.50000000,0.42,3.0,23,0.33,0.0069,
4160.00000000,8730.00000000,2847.50000000,0.19,1.00,12,0.12,0.0078,
4140.00000000,8750.00000000,2847.50000000,0.58,3.0,23,0.47,0.0083,
4160.00000000,8750.00000000,2847.50000000,0.64,3.0,23,0.51,0.010,
4140.00000000,8730.00000000,2862.50000000,0.34,3.0,22,0.21,0.0068,
4160.00000000,8730.00000000,2862.50000000,0.45,3.0,23,0.32,0.0061,
4140.00000000,8750.00000000,2862.50000000,0.51,3.0,23,0.39,0.0053,
4160.00000000,8750.00000000,2862.50000000,0.30,3.0,22,0.20,0.0047,
4180.00000000,8730.00000000,2847.50000000,0.11,1.00,11,0.053,0.0082,
4200.00000000,8730.00000000,2847.50000000,0.19,1.00,12,0.13,0.0069,
4180.00000000,8750.00000000,2847.50000000,0.20,1.00,22,0.093,0.011,
4200.00000000,8750.00000000,2847.50000000,0.15,1.00,11,0.087,0.013,
4180.00000000,8730.00000000,2862.50000000,0.13,1.00,11,0.038,0.014,
4200.00000000,8730.00000000,2862.50000000,0.19,1.00,12,0.11,0.0058,
4180.00000000,8750.00000000,2862.50000000,0.27,1.00,22,0.16,0.0071,
4200.00000000,8750.00000000,2862.50000000,0.22,1.00,22,0.14,0.0062,
4220.00000000,8730.00000000,2847.50000000,0.14,1.00,11,0.088,0.0083,
4240.00000000,8730.00000000,2847.50000000,0.12,1.00,11,0.072,0.0070,
4220.00000000,8750.00000000,2847.50000000,0.19,1.00,12,0.13,0.0091,
4240.00000000,8750.00000000,2847.50000000,0.14,1.00,11,0.083,0.028,
4220.00000000,8730.00000000,2862.50000000,0.16,1.00,12,0.096,0.011,
4240.00000000,8730.00000000,2862.50000000,0.13,1.00,11,0.071,0.0054,
4220.00000000,8750.00000000,2862.50000000,0.35,3.0,22,0.27,0.010,
4240.00000000,8750.00000000,2862.50000000,0.20,1.00,12,0.13,0.0091,
4260.00000000,8750.00000000,2847.50000000,0.19,1.00,12,0.10,0.011,
4280.00000000,8750.00000000,2847.50000000,0.26,1.00,22,0.18,0.0084,
4260.00000000,8730.00000000,2862.50000000,0.67,3.0,23,0.39,0.030,
4280.00000000,8730.00000000,2862.50000000,0.82,3.0,23,0.59,0.064,
4260.00000000,8750.00000000,2862.50000000,0.39,3.0,22,0.29,0.018,
4280.00000000,8750.00000000,2862.50000000,0.57,3.0,23,0.42,0.0088,
4300.00000000,8750.00000000,2847.50000000,0.20,1.00,22,0.12,0.016,
4300.00000000,8730.00000000,2862.50000000,1.5,3.0,23,1.1,0.014,
4320.00000000,8730.00000000,2862.50000000,0.56,1.00,23,0.34,0.032,
4300.00000000,8750.00000000,2862.50000000,0.58,3.0,23,0.47,0.0049,
4320.00000000,8750.00000000,2862.50000000,0.52,3.0,23,0.43,0.013,
4340.00000000,8730.00000000,2862.50000000,0.14,1.00,11,0.045,0.0074,
4360.00000000,8730.00000000,2862.50000000,0.065,1.00,11,0.035,
4340.00000000,8750.00000000,2862.50000000,0.093,1.00,11,0.048,0.0070,
4360.00000000,8750.00000000,2862.50000000,0.11,1.00,11,0.068,
4380.00000000,8730.00000000,2862.50000000,0.18,1.00,12,0.14,
4380.00000000,8750.00000000,2862.50000000,0.11,1.00,11,0.058,0.0050,
4400.00000000,8750.00000000,2862.50000000,0.23,3.0,22,0.20,0.0060,
3920.00000000,8770.00000000,2862.50000000,0.20,3.0,22,0.090,0.0068,
3900.00000000,8790.00000000,2862.50000000,0.21,1.00,22,0.094,0.0057,
3920.00000000,8790.00000000,2862.50000000,0.25,1.00,22,0.13,0.0061,
3960.00000000,8770.00000000,2847.50000000,0.67,3.0,23,0.53,0.0042,
3940.00000000,8790.00000000,2847.50000000,0.38,3.0,22,0.25,0.0041,
3960.00000000,8790.00000000,2847.50000000,0.27,1.00,22,0.14,0.0034,
3940.00000000,8770.00000000,2862.50000000,0.27,3.0,22,0.13,0.0065,
3960.00000000,8770.00000000,2862.50000000,0.43,3.0,23,0.31,0.0041,
3940.00000000,8790.00000000,2862.50000000,0.28,3.0,22,0.15,0.0041,
3960.00000000,8790.00000000,2862.50000000,0.21,1.00,22,0.097,0.0032,
3980.00000000,8770.00000000,2847.50000000,0.32,3.0,22,0.17,0.0039,
4000.00000000,8770.00000000,2847.50000000,0.36,3.0,22,0.17,0.0042,
3980.00000000,8790.00000000,2847.50000000,0.29,3.0,22,0.14,0.0039,
4000.00000000,8790.00000000,2847.50000000,0.21,1.00,22,0.096,0.0055,
3980.00000000,8770.00000000,2862.50000000,0.37,3.0,22,0.24,0.0048,
4000.00000000,8770.00000000,2862.50000000,0.32,3.0,22,0.18,0.0081,
3980.00000000,8790.00000000,2862.50000000,0.32,1.00,22,0.18,0.0041,
4000.00000000,8790.00000000,2862.50000000,0.20,1.00,12,0.078,0.0067,
4020.00000000,8770.00000000,2847.50000000,0.35,3.0,22,0.19,0.0046,
