xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
3980,7590,2877.5,0.286143,31,22,0.222284,0.072083,
4000,7590,2877.5,0.208419,32,22,0.159765,0.025897,
3980,7570,2892.5,0.239335,1,22,0.168382,0.058779,
4000,7570,2892.5,0.19299,3,12,0.140205,0.032937,
3980,7590,2892.5,0.321385,1,22,0.238142,0.019642,
4000,7590,2892.5,0.220248,1,22,0.151685,0.040979,
4020,7570,2877.5,0.659579,1,23,0.536249,0.017378,
4040,7570,2877.5,0.220436,1,22,0.140909,0.010924,
4020,7590,2877.5,1.00415,31,23,0.867169,0.008048,
4040,7590,2877.5,0.162995,1,12,0.077906,0.015655,
4020,7570,2892.5,0.152884,1,12,0.088031,0.026579,
4040,7570,2892.5,0.190811,1,12,0.116153,0.01822,
4020,7590,2892.5,0.10672,1,11,0.047078,0.017271,
4040,7590,2892.5,0.133892,1,11,0.05515,0.009086,
4060,7570,2877.5,0.210298,1,22,0.148183,0.00776,
4080,7570,2877.5,0.312838,1,22,0.186834,0.007786,
4060,7590,2877.5,0.147093,1,11,0.096544,0.004807,
4080,7590,2877.5,0.350236,31,22,0.280286,0.005632,
4060,7570,2892.5,0.710824,3,23,0.61112,0.008912,
4080,7570,2892.5,0.801158,1,23,0.646068,0.00484,
4060,7590,2892.5,0.186182,1,12,0.11804,0.006981,
4080,7590,2892.5,0.602091,1,23,0.453327,0.005122,
4100,7570,2877.5,0.450248,31,23,0.370431,0.005658,
4100,7590,2877.5,0.218833,1,22,0.148874,0.004686,
4100,7570,2892.5,0.481232,3,23,0.40824,0.004544,
4120,7570,2892.5,0.147388,66,11,0.096028,0.015534,
4100,7590,2892.5,0.48061,1,23,0.400267,0.003952,
4120,7590,2892.5,0.188683,1,12,0.130168,0.005734,
3840,7610,2892.5,0.380089,1,22,0.284556,0.017669,
3860,7610,2877.5,0.401019,31,23,0.287544,0.02148,
3880,7610,2877.5,0.340459,31,22,0.23892,0.006909,
3860,7630,2877.5,0.282328,1,22,0.197889,0.0163,
3880,7630,2877.5,0.324331,3,22,0.221418,0.01016,
3860,7610,2892.5,0.436286,3,23,0.337827,0.008043,
3880,7610,2892.5,0.307658,1,22,0.223487,0.0071,
3860,7630,2892.5,0.291099,3,22,0.191578,0.011826,
3880,7630,2892.5,0.275293,1,22,0.180666,0.012164,
3900,7610,2877.5,0.667977,31,23,0.531328,0.004888,
3920,7610,2877.5,1.21305,31,23,1.05206,0.005619,
3900,7630,2877.5,0.9647,31,23,0.518132,0.005419,
3920,7630,2877.5,0.784765,31,23,0.61124,0.00476,
3900,7610,2892.5,0.654483,3,23,0.551708,0.005004,
3920,7610,2892.5,1.16063,3,23,1.05847,0.005101,
3900,7630,2892.5,0.532529,3,23,0.407191,0.004726,
3920,7630,2892.5,0.850347,3,23,0.580332,0.005418,
3940,7610,2877.5,1.32858,31,23,1.1688,0.011849,
3960,7610,2877.5,0.734868,31,23,0.625138,0.02777,
3940,7630,2877.5,0.89287,31,23,0.77675,0.01308,
3960,7630,2877.5,0.400427,31,23,0.296775,0.035817,
3940,7610,2892.5,1.0038,3,23,0.902138,0.008916,
3960,7610,2892.5,0.805808,3,23,0.714118,0.007736,
3940,7630,2892.5,1.11634,3,23,1.00228,0.006405,
3960,7630,2892.5,0.695832,3,23,0.590703,0.008244,
3980,7610,2877.5,0.371435,31,22,0.28525,0.057447,
4000,7610,2877.5,0.20743,31,22,0.149352,0.092959,
3980,7630,2877.5,0.215881,1,22,0.155882,0.12484,
4000,7630,2877.5,0.222413,1,22,0.166767,0.03686,
3980,7610,2892.5,0.386548,3,22,0.309778,0.017613,
4000,7610,2892.5,0.395043,3,22,0.305434,0.018641,
3980,7630,2892.5,0.41993,3,23,0.337143,0.018192,
4000,7630,2892.5,0.489522,3,23,0.413046,0.011737,
4020,7610,2877.5,0.291415,1,22,0.217062,0.013991,
4040,7610,2877.5,0.199078,2,12,0.132257,0.012948,
4020,7630,2877.5,0.465893,32,23,0.397199,0.018074,
4040,7630,2877.5,0.272236,66,41,0.194096,0.022634,
4020,7610,2892.5,0.093242,1,11,0.052851,0.012515,
4040,7610,2892.5,0.108348,66,11,0.052132,0.014824,
4020,7630,2892.5,0.444411,1,23,0.333722,0.012365,
4040,7630,2892.5,0.162689,66,41,0.117645,0.011154,
4060,7610,2877.5,0.272935,66,41,0.200587,0.005889,
4080,7610,2877.5,0.285994,1,22,0.177447,0.00507,
4060,7630,2877.5,0.249798,1,22,0.087481,0.007704,
4080,7630,2877.5,0.344399,1,22,0.272151,0.007571,
4060,7610,2892.5,0.116913,1,11,0.050721,0.032528,
4080,7610,2892.5,0.136632,1,11,0.083086,0.005047,
4060,7630,2892.5,0.145455,1,11,0.046324,0.009032,
4080,7630,2892.5,0.17233,1,12,0.123488,0.007047,
4100,7610,2877.5,0.283519,1,22,0.216869,0.003984,
4100,7630,2877.5,0.204691,1,22,0.140762,0.005721,
4100,7610,2892.5,0.238489,1,22,0.176704,0.004312,
4120,7610,2892.5,0.175533,1,12,0.141494,0.005417,
4100,7630,2892.5,0.098281,1,11,0.069223,0.005294,
4120,7630,2892.5,0.146134,1,11,0.112478,-99,
3820,7650,2892.5,0.12394,1,11,0.036391,0.029853,
3840,7650,2892.5,0.261638,3,22,0.121796,0.021244,
3840,7670,2892.5,0.462599,3,23,0.288617,0.006856,
3880,7650,2877.5,0.422752,1,23,0.320517,0.004576,
3860,7650,2892.5,0.451523,3,23,0.313683,0.008969,
3880,7650,2892.5,0.667908,3,23,0.542203,0.005896,
3860,7670,2892.5,0.282824,1,22,0.179678,0.019082,
3880,7670,2892.5,0.439881,3,23,0.296724,0.005207,
3900,7650,2877.5,0.499766,31,23,0.372876,0.004159,
3920,7650,2877.5,0.886672,1,23,0.686726,0.005881,
3900,7670,2877.5,0.524138,31,23,0.414217,0.005666,
3920,7670,2877.5,0.575415,31,23,0.459138,0.009024,
3900,7650,2892.5,0.631239,3,23,0.501226,0.004744,
3920,7650,2892.5,0.890398,3,23,0.757009,0.005315,
3900,7670,2892.5,0.554902,3,23,0.444363,0.003699,
3920,7670,2892.5,1.07309,3,23,0.92273,0.006468,
3940,7650,2877.5,0.865379,31,23,0.708458,0.013842,
3960,7650,2877.5,0.222223,1,22,0.139663,0.056578,
3940,7670,2877.5,0.539005,1,23,0.385057,0.027018,
3960,7670,2877.5,0.279432,1,22,0.180325,0.048777,
3940,7650,2892.5,0.930486,3,23,0.789542,0.016187,
3960,7650,2892.5,0.449909,3,23,0.338939,0.021402,
3940,7670,2892.5,0.799027,3,23,0.649138,0.018128,
3960,7670,2892.5,0.37841,3,22,0.279641,0.012607,
3980,7650,2877.5,0.245128,1,22,0.17786,0.071472,
4000,7650,2877.5,0.175202,1,12,0.116009,0.015983,
3980,7670,2877.5,0.290632,31,22,0.217843,0.027693,
4000,7670,2877.5,0.22126,31,22,0.148505,0.018332,
3980,7650,2892.5,0.509929,3,23,0.406913,0.034642,
4000,7650,2892.5,0.551993,3,23,0.431486,0.00732,
3980,7670,2892.5,0.430639,3,23,0.354764,0.010909,
4000,7670,2892.5,0.409108,3,23,0.311137,0.009595,
4020,7650,2877.5,0.344919,31,22,0.195826,0.016897,
4040,7650,2877.5,0.157113,1,12,0.103371,0.008792,
4020,7670,2877.5,0.328428,1,22,0.237487,0.012201,
4040,7670,2877.5,0.278501,1,22,0.194525,0.011517,
4020,7650,2892.5,0.561897,3,23,0.455234,0.01985,
4040,7650,2892.5,0.347501,3,22,0.278031,0.011731,
4020,7670,2892.5,0.511456,1,23,0.371463,0.010178,
4040,7670,2892.5,0.624149,3,23,0.500883,0.008314,
4060,7650,2877.5,0.326523,66,43,0.221195,0.006573,
4080,7650,2877.5,0.123038,1,11,0.07103,0.005127,
4060,7670,2877.5,0.254044,1,22,0.185061,0.018696,
4080,7670,2877.5,0.175167,1,12,0.104723,0.019006,
4060,7650,2892.5,0.423147,1,23,0.316506,0.009423,
4080,7650,2892.5,0.060856,1,11,0.027652,0.009792,
4060,7670,2892.5,0.574368,3,23,0.421489,0.01129,
4080,7670,2892.5,0.115692,1,11,0.072215,0.009564,
4100,7650,2877.5,0.122093,1,11,0.085761,0.003213,
4100,7670,2877.5,0.164469,1,12,0.12129,0.005223,
4100,7650,2892.5,0.124666,1,11,0.079638,0.005182,
4120,7650,2892.5,0.158565,1,12,0.11345,-99,
4100,7670,2892.5,0.22486,1,22,0.166219,0.00478,
4120,7670,2892.5,0.292339,31,22,0.230941,0.011574,
3860,7690,2892.5,0.334507,3,22,0.210192,0.016508,
3880,7690,2892.5,0.523317,3,23,0.397984,0.012784,
3860,7710,2892.5,0.328958,3,22,0.256322,0.01226,
3880,7710,2892.5,0.398825,1,22,0.273701,0.007033,
3920,7690,2877.5,0.37391,31,22,0.287281,0.009643,
3920,7710,2877.5,0.487071,31,23,0.394292,0.01332,
3900,7690,2892.5,0.691356,3,23,0.528201,0.006104,
3920,7690,2892.5,0.910421,3,23,0.793808,0.010039,
3900,7710,2892.5,0.656839,3,23,0.506618,0.008284,
3920,7710,2892.5,0.734403,3,23,0.597067,0.011201,
3940,7690,2877.5,0.489168,32,23,0.404457,0.115019,
3960,7690,2877.5,0.783905,31,23,0.676468,0.128967,
3940,7710,2877.5,0.462294,3,23,0.383512,0.056767,
3960,7710,2877.5,0.637164,31,23,0.571547,0.073341,
3940,7690,2892.5,0.695249,3,23,0.559537,0.015853,
3960,7690,2892.5,0.625206,3,23,0.511056,0.026824,
3940,7710,2892.5,1.00338,3,23,0.87824,0.015205,
3960,7710,2892.5,0.921124,3,23,0.780241,0.035326,
3980,7690,2877.5,0.376994,31,22,0.298389,0.036773,
4000,7690,2877.5,0.293386,3,22,0.212576,0.00748,
3980,7710,2877.5,0.229958,3,22,0.14983,0.015431,
4000,7710,2877.5,0.305875,31,22,0.226596,0.0125,
3980,7690,2892.5,0.585978,3,23,0.476473,0.03608,
4000,7690,2892.5,0.308531,3,22,0.233777,0.004097,
3980,7710,2892.5,0.740085,3,23,0.607698,0.073974,
4000,7710,2892.5,0.385585,3,22,0.30554,0.005432,
4020,7690,2877.5,0.38516,31,22,0.285992,0.014896,
4040,7690,2877.5,0.399478,31,22,0.300927,0.009429,
4020,7710,2877.5,0.405634,31,23,0.32159,0.008078,
4040,7710,2877.5,0.516617,31,23,0.425571,0.027499,
4020,7690,2892.5,0.611459,3,23,0.533483,0.00817,
4040,7690,2892.5,0.720492,3,23,0.612681,0.018342,
4020,7710,2892.5,0.665421,3,23,0.576356,0.004028,
4040,7710,2892.5,0.889604,3,23,0.77675,0.027695,
4060,7690,2877.5,0.224057,1,22,0.162134,0.00988,
4080,7690,2877.5,0.355677,31,22,0.283513,0.015313,
4060,7710,2877.5,0.507188,1,23,0.423562,0.056274,
4080,7710,2877.5,0.325668,1,22,0.262381,0.027994,
4060,7690,2892.5,0.547384,3,23,0.461118,0.01169,
4080,7690,2892.5,0.1912,3,12,0.136619,0.035195,
4060,7710,2892.5,1.3248,3,23,1.20989,0.038299,
4080,7710,2892.5,0.447087,3,23,0.381601,0.013027,
4100,7690,2877.5,0.395648,66,22,0.301345,0.014021,
4100,7710,2877.5,0.192819,1,12,0.102425,0.013593,
4100,7690,2892.5,0.117079,1,11,0.069485,0.012577,
4120,7690,2892.5,0.162436,1,12,0.098923,0.008133,
4100,7710,2892.5,0.348893,1,22,0.20251,0.012075,
4120,7710,2892.5,0.084805,1,11,0.02759,0.010865,
3880,7730,2892.5,0.26909,3,22,0.164076,0.007406,
3900,7730,2892.5,0.428871,3,23,0.305563,0.009128,
3920,7730,2892.5,0.747189,3,23,0.643731,0.005042,
3900,7750,2892.5,0.321956,3,22,0.22277,0.005291,
3920,7750,2892.5,0.580702,3,23,0.454587,0.006677,
3940,7730,2877.5,0.314502,3,22,0.221783,0.013331,
3960,7730,2877.5,0.326373,31,22,0.262714,0.071845,
3960,7750,2877.5,0.192148,1,12,0.13941,0.014224,
3940,7730,2892.5,0.484364,3,23,0.377935,0.011222,
3960,7730,2892.5,0.715174,3,23,0.512001,0.081296,
3940,7750,2892.5,0.547333,3,23,0.420628,0.009195,
3960,7750,2892.5,0.316806,3,22,0.244671,0.02779,
3980,7730,2877.5,0.217645,1,22,0.145129,0.019802,
4000,7730,2877.5,0.312463,31,22,0.237695,0.026878,
3980,7750,2877.5,0.275446,31,22,0.199263,0.023395,
4000,7750,2877.5,0.183119,1,12,0.125155,0.028393,
3980,7730,2892.5,0.40795,3,23,0.297179,0.046257,
4000,7730,2892.5,0.307194,1,22,0.206363,0.004405,
3980,7750,2892.5,0.621056,3,23,0.52652,0.030909,
4000,7750,2892.5,0.2909,3,22,0.186098,0.015492,
4020,7730,2877.5,0.380327,31,22,0.30024,0.025131,
4040,7730,2877.5,0.508313,31,23,0.414873,0.017444,
4020,7750,2877.5,0.322301,31,22,0.247926,0.015143,
4040,7750,2877.5,0.350026,31,22,0.277554,0.010869,
4020,7730,2892.5,0.485006,3,23,0.38612,0.015095,
4040,7730,2892.5,0.888819,3,23,0.779461,0.022224,
4020,7750,2892.5,0.545237,3,23,0.437887,0.013591,
4040,7750,2892.5,0.756344,3,23,0.59972,0.015119,
4060,7730,2877.5,0.616611,31,23,0.525949,0.026133,
4080,7730,2877.5,0.632287,31,23,0.555067,0.012326,
4060,7750,2877.5,0.580804,31,23,0.505224,0.006831,
4080,7750,2877.5,0.41669,31,23,0.339714,0.00428,
4060,7730,2892.5,0.455359,3,23,0.37768,0.010966,
4080,7730,2892.5,0.575204,3,23,0.492378,0.004561,
4060,7750,2892.5,0.903653,3,23,0.793655,0.004892,
4080,7750,2892.5,0.742491,3,23,0.639649,0.007772,
4100,7730,2877.5,0.252046,1,22,0.177566,0.014452,
4100,7750,2877.5,0.417514,31,23,0.324334,0.00462,
4100,7730,2892.5,0.472326,31,23,0.378235,0.007834,
4120,7730,2892.5,0.173114,1,12,0.091713,0.009699,
4100,7750,2892.5,0.548392,3,23,0.456998,0.012448,
4120,7750,2892.5,0.141534,1,11,0.093295,0.027716,
3920,7770,2877.5,0.598123,31,23,0.48236,0.007051,
3900,7770,2892.5,0.197048,3,12,0.112327,0.007886,
3920,7770,2892.5,0.331544,1,22,0.226777,0.010337,
3920,7790,2892.5,0.42667,3,23,0.333749,0.006673,
3940,7770,2877.5,0.307448,1,22,0.224425,0.012394,
3960,7770,2877.5,0.22481,1,22,0.173685,0.018724,
3940,7790,2877.5,0.731353,31,23,0.585162,0.01275,
3960,7790,2877.5,0.498398,31,23,0.397317,0.025425,
3940,7770,2892.5,0.777654,3,23,0.657915,0.016681,
3960,7770,2892.5,1.01044,3,23,0.862795,0.014293,
3940,7790,2892.5,0.695566,3,23,0.587753,0.004699,
3960,7790,2892.5,0.595977,3,23,0.461775,0.009256,
3980,7770,2877.5,0.229223,1,22,0.18623,0.02249,
4000,7770,2877.5,0.319695,31,22,0.245154,0.032131,
3980,7790,2877.5,0.280482,1,22,0.226292,0.017362,
4000,7790,2877.5,0.286245,1,22,0.228523,0.034407,
3980,7770,2892.5,0.486987,3,23,0.398799,0.019037,
4000,7770,2892.5,0.497225,3,23,0.406187,0.017452,
3980,7790,2892.5,0.637546,3,23,0.548013,0.009914,
4000,7790,2892.5,0.417501,3,23,0.330368,0.022853,
4020,7770,2877.5,0.594622,31,23,0.520148,0.019738,
4040,7770,2877.5,0.735733,31,23,0.643265,0.025901,
4020,7790,2877.5,0.308027,31,22,0.239559,0.045502,
4040,7790,2877.5,0.62662,31,23,0.543306,0.013538,
4020,7770,2892.5,0.679698,3,23,0.568706,0.010745,
4040,7770,2892.5,1.0796,3,23,0.932558,0.026774,
4020,7790,2892.5,0.465656,3,23,0.358749,0.010234,
4040,7790,2892.5,0.873582,3,23,0.714762,0.027246,
4060,7770,2877.5,0.615813,31,23,0.543715,0.01091,
4080,7770,2877.5,0.302147,31,22,0.244586,0.004697,
4060,7790,2877.5,0.615306,31,23,0.535219,0.007637,
4080,7790,2877.5,0.783138,31,23,0.700471,0.007228,
4060,7770,2892.5,0.945406,3,23,0.7977,0.011447,
4080,7770,2892.5,1.29697,3,23,1.13438,0.044087,
4060,7790,2892.5,0.834424,3,23,0.696223,0.012619,
4080,7790,2892.5,0.790113,3,23,0.620021,0.026455,
4100,7770,2877.5,0.5497,31,23,0.447307,0.003579,
4120,7770,2877.5,0.250219,32,22,0.181957,0.004623,
4100,7790,2877.5,0.508423,31,23,0.419727,0.007097,
4120,7790,2877.5,0.323397,3,22,0.256394,0.008763,
4100,7770,2892.5,0.850039,3,23,0.759381,0.005128,
4120,7770,2892.5,0.333989,31,22,0.257358,0.006101,
4100,7790,2892.5,0.787467,31,23,0.665019,0.005739,
4120,7790,2892.5,0.444126,31,23,0.359238,0.004889,
3940,7810,2877.5,0.925979,31,23,0.762071,0.010596,
3960,7810,2877.5,0.843308,31,23,0.713659,0.008309,
3940,7810,2892.5,0.69824,3,23,0.593848,0.00671,
3960,7810,2892.5,0.651405,3,23,0.548225,0.006154,
3960,7830,2892.5,0.73,3,23,0.638473,0.004617,
3980,7810,2877.5,0.49885,31,23,0.413817,0.011845,
4000,7810,2877.5,0.325244,1,22,0.25897,0.034279,
3980,7830,2877.5,0.67615,31,23,0.604587,0.004362,
4000,7830,2877.5,0.394482,31,22,0.327607,0.012702,
3980,7810,2892.5,0.611959,3,23,0.506182,0.007564,
4000,7810,2892.5,0.647455,3,23,0.543721,0.023584,
3980,7830,2892.5,0.682755,3,23,0.588314,0.004981,
4000,7830,2892.5,0.489997,3,23,0.399324,0.023453,
4020,7810,2877.5,0.342456,31,22,0.28668,0.049144,
4040,7810,2877.5,0.285635,3,22,0.187811,0.01584,
4020,7830,2877.5,0.295399,31,22,0.243306,0.068661,
4040,7830,2877.5,0.32725,31,22,0.260354,0.039884,
4020,7810,2892.5,0.55717,3,23,0.451225,0.024641,
4040,7810,2892.5,0.516496,3,23,0.390932,0.016928,
4020,7830,2892.5,0.566453,3,23,0.485052,0.05152,
4040,7830,2892.5,0.672566,3,23,0.540239,0.018123,
4060,7810,2877.5,0.581961,31,23,0.48726,0.006732,
4080,7810,2877.5,1.26301,31,23,1.15381,0.006905,
4060,7830,2877.5,0.37249,31,22,0.297181,0.012508,
4080,7830,2877.5,0.887411,31,23,0.805465,0.009729,
4060,7810,2892.5,1.13114,3,23,0.919558,0.011557,
4080,7810,2892.5,1.53994,3,23,1.1756,0.010808,
4060,7830,2892.5,0.438895,3,23,0.329295,0.008137,
4080,7830,2892.5,1.02671,3,23,0.884954,0.015762,
4100,7810,2877.5,0.662262,32,23,0.556117,0.005952,
4120,7810,2877.5,0.608744,32,23,0.549327,0.008022,
4100,7830,2877.5,0.762748,31,23,0.672659,0.018867,
4120,7830,2877.5,0.395897,31,22,0.341416,0.011872,
4100,7810,2892.5,1.13316,3,23,0.999524,0.004666,
4120,7810,2892.5,1.01967,31,23,0.869543,0.004729,
4100,7830,2892.5,1.10791,3,23,0.979426,0.005067,
4120,7830,2892.5,0.819028,31,23,0.693043,0.004268,
3980,7850,2892.5,0.636445,3,23,0.533204,0.005712,
4000,7850,2892.5,0.622021,3,23,0.518437,0.009479,
4020,7850,2877.5,0.232416,1,22,0.178316,0.054084,
4040,7850,2877.5,0.260048,31,22,0.203063,0.015198,
4020,7850,2892.5,0.674285,3,23,0.498474,0.019136,
4040,7850,2892.5,0.407467,3,23,0.311134,0.016117,
4040,7870,2892.5,0.36355,3,22,0.274534,0.029914,
4060,7850,2877.5,0.275526,1,22,0.206266,0.017674,
4080,7850,2877.5,0.500239,31,23,0.41679,0.019412,
4080,7870,2877.5,0.315059,3,22,0.259847,0.006326,
4060,7850,2892.5,0.457961,3,23,0.314723,0.012215,
4080,7850,2892.5,0.361809,1,22,0.235693,0.03191,
4060,7870,2892.5,0.529989,3,23,0.427889,0.036545,
4080,7870,2892.5,0.273118,1,22,0.168307,0.012382,
4100,7850,2877.5,0.514781,31,23,0.44425,0.019081,
4120,7850,2877.5,0.242732,1,22,0.178988,0.018412,
4100,7870,2877.5,0.367703,31,22,0.298883,0.00783,
4100,7850,2892.5,0.624911,3,23,0.504559,0.023317,
4120,7850,2892.5,0.426655,31,23,0.355757,0.004597,
4100,7870,2892.5,0.403324,3,23,0.311286,0.030895,
4120,7870,2892.5,0.206686,1,22,0.140562,0.011006,
4100,7890,2892.5,0.255005,1,22,0.177227,0.014624,
4120,7890,2892.5,0.178826,1,12,0.114686,0.007792,
4040,8550,2892.5,0.235929,-99,22,0.130354,0.007933,
4060,8550,2892.5,0.244563,-99,22,0.132875,0.009824,
4080,8550,2892.5,0.298113,-99,22,0.174465,0.004412,
4100,8530,2892.5,0.20814,-99,22,0.129357,0.004024,
4120,8530,2892.5,0.193655,-99,12,0.116846,0.00469,
4100,8550,2892.5,0.195307,-99,12,0.111408,0.003948,
4120,8550,2892.5,0.147578,-99,11,0.066865,0.005773,
4160,8530,2892.5,0.084641,-99,11,0.030722,0.005952,
4140,8550,2892.5,0.133383,-99,11,0.058093,0.01134,
4160,8550,2892.5,0.131212,-99,11,0.059691,0.004784,
4180,8530,2892.5,0.061786,-99,11,0.022696,0.008541,
4180,8550,2892.5,0.10292,-99,11,0.042215,0.004419,
4200,8550,2892.5,0.123724,-99,11,0.057491,0.004733,
4220,8550,2892.5,0.115385,-99,11,0.043345,0.006351,
4240,8550,2892.5,0.104997,-99,11,0.045665,0.004833,
4260,8550,2892.5,0.114835,-99,11,0.047801,0.00518,
4280,8550,2892.5,0.055736,-99,11,0.015786,0.006621,
3960,8590,2892.5,0.414265,-99,23,0.277314,-99,
3980,8570,2892.5,0.214796,-99,22,0.127422,0.00456,
4000,8570,2892.5,0.186543,-99,12,0.101815,0.005039,
3980,8590,2892.5,0.363527,-99,22,0.255688,0.006148,
4000,8590,2892.5,0.373525,-99,22,0.25295,0.005864,
4020,8570,2892.5,0.143463,-99,11,0.063135,0.007218,
4040,8570,2892.5,0.217123,-99,22,0.116947,0.006837,
4020,8590,2892.5,0.229601,-99,22,0.13652,-99,
4040,8590,2892.5,0.223428,-99,22,0.129812,-99,
4060,8570,2892.5,0.364236,-99,22,0.251988,0.007605,
4080,8570,2892.5,0.36838,-99,22,0.258517,0.003878,
4060,8590,2892.5,0.304515,-99,22,0.209602,-99,
4080,8590,2892.5,0.565886,-99,23,0.402995,0.005877,
4100,8570,2892.5,0.275702,-99,22,0.185855,0.003889,
4120,8570,2892.5,0.180262,-99,12,0.094731,0.004764,
4100,8590,2892.5,0.401034,-99,23,0.236546,0.004406,
4120,8590,2892.5,0.162931,-99,12,0.084596,0.01096,
4140,8570,2892.5,0.127737,-99,11,0.059493,0.013584,
4160,8570,2892.5,0.127801,-99,11,0.058189,0.01279,
4140,8590,2892.5,0.141141,-99,11,0.066419,0.00572,
4160,8590,2892.5,0.143644,-99,11,0.068612,-99,
4180,8570,2892.5,0.164776,-99,12,0.087378,-99,
4200,8590,2892.5,0.231091,-99,22,0.162044,0.003994,
4220,8570,2892.5,0.120226,-99,11,0.053577,0.003706,
4220,8590,2892.5,0.218521,-99,22,0.158299,0.010842,
4240,8590,2892.5,0.147987,-99,11,0.091742,0.008511,
4260,8570,2892.5,0.181381,-99,12,0.104523,0.012954,
4280,8570,2892.5,0.194007,-99,12,0.114239,0.010192,
4260,8590,2892.5,0.108658,-99,11,0.054742,0.015061,
4280,8590,2892.5,0.132325,-99,11,0.064244,0.019595,
4300,8570,2892.5,0.116181,-99,11,0.034799,0.011356,
4300,8590,2892.5,0.134586,-99,11,0.061751,0.003966,
4320,8590,2892.5,0.143011,-99,11,0.075124,0.005836,
3920,8630,2892.5,0.311785,-99,22,0.212718,0.003886,
3940,8610,2892.5,0.236227,-99,22,0.133375,0.006164,
3960,8610,2892.5,0.387068,-99,22,0.279421,-99,
3940,8630,2892.5,0.201095,-99,22,0.096257,0.003383,
3960,8630,2892.5,0.263285,-99,22,0.153205,-99,
3980,8610,2892.5,0.307411,-99,22,0.22463,-99,
4000,8610,2892.5,0.412588,-99,23,0.305601,-99,
3980,8630,2892.5,0.281364,-99,22,0.190479,-99,
4000,8630,2892.5,0.566506,3,23,0.460217,-99,
4020,8610,2892.5,0.372282,-99,22,0.256313,-99,
4040,8610,2892.5,0.205978,-99,22,0.119575,-99,
4020,8630,2892.5,0.372795,-99,22,0.276707,0.00415,
4040,8630,2892.5,0.204561,3,22,0.118581,0.00344,
4060,8610,2892.5,0.270357,-99,22,0.180105,-99,
4080,8610,2892.5,0.815755,-99,23,0.594229,0.007259,
4060,8630,2892.5,0.276617,3,22,0.176578,0.003038,
4080,8630,2892.5,0.395748,3,22,0.311901,-99,
4100,8610,2892.5,0.563647,-99,23,0.394738,0.006722,
4120,8610,2892.5,0.288489,-99,22,0.184742,0.010744,
4100,8630,2892.5,0.261945,1,22,0.161735,-99,
4120,8630,2892.5,0.334036,3,22,0.217416,0.0034,
4140,8610,2892.5,0.266133,-99,22,0.173193,0.011281,
4140,8630,2892.5,0.29974,3,22,0.198707,0.004499,
4180,8610,2892.5,0.322128,-99,22,0.229802,-99,
4200,8610,2892.5,0.444851,-99,23,0.36069,0.009677,
4180,8630,2892.5,0.211632,3,22,0.13906,-99,
4200,8630,2892.5,0.305127,1,22,0.23458,0.027334,
4220,8610,2892.5,0.716608,-99,23,0.655273,0.026432,
4240,8610,2892.5,0.370855,-99,22,0.298947,0.011065,
4220,8630,2892.5,0.497402,1,23,0.449415,0.029786,
4240,8630,2892.5,1.79796,1,23,1.72625,0.010645,
4260,8610,2892.5,0.133488,-99,11,0.084537,0.006845,
4280,8610,2892.5,0.134613,-99,11,0.073048,0.008319,
4260,8630,2892.5,0.293472,1,22,0.235684,0.012335,
4280,8630,2892.5,0.196553,1,12,0.145585,0.008126,
4300,8610,2892.5,0.082947,-99,11,0.023369,0.006853,
4320,8610,2892.5,0.090201,-99,11,0.031394,0.005665,
4300,8630,2892.5,0.166817,1,12,0.092544,0.00822,
4320,8630,2892.5,0.104134,3,11,0.047649,0.004298,
4340,8610,2892.5,0.230586,-99,22,0.157472,0.005753,
4340,8630,2892.5,0.097234,-99,11,0.039698,0.004421,
3880,8670,2892.5,0.131284,-99,11,0.057732,-99,
3900,8650,2892.5,0.239954,-99,22,0.139379,-99,
3920,8650,2892.5,0.295698,-99,22,0.188582,0.003222,
3900,8670,2892.5,0.119589,-99,11,0.046557,-99,
3920,8670,2892.5,0.273302,3,22,0.177611,0.003,
3940,8650,2892.5,0.317145,-99,22,0.198591,0.003041,
3960,8650,2892.5,0.303348,3,22,0.165691,-99,
3940,8670,2892.5,0.330689,3,22,0.220638,0.003,
3960,8670,2892.5,0.270971,3,22,0.173679,-99,
3980,8650,2892.5,0.31441,3,22,0.223349,-99,
3980,8670,2892.5,0.409269,3,23,0.285941,-99,
4000,8670,2892.5,0.315688,3,22,0.223529,0.003744,
4040,8670,2877.5,0.387952,3,22,0.263232,0.005934,
4020,8670,2892.5,0.404366,3,23,0.284587,0.003821,
4040,8670,2892.5,0.294707,3,22,0.171817,0.003639,
4060,8670,2877.5,0.699104,3,23,0.50599,0.003609,
4080,8670,2877.5,0.412474,1,23,0.261618,0.003064,
4060,8650,2892.5,0.542313,3,23,0.390495,0.005067,
4080,8650,2892.5,0.443552,3,23,0.337371,-99,
4060,8670,2892.5,0.564608,3,23,0.416183,0.008669,
4080,8670,2892.5,0.584192,3,23,0.447058,0.007177,
4100,8670,2877.5,0.728255,3,23,0.568751,0.00335,
4120,8670,2877.5,0.69419,3,23,0.539634,0.003886,
4100,8650,2892.5,0.324056,1,22,0.224891,0.007058,
4120,8650,2892.5,0.520605,3,23,0.387003,0.004552,
4100,8670,2892.5,0.522541,3,23,0.412147,-99,
4120,8670,2892.5,0.658601,3,23,0.537788,-99,
