xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4080,8590,2892.500000,0.565886,-99,23,0.402995,58,
4100,8570,2892.500000,0.275702,-99,22,0.185855,38,
4120,8570,2892.500000,0.180262,-99,12,0.094731,47,
4100,8590,2892.500000,0.401034,-99,23,0.236546,44,
4120,8590,2892.500000,0.162931,-99,12,0.084596,109,
4140,8570,2892.500000,0.127737,-99,11,0.059493,135,
4160,8570,2892.500000,0.127801,-99,11,0.058189,127,
4140,8590,2892.500000,0.141141,-99,11,0.066419,57,
4160,8590,2892.500000,0.143644,-99,11,0.068612,-99,
4180,8570,2892.500000,0.164776,-99,12,0.087378,-99,
4200,8590,2892.500000,0.231091,-99,22,0.162044,39,
4220,8570,2892.500000,0.120226,-99,11,0.053577,37,
4220,8590,2892.500000,0.218521,-99,22,0.158299,108,
4240,8590,2892.500000,0.147987,-99,11,0.091742,85,
4260,8570,2892.500000,0.181381,-99,12,0.104523,129,
4280,8570,2892.500000,0.194007,-99,12,0.114239,101,
4260,8590,2892.500000,0.108658,-99,11,0.054742,150,
4280,8590,2892.500000,0.132325,-99,11,0.064244,195,
4300,8570,2892.500000,0.116181,-99,11,0.034799,113,
4300,8590,2892.500000,0.134586,-99,11,0.061751,39,
4320,8590,2892.500000,0.143011,-99,11,0.075124,58,
3920,8630,2892.500000,0.311785,-99,22,0.212718,38,
3940,8610,2892.500000,0.236227,-99,22,0.133375,61,
3960,8610,2892.500000,0.387068,-99,22,0.279421,-99,
3940,8630,2892.500000,0.201095,-99,22,0.096257,33,
3960,8630,2892.500000,0.263285,-99,22,0.153205,-99,
3980,8610,2892.500000,0.307411,-99,22,0.224630,-99,
4000,8610,2892.500000,0.412588,-99,23,0.305601,-99,
3980,8630,2892.500000,0.281364,-99,22,0.190479,-99,
4000,8630,2892.500000,0.566506,3,23,0.460217,-99,
4020,8610,2892.500000,0.372282,-99,22,0.256313,-99,
4040,8610,2892.500000,0.205978,-99,22,0.119575,-99,
4020,8630,2892.500000,0.372795,-99,22,0.276707,41,
4040,8630,2892.500000,0.204561,3,22,0.118581,34,
4060,8610,2892.500000,0.270357,-99,22,0.180105,-99,
4080,8610,2892.500000,0.815755,-99,23,0.594229,72,
4060,8630,2892.500000,0.276617,3,22,0.176578,30,
4080,8630,2892.500000,0.395748,3,22,0.311901,-99,
4100,8610,2892.500000,0.563647,-99,23,0.394738,67,
4120,8610,2892.500000,0.288489,-99,22,0.184742,107,
4100,8630,2892.500000,0.261945,1,22,0.161735,-99,
4120,8630,2892.500000,0.334036,3,22,0.217416,34,
4140,8610,2892.500000,0.266133,-99,22,0.173193,112,
4140,8630,2892.500000,0.299740,3,22,0.198707,44,
4180,8610,2892.500000,0.322128,-99,22,0.229802,-99,
4200,8610,2892.500000,0.444851,-99,23,0.360690,96,
4180,8630,2892.500000,0.211632,3,22,0.139060,-99,
4200,8630,2892.500000,0.305127,1,22,0.234580,273,
4220,8610,2892.500000,0.716608,-99,23,0.655273,264,
4240,8610,2892.500000,0.370855,-99,22,0.298947,110,
4220,8630,2892.500000,0.497402,1,23,0.449415,297,
4240,8630,2892.500000,1.797956,1,23,1.726248,106,
4260,8610,2892.500000,0.133488,-99,11,0.084537,68,
4280,8610,2892.500000,0.134613,-99,11,0.073048,83,
4260,8630,2892.500000,0.293472,1,22,0.235684,123,
4280,8630,2892.500000,0.196553,1,12,0.145585,81,
4300,8610,2892.500000,0.082947,-99,11,0.023369,68,
4320,8610,2892.500000,0.090201,-99,11,0.031394,56,
4300,8630,2892.500000,0.166817,1,12,0.092544,82,
4320,8630,2892.500000,0.104134,3,11,0.047649,42,
4340,8610,2892.500000,0.230586,-99,22,0.157472,57,
4340,8630,2892.500000,0.097234,-99,11,0.039698,44,
3880,8670,2892.500000,0.131284,-99,11,0.057732,-99,
3900,8650,2892.500000,0.239954,-99,22,0.139379,-99,
3920,8650,2892.500000,0.295698,-99,22,0.188582,32,
3900,8670,2892.500000,0.119589,-99,11,0.046557,-99,
3920,8670,2892.500000,0.273302,3,22,0.177611,30,
3940,8650,2892.500000,0.317145,-99,22,0.198591,30,
3960,8650,2892.500000,0.303348,3,22,0.165691,-99,
3940,8670,2892.500000,0.330689,3,22,0.220638,30,
3960,8670,2892.500000,0.270971,3,22,0.173679,-99,
3980,8650,2892.500000,0.314410,3,22,0.223349,-99,
3980,8670,2892.500000,0.409269,3,23,0.285941,-99,
4000,8670,2892.500000,0.315688,3,22,0.223529,37,
4040,8670,2877.500000,0.387952,3,22,0.263232,59,
4020,8670,2892.500000,0.404366,3,23,0.284587,38,
4040,8670,2892.500000,0.294707,3,22,0.171817,36,
4060,8670,2877.500000,0.699104,3,23,0.505990,36,
4080,8670,2877.500000,0.412474,1,23,0.261618,30,
4060,8650,2892.500000,0.542313,3,23,0.390495,50,
4080,8650,2892.500000,0.443552,3,23,0.337371,-99,
4060,8670,2892.500000,0.564608,3,23,0.416183,86,
4080,8670,2892.500000,0.584192,3,23,0.447058,71,
4100,8670,2877.500000,0.728255,3,23,0.568751,33,
4120,8670,2877.500000,0.694190,3,23,0.539634,38,
4100,8650,2892.500000,0.324056,1,22,0.224891,70,
4120,8650,2892.500000,0.520605,3,23,0.387003,45,
4100,8670,2892.500000,0.522541,3,23,0.412147,-99,
4120,8670,2892.500000,0.658601,3,23,0.537788,-99,
4140,8670,2877.500000,0.673865,3,23,0.494862,37,
4160,8670,2877.500000,0.524017,3,23,0.390815,60,
4140,8650,2892.500000,0.659926,3,23,0.509121,-99,
4160,8650,2892.500000,0.857878,3,23,0.725018,37,
4140,8670,2892.500000,0.418234,1,23,0.277013,37,
4160,8670,2892.500000,0.611022,3,23,0.502974,38,
4180,8670,2877.500000,0.320738,3,22,0.218972,133,
4200,8670,2877.500000,0.158609,1,12,0.078335,47,
4180,8650,2892.500000,0.479675,3,23,0.370872,36,
4200,8650,2892.500000,0.306134,3,22,0.199374,58,
4180,8670,2892.500000,0.401551,3,23,0.291791,52,
4200,8670,2892.500000,0.305359,1,22,0.203088,34,
4220,8670,2877.500000,0.288990,3,22,0.201311,46,
4240,8670,2877.500000,1.090408,3,23,0.911505,257,
4220,8650,2892.500000,0.307131,1,22,0.231084,111,
4240,8650,2892.500000,0.614159,1,23,0.431545,130,
4220,8670,2892.500000,0.253417,1,22,0.161034,34,
4240,8670,2892.500000,0.345360,1,22,0.240147,86,
4260,8670,2877.500000,1.038799,3,23,0.920501,609,
4280,8670,2877.500000,0.156728,1,12,0.124475,1627,
4260,8650,2892.500000,0.262192,1,22,0.224954,56,
4260,8670,2892.500000,0.655735,1,23,0.497014,56,
4280,8670,2892.500000,0.301304,1,22,0.247031,135,
4300,8650,2892.500000,0.184452,1,12,0.118662,-99,
4320,8650,2892.500000,0.195183,1,12,0.131543,34,
4300,8670,2892.500000,0.140103,1,11,0.109072,80,
4320,8670,2892.500000,0.127298,1,11,0.099335,-99,
3880,8690,2892.500000,0.171286,-99,12,0.073664,-99,
3880,8710,2892.500000,0.168893,-99,12,0.080803,-99,
3900,8690,2892.500000,0.178286,-99,12,0.095795,-99,
3920,8690,2892.500000,0.244904,3,22,0.151282,30,
3900,8710,2892.500000,0.256720,1,22,0.162554,-99,
3920,8710,2892.500000,0.750472,3,23,0.579201,40,
3960,8710,2877.500000,0.545883,3,23,0.362110,43,
3940,8690,2892.500000,0.355676,3,22,0.238238,39,
3960,8690,2892.500000,0.283186,3,22,0.186900,67,
3940,8710,2892.500000,0.341298,1,22,0.200052,51,
3960,8710,2892.500000,0.363690,3,22,0.256799,48,
4000,8690,2877.500000,0.643855,3,23,0.473010,50,
3980,8710,2877.500000,0.615687,3,23,0.479227,48,
4000,8710,2877.500000,0.584804,3,23,0.421062,46,
3980,8690,2892.500000,0.363754,3,22,0.246824,51,
4000,8690,2892.500000,0.565973,3,23,0.420242,52,
3980,8710,2892.500000,0.422106,3,23,0.302175,38,
4000,8710,2892.500000,0.463649,3,23,0.330867,48,
4020,8690,2877.500000,0.646411,3,23,0.462683,48,
4040,8690,2877.500000,0.610688,3,23,0.429246,69,
4020,8710,2877.500000,0.645573,3,23,0.474717,40,
4040,8710,2877.500000,0.866483,3,23,0.660171,68,
4020,8690,2892.500000,0.425419,3,23,0.302677,43,
4040,8690,2892.500000,0.389031,3,22,0.267621,32,
4020,8710,2892.500000,0.565783,3,23,0.401677,42,
4040,8710,2892.500000,0.428890,3,23,0.301393,43,
4060,8690,2877.500000,0.710063,3,23,0.525601,45,
4080,8690,2877.500000,0.794084,3,23,0.595887,33,
4060,8710,2877.500000,0.805427,3,23,0.656895,46,
4080,8710,2877.500000,0.565893,1,23,0.366860,72,
4060,8690,2892.500000,0.562425,3,23,0.423726,36,
4080,8690,2892.500000,0.901949,3,23,0.720929,39,
4060,8710,2892.500000,0.673367,3,23,0.522346,38,
4080,8710,2892.500000,0.825940,3,23,0.629985,43,
4100,8690,2877.500000,0.690880,3,23,0.490236,46,
4120,8690,2877.500000,0.994221,3,23,0.783051,43,
4100,8710,2877.500000,0.502547,3,23,0.349712,93,
4120,8710,2877.500000,0.679605,3,23,0.461107,50,
4100,8690,2892.500000,0.709975,3,23,0.595020,57,
4120,8690,2892.500000,0.657989,3,23,0.536947,-99,
4100,8710,2892.500000,0.540478,3,23,0.365969,62,
4120,8710,2892.500000,0.752056,3,23,0.566285,56,
4140,8690,2877.500000,0.465968,1,23,0.302942,34,
4160,8690,2877.500000,0.457538,3,23,0.326595,32,
4140,8710,2877.500000,0.282763,1,22,0.126815,40,
4160,8710,2877.500000,0.469437,3,23,0.314632,57,
4140,8690,2892.500000,0.667268,3,23,0.506333,53,
4160,8690,2892.500000,0.669957,3,23,0.547857,37,
4140,8710,2892.500000,0.634399,3,23,0.433018,76,
4160,8710,2892.500000,0.618859,3,23,0.474492,48,
4180,8690,2877.500000,0.551947,3,23,0.433293,55,
4200,8690,2877.500000,0.248565,1,22,0.140198,54,
4180,8710,2877.500000,0.265853,1,22,0.138519,59,
4200,8710,2877.500000,0.132627,1,11,0.037838,77,
4180,8690,2892.500000,0.562164,3,23,0.462140,53,
4200,8690,2892.500000,0.337664,1,22,0.240803,37,
4180,8710,2892.500000,0.604017,3,23,0.449110,53,
4200,8710,2892.500000,0.189803,1,12,0.107684,135,
4220,8690,2877.500000,0.118720,1,11,0.048173,72,
4240,8690,2877.500000,0.169804,1,12,0.093051,87,
4220,8710,2877.500000,0.213949,1,22,0.136508,157,
4240,8710,2877.500000,0.144939,1,11,0.069800,78,
4220,8690,2892.500000,0.130460,1,11,0.054091,47,
4240,8690,2892.500000,0.169157,1,12,0.087163,71,
4220,8710,2892.500000,0.166298,1,12,0.087783,114,
4240,8710,2892.500000,0.178888,1,12,0.101647,55,
4260,8690,2877.500000,0.221081,1,22,0.135458,95,
4280,8690,2877.500000,0.572669,1,23,0.481129,145,
4260,8710,2877.500000,0.282526,1,22,0.221434,80,
4280,8710,2877.500000,0.158158,1,12,0.094663,88,
4260,8690,2892.500000,0.225757,3,22,0.135573,79,
4280,8690,2892.500000,0.567791,3,23,0.437278,477,
4260,8710,2892.500000,0.177559,1,12,0.110985,101,
4280,8710,2892.500000,0.304816,3,22,0.227747,135,
4300,8690,2877.500000,0.089665,1,11,0.067237,143,
4320,8690,2877.500000,0.076194,1,11,0.051644,220,
4300,8710,2877.500000,0.943352,3,23,0.813103,258,
4320,8710,2877.500000,0.496186,1,23,0.401549,106,
4300,8690,2892.500000,1.465542,3,23,1.144141,709,
4320,8690,2892.500000,0.188750,1,12,0.094966,162,
4300,8710,2892.500000,1.416819,1,23,1.072241,97,
4320,8710,2892.500000,1.288592,3,23,0.920159,157,
4340,8690,2877.500000,0.098997,1,11,0.065397,-99,
4340,8710,2877.500000,0.344136,1,22,0.279826,102,
4360,8710,2877.500000,0.143189,1,11,0.097208,122,
4340,8690,2892.500000,0.134197,1,11,0.095316,46,
4360,8690,2892.500000,0.202336,1,22,0.138914,48,
4340,8710,2892.500000,0.152949,1,12,0.108908,143,
4360,8710,2892.500000,0.133297,1,11,0.087685,54,
4380,8710,2892.500000,0.111521,1,11,0.070027,33,
4400,8710,2892.500000,0.091466,1,11,0.064472,78,
3880,8730,2892.500000,0.112133,1,11,0.043630,-99,
3920,8750,2877.500000,0.370444,3,22,0.268311,37,
3900,8730,2892.500000,0.144803,1,11,0.059908,-99,
3920,8730,2892.500000,0.176539,1,12,0.074995,42,
3900,8750,2892.500000,0.094428,1,11,0.038806,-99,
3920,8750,2892.500000,0.136403,1,11,0.084213,35,
3940,8730,2877.500000,0.584335,3,23,0.415078,39,
3960,8730,2877.500000,0.582255,3,23,0.396960,43,
3940,8750,2877.500000,0.291991,3,22,0.171017,49,
3960,8750,2877.500000,0.390215,3,22,0.261888,36,
3940,8730,2892.500000,0.206891,3,22,0.111353,44,
3960,8730,2892.500000,0.273063,1,22,0.170751,43,
3940,8750,2892.500000,0.088172,1,11,0.027570,37,
3960,8750,2892.500000,0.194607,1,12,0.102410,45,
3980,8730,2877.500000,0.576852,3,23,0.400717,45,
4000,8730,2877.500000,0.487131,3,23,0.321753,47,
3980,8750,2877.500000,0.513606,3,23,0.361986,45,
4000,8750,2877.500000,0.385437,3,22,0.242937,44,
3980,8730,2892.500000,0.399156,3,22,0.276172,-99,
4000,8730,2892.500000,0.420169,3,23,0.298816,35,
3980,8750,2892.500000,0.310426,1,22,0.207236,39,
4000,8750,2892.500000,0.159360,1,12,0.080274,38,
4020,8730,2877.500000,0.713925,3,23,0.515851,44,
4040,8730,2877.500000,0.562857,3,23,0.394996,58,
4020,8750,2877.500000,0.364239,3,22,0.211368,56,
4040,8750,2877.500000,0.456164,3,23,0.296106,170,
4020,8730,2892.500000,0.379627,3,22,0.259339,30,
4040,8730,2892.500000,0.566270,3,23,0.394167,-99,
4020,8750,2892.500000,0.156764,1,12,0.078296,68,
4040,8750,2892.500000,0.386905,1,22,0.260224,69,
4060,8730,2877.500000,0.676864,3,23,0.481427,142,
4080,8730,2877.500000,0.576398,3,23,0.430436,94,
4060,8750,2877.500000,0.750972,3,23,0.543274,119,
4080,8750,2877.500000,0.611007,3,23,0.452457,53,
4060,8730,2892.500000,0.813468,3,23,0.604758,54,
4080,8730,2892.500000,1.094576,3,23,0.808423,59,
4060,8750,2892.500000,0.867366,3,23,0.643076,61,
4080,8750,2892.500000,0.632765,3,23,0.435275,41,
4100,8730,2877.500000,0.624018,3,23,0.460604,87,
4120,8730,2877.500000,0.831218,3,23,0.644361,37,
4100,8750,2877.500000,0.745971,3,23,0.556774,100,
4120,8750,2877.500000,0.612693,3,23,0.476982,45,
4100,8730,2892.500000,0.667482,3,23,0.466334,76,
4120,8730,2892.500000,0.607489,3,23,0.367765,41,
4100,8750,2892.500000,0.762435,3,23,0.513248,85,
4120,8750,2892.500000,0.725037,3,23,0.514326,36,
4140,8730,2877.500000,0.570580,3,23,0.370684,58,
4160,8730,2877.500000,0.351226,3,22,0.214155,50,
4140,8750,2877.500000,0.872068,3,23,0.633396,89,
4160,8750,2877.500000,0.355082,3,22,0.224722,75,
4140,8730,2892.500000,0.810486,3,23,0.551056,56,
4160,8730,2892.500000,0.578808,3,23,0.424638,42,
4140,8750,2892.500000,0.840760,3,23,0.579898,44,
4160,8750,2892.500000,0.437881,3,23,0.275927,67,
4180,8730,2877.500000,0.228615,1,22,0.111574,103,
4200,8730,2877.500000,0.150086,1,12,0.051137,80,
4180,8750,2877.500000,0.692649,3,23,0.503095,53,
4200,8750,2877.500000,0.134385,1,11,0.057225,104,
4180,8730,2892.500000,0.721894,3,23,0.577873,79,
4200,8730,2892.500000,0.270231,3,22,0.163874,301,
4180,8750,2892.500000,0.552141,3,23,0.383105,72,
4200,8750,2892.500000,0.303812,3,22,0.170145,129,
4220,8730,2877.500000,0.187391,1,12,0.108968,116,
4240,8730,2877.500000,0.150406,1,12,0.082901,83,
4220,8750,2877.500000,0.204747,3,22,0.122110,59,
4240,8750,2877.500000,0.182064,1,12,0.108827,39,
4220,8730,2892.500000,0.221175,1,22,0.140308,68,
4240,8730,2892.500000,0.146960,1,11,0.058701,75,
4220,8750,2892.500000,0.217888,1,22,0.128441,74,
4240,8750,2892.500000,0.249169,3,22,0.140054,81,
4260,8730,2877.500000,0.280339,3,22,0.215978,78,
4280,8730,2877.500000,0.619104,3,23,0.451467,151,
4260,8750,2877.500000,0.381516,3,22,0.266601,85,
4260,8730,2892.500000,0.191313,1,12,0.104791,83,
4280,8730,2892.500000,0.315496,1,22,0.225943,68,
4260,8750,2892.500000,0.282930,3,22,0.181644,95,
4280,8750,2892.500000,0.492902,3,23,0.390162,92,
4300,8730,2877.500000,0.522537,3,23,0.418605,96,
4320,8730,2877.500000,1.437125,3,23,1.177649,352,
4300,8750,2877.500000,1.072887,3,23,0.872551,134,
4320,8750,2877.500000,1.046722,3,23,0.819299,232,
4300,8730,2892.500000,0.763391,1,23,0.461008,72,
4320,8730,2892.500000,2.764815,3,23,2.117023,354,
4300,8750,2892.500000,0.384762,3,22,0.297351,79,
4320,8750,2892.500000,0.710584,3,23,0.518660,180,
4340,8730,2877.500000,0.459268,3,23,0.371322,134,
4360,8730,2877.500000,0.196519,1,12,0.158517,74,
4340,8750,2877.500000,0.862799,1,23,0.568126,423,
4360,8750,2877.500000,0.137553,1,11,0.086611,94,
4340,8730,2892.500000,1.953442,2,23,1.003057,612,
4360,8730,2892.500000,0.134515,1,11,0.091987,67,
4340,8750,2892.500000,1.214873,3,23,0.901841,390,
4360,8750,2892.500000,0.210564,1,22,0.144287,78,
4380,8730,2877.500000,0.092225,1,11,0.063115,64,
4400,8730,2877.500000,0.232654,1,22,0.185365,71,
4380,8750,2877.500000,0.111246,1,11,0.064638,113,
4400,8750,2877.500000,0.183017,3,12,0.135134,73,
4380,8730,2892.500000,0.123746,1,11,0.089173,33,
4400,8730,2892.500000,0.123119,1,11,0.091178,-99,
4380,8750,2892.500000,0.128028,1,11,0.086678,32,
4400,8750,2892.500000,0.112845,1,11,0.077561,45,
4420,8750,2877.500000,0.231244,3,22,0.195653,48,
4440,8750,2877.500000,0.139737,1,11,0.108178,37,
4420,8730,2892.500000,0.166088,1,12,0.129814,33,
4440,8730,2892.500000,0.141772,1,11,0.112853,39,
4420,8750,2892.500000,0.408471,3,23,0.348393,45,
4440,8750,2892.500000,0.219904,1,22,0.180192,53,
4460,8750,2892.500000,0.221497,1,22,0.165297,52,
4480,8750,2892.500000,0.270589,1,22,0.202289,81,
3880,8790,2877.500000,0.128877,1,11,0.051818,34,
3880,8770,2892.500000,0.056973,1,11,0.013859,-99,
3860,8790,2892.500000,0.042464,1,11,0.008217,-99,
3880,8790,2892.500000,0.059408,1,11,0.013380,-99,
3900,8770,2877.500000,0.262543,3,22,0.162403,-99,
3920,8770,2877.500000,0.228955,1,22,0.144579,32,
3900,8790,2877.500000,0.140974,1,11,0.064883,31,
3920,8790,2877.500000,0.185723,3,12,0.104519,32,
3900,8770,2892.500000,0.062416,1,11,0.027681,-99,
3920,8770,2892.500000,0.175185,1,12,0.115222,37,
3900,8790,2892.500000,0.059323,1,11,0.017713,35,
3920,8790,2892.500000,0.044596,1,11,0.009083,46,
3940,8770,2877.500000,0.221889,3,22,0.123748,38,
3960,8770,2877.500000,0.293042,3,22,0.180813,57,
3940,8790,2877.500000,0.196691,1,12,0.095077,58,
3960,8790,2877.500000,0.169201,1,12,0.076976,37,
3940,8770,2892.500000,0.140571,1,11,0.073505,31,
3960,8770,2892.500000,0.145474,1,11,0.064500,71,
3940,8790,2892.500000,0.103034,1,11,0.048545,50,
3960,8790,2892.500000,0.075545,1,11,0.033822,40,
3980,8770,2877.500000,0.272319,3,22,0.151261,48,
4000,8770,2877.500000,0.302735,3,22,0.193846,50,
4000,8790,2877.500000,0.204699,1,22,0.109980,47,
3980,8770,2892.500000,0.165123,3,12,0.089503,40,
4000,8770,2892.500000,0.195175,1,12,0.114459,33,
3980,8790,2892.500000,0.120351,1,11,0.057639,35,
4000,8790,2892.500000,0.109382,1,11,0.050617,38,
4020,8770,2877.500000,0.313937,3,22,0.187170,47,
4040,8770,2877.500000,0.317012,3,22,0.174056,163,
4020,8790,2877.500000,0.162612,1,12,0.066527,106,
4040,8790,2877.500000,0.167793,1,12,0.066317,97,
4020,8770,2892.500000,0.149140,1,11,0.069991,44,
4040,8770,2892.500000,0.173407,1,12,0.068575,89,
4020,8790,2892.500000,0.120694,1,11,0.048172,53,
4040,8790,2892.500000,0.124105,1,11,0.041025,91,
4060,8770,2877.500000,0.451187,1,23,0.291604,111,
4080,8770,2877.500000,0.448128,3,23,0.294876,66,
4060,8790,2877.500000,0.161173,1,12,0.064777,111,
4080,8790,2877.500000,0.396061,3,22,0.261164,63,
4060,8770,2892.500000,0.255851,3,22,0.140164,110,
4080,8770,2892.500000,0.245029,3,22,0.126258,88,
4060,8790,2892.500000,0.103837,1,11,0.039557,106,
4080,8790,2892.500000,0.242847,3,22,0.151460,62,
4100,8770,2877.500000,0.694133,3,23,0.503651,94,
4120,8770,2877.500000,0.453853,3,23,0.330736,45,
4100,8790,2877.500000,0.680585,3,23,0.488591,95,
4120,8790,2877.500000,0.367414,3,22,0.218107,139,
4100,8770,2892.500000,0.630318,3,23,0.410725,96,
4120,8770,2892.500000,0.672008,3,23,0.469709,55,
4100,8790,2892.500000,0.594372,3,23,0.394686,51,
4120,8790,2892.500000,0.707908,3,23,0.459397,161,
4140,8770,2877.500000,0.720334,3,23,0.556530,54,
4160,8770,2877.500000,0.367491,1,22,0.182616,196,
4140,8790,2877.500000,0.627464,3,23,0.497275,93,
4160,8790,2877.500000,1.013957,3,23,0.859531,123,
4140,8770,2892.500000,0.749113,3,23,0.542208,32,
4160,8770,2892.500000,0.462002,3,23,0.291860,157,
4140,8790,2892.500000,0.795073,3,23,0.520071,85,
4160,8790,2892.500000,0.626485,3,23,0.400157,127,
4180,8770,2877.500000,0.455697,3,23,0.308040,126,
4200,8770,2877.500000,0.362306,3,22,0.260503,129,
4180,8790,2877.500000,0.466847,3,23,0.354617,173,
4200,8790,2877.500000,0.429510,3,23,0.332109,195,
4180,8770,2892.500000,0.610431,3,23,0.398105,216,
4200,8770,2892.500000,0.453780,3,23,0.277598,103,
4180,8790,2892.500000,0.430846,3,23,0.257994,250,
4200,8790,2892.500000,0.360550,3,22,0.198096,212,
4220,8770,2877.500000,0.111833,1,11,0.062617,50,
4240,8770,2877.500000,0.140793,1,11,0.086881,49,
4220,8790,2877.500000,0.455765,3,23,0.372818,33,
4240,8790,2877.500000,0.394500,3,22,0.307076,73,
4220,8770,2892.500000,0.395961,3,22,0.253262,100,
4240,8770,2892.500000,0.922126,3,23,0.683247,79,
4220,8790,2892.500000,0.494932,3,23,0.344338,107,
4240,8790,2892.500000,0.518084,3,23,0.383976,79,
4260,8770,2877.500000,0.460780,3,23,0.393207,35,
4280,8770,2877.500000,0.662756,3,23,0.562239,82,
4260,8790,2877.500000,0.462262,3,23,0.381675,56,
4280,8790,2877.500000,0.596719,3,23,0.525460,168,
4260,8770,2892.500000,0.246856,1,22,0.169604,107,
4280,8770,2892.500000,0.508117,1,23,0.399575,51,
4260,8790,2892.500000,0.334825,3,22,0.228428,163,
4280,8790,2892.500000,0.531774,3,23,0.418090,88,
4300,8770,2877.500000,1.346102,3,23,1.123784,222,
4320,8770,2877.500000,0.993936,3,23,0.723281,334,
4300,8790,2877.500000,0.653704,3,23,0.563191,122,
4320,8790,2877.500000,1.450175,3,23,1.312809,305,
4300,8770,2892.500000,1.569007,3,23,1.356036,230,
4320,8770,2892.500000,1.667285,3,23,1.589177,166,
4300,8790,2892.500000,0.685905,3,23,0.509615,163,
4320,8790,2892.500000,0.859540,3,23,0.781442,171,
4340,8770,2877.500000,0.768338,1,23,0.618956,818,
4360,8770,2877.500000,0.110660,1,11,0.055721,253,
4340,8790,2877.500000,1.182461,3,23,1.074652,322,
4360,8790,2877.500000,0.539758,1,23,0.431683,68,
4340,8770,2892.500000,2.805413,3,23,2.658393,1353,
4360,8770,2892.500000,0.308735,1,22,0.214871,248,
4340,8790,2892.500000,0.922004,3,23,0.835052,246,
4360,8790,2892.500000,0.406972,1,23,0.316168,58,
4380,8770,2877.500000,0.187180,1,12,0.129112,266,
4400,8770,2877.500000,0.146614,1,11,0.103405,-99,
4380,8790,2877.500000,0.339870,1,22,0.265607,-99,
4400,8790,2877.500000,0.215898,3,22,0.149114,-99,
4380,8770,2892.500000,0.186905,1,12,0.112452,46,
4400,8770,2892.500000,0.129281,1,11,0.075034,47,
4380,8790,2892.500000,0.290248,3,22,0.198427,32,
4400,8790,2892.500000,0.313070,3,22,0.231816,-99,
4420,8770,2877.500000,0.295502,3,22,0.246602,53,
4440,8770,2877.500000,0.176880,1,12,0.111810,48,
4420,8790,2877.500000,0.287876,100,41,0.111838,42,
4440,8790,2877.500000,0.212189,3,22,0.135929,40,
4420,8770,2892.500000,0.174128,1,12,0.120229,40,
4440,8770,2892.500000,0.177942,1,12,0.120171,49,
4420,8790,2892.500000,0.131835,1,11,0.082302,133,
4440,8790,2892.500000,0.109942,1,11,0.058129,111,
4460,8770,2877.500000,0.160915,1,12,0.112115,34,
4480,8770,2877.500000,0.261023,3,22,0.199537,-99,
4460,8790,2877.500000,0.236994,3,22,0.158866,45,
4480,8790,2877.500000,0.389954,3,22,0.200191,89,
4460,8770,2892.500000,0.132203,1,11,0.076996,61,
4480,8770,2892.500000,0.440943,1,23,0.370112,53,
4460,8790,2892.500000,0.151135,1,12,0.086229,44,
4480,8790,2892.500000,0.310335,1,22,0.219228,47,
4500,8770,2877.500000,0.275178,1,22,0.206439,-99,
4500,8790,2877.500000,0.495295,3,23,0.423001,118,
4520,8790,2877.500000,0.547744,3,23,0.406177,80,
4500,8770,2892.500000,0.276285,1,22,0.206694,47,
4520,8770,2892.500000,0.491133,3,23,0.418873,63,
4500,8790,2892.500000,0.448743,3,23,0.378014,39,
4520,8790,2892.500000,0.415035,3,23,0.353878,49,
4540,8790,2877.500000,0.369491,1,22,0.302210,35,
4540,8790,2892.500000,0.256595,1,22,0.193641,49,
4560,8790,2892.500000,0.257807,1,22,0.188922,61,
3840,8810,2892.500000,0.031260,1,11,0.006634,34,
3840,8830,2892.500000,0.030523,1,11,0.007717,-99,
3860,8810,2877.500000,0.089868,1,11,0.020339,37,
3880,8810,2877.500000,0.099563,1,11,0.029870,39,
3860,8830,2877.500000,0.058392,1,11,0.013209,49,
3880,8830,2877.500000,0.088978,1,11,0.025503,51,
3860,8810,2892.500000,0.035532,1,11,0.006133,-99,
3880,8810,2892.500000,0.042868,1,11,0.010809,-99,
3860,8830,2892.500000,0.030145,1,11,0.006396,-99,
3880,8830,2892.500000,0.049745,1,11,0.014263,53,
3900,8810,2877.500000,0.140688,1,11,0.069541,31,
3920,8810,2877.500000,0.195369,1,12,0.102620,40,
3900,8830,2877.500000,0.114692,1,11,0.039168,30,
3920,8830,2877.500000,0.167990,1,12,0.072911,38,
3900,8810,2892.500000,0.049391,1,11,0.012012,52,
3920,8810,2892.500000,0.058451,1,11,0.015108,71,
3900,8830,2892.500000,0.072937,1,11,0.019163,-99,
3920,8830,2892.500000,0.090469,1,11,0.023115,-99,
3940,8810,2877.500000,0.223726,1,22,0.122745,61,
3960,8810,2877.500000,0.167537,1,12,0.070725,54,
3940,8830,2877.500000,0.284642,3,22,0.143681,52,
3960,8830,2877.500000,0.266267,3,22,0.164769,62,
3940,8810,2892.500000,0.135924,1,11,0.059437,50,
3960,8810,2892.500000,0.214964,1,22,0.148835,43,
3940,8830,2892.500000,0.157303,1,12,0.080624,-99,
3960,8830,2892.500000,0.331099,1,22,0.232850,-99,
3980,8810,2877.500000,0.140324,1,11,0.064419,66,
4000,8810,2877.500000,0.126214,1,11,0.054819,100,
