xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4140,9490,2622.500000,72,7,SSD,45,0.555017,2.600000,0.028952,SCHAL,
4140,9510,2622.500000,65,7,SSD,45,0.480103,2.600000,0.030864,SCHAL,
3920,9530,2607.500000,114,-99,NULL,42,0.863265,2.600000,0.074392,SAARC,
3900,9530,2622.500000,177,-99,NULL,43,0.422190,2.600000,0.059129,SASOL,
3920,9530,2622.500000,46,-99,NULL,42,0.972314,2.600000,0.058148,SAARC,
3900,9550,2622.500000,67,-99,NULL,41,0.287442,2.600000,0.043327,SBL,
3920,9550,2622.500000,71,-99,NULL,42,0.609872,2.600000,0.042893,SAARC,
3940,9530,2607.500000,328,-99,NULL,42,1.183940,2.600000,0.107442,SAARC,
3960,9530,2607.500000,148,-99,NULL,45,1.237632,2.600000,0.107332,SCHAL,
3960,9550,2607.500000,177,-99,NULL,45,1.460005,2.600000,0.105106,SCHAL,
3940,9530,2622.500000,263,-99,NULL,45,1.241522,2.600000,0.081263,SCHAL,
3960,9530,2622.500000,199,-99,NULL,45,1.403935,2.600000,0.110936,SCHAL,
3940,9550,2622.500000,400,-99,NULL,45,0.811088,2.600000,0.056330,SCHAL,
3960,9550,2622.500000,309,-99,NULL,45,1.075446,2.600000,0.070662,SCHAL,
3980,9530,2607.500000,193,-99,NULL,45,1.413032,2.600000,0.104472,SCHAL,
4000,9530,2607.500000,196,-99,NULL,45,0.994107,2.600000,0.068273,SCHAL,
3980,9550,2607.500000,207,-99,NULL,45,1.237076,2.600000,0.100569,SCHAL,
4000,9550,2607.500000,189,-99,NULL,45,1.200126,2.600000,0.100966,SCHAL,
3980,9530,2622.500000,111,-99,NULL,45,1.133909,2.600000,0.086731,SCHAL,
4000,9530,2622.500000,156,-99,NULL,45,1.152758,2.600000,0.063240,SCHAL,
3980,9550,2622.500000,148,-99,NULL,45,1.194560,2.600000,0.074621,SCHAL,
4000,9550,2622.500000,114,-99,NULL,45,0.978714,2.600000,0.067308,SCHAL,
4020,9530,2607.500000,240,-99,NULL,45,0.763250,2.600000,0.060500,SCHAL,
4040,9530,2607.500000,405,-99,NULL,45,1.287340,2.600000,0.091449,SCHAL,
4020,9550,2607.500000,145,-99,NULL,45,1.069168,2.600000,0.076209,SCHAL,
4040,9550,2607.500000,266,-99,NULL,45,1.192588,2.600000,0.093982,SCHAL,
4020,9530,2622.500000,389,-99,NULL,45,0.880800,2.600000,0.052351,SCHAL,
4040,9530,2622.500000,534,-99,NULL,45,1.896430,2.600000,0.114298,SCHAL,
4020,9550,2622.500000,269,-99,NULL,45,0.880979,2.600000,0.050982,SCHAL,
4040,9550,2622.500000,1131,-99,NULL,45,1.298119,2.600000,0.092507,SCHAL,
4060,9530,2607.500000,379,2,MIX,33,0.934757,2.600000,0.108580,MXAL,
4080,9530,2607.500000,52,2,MIX,33,0.724035,2.600000,0.249402,MXAL,
4060,9550,2607.500000,113,-99,NULL,45,1.110319,2.600000,0.091822,SCHAL,
4080,9550,2607.500000,66,2,MIX,32,0.343123,2.600000,0.021204,MXML,
4060,9530,2622.500000,207,-99,NULL,45,1.117404,2.600000,0.101535,SCHAL,
4080,9530,2622.500000,79,-99,NULL,45,0.478798,2.600000,0.040118,SCHAL,
4060,9550,2622.500000,168,-99,NULL,42,1.033014,2.600000,0.079885,SAARC,
4080,9550,2622.500000,51,-99,NULL,45,0.482665,2.600000,0.034829,SCHAL,
4100,9530,2622.500000,89,2,MIX,33,0.807458,2.600000,0.221474,MXAL,
4120,9530,2622.500000,179,2,MIX,33,1.221696,2.600000,0.262273,MXAL,
4100,9550,2622.500000,138,2,MIX,45,0.733876,2.600000,0.067742,SCHAL,
3900,9570,2622.500000,60,-99,NULL,44,0.337268,2.600000,0.027698,SCHBL,
3920,9570,2622.500000,131,-99,NULL,45,1.086948,2.600000,0.067707,SCHAL,
3900,9590,2622.500000,65,-99,NULL,45,0.559110,2.600000,0.032771,SCHAL,
3920,9590,2622.500000,108,-99,NULL,45,0.501760,2.600000,0.034657,SCHAL,
3960,9570,2607.500000,241,0,NULL,10,1.017324,2.600000,0.079125,NULL,
3960,9590,2607.500000,352,0,NULL,10,0.983769,2.600000,0.072490,NULL,
3940,9570,2622.500000,252,-99,NULL,45,1.165280,2.600000,0.059081,SCHAL,
3960,9570,2622.500000,319,-99,NULL,45,1.077507,2.600000,0.071738,SCHAL,
3940,9590,2622.500000,114,-99,NULL,45,0.789591,2.600000,0.049850,SCHAL,
3960,9590,2622.500000,182,-99,NULL,45,1.047275,2.600000,0.082189,SCHAL,
3980,9570,2607.500000,99,-99,NULL,45,0.917258,2.600000,0.083810,SCHAL,
4000,9570,2607.500000,154,-99,NULL,45,0.980258,2.600000,0.092361,SCHAL,
3980,9590,2607.500000,111,-99,NULL,45,0.705660,2.600000,0.060281,SCHAL,
4000,9590,2607.500000,95,-99,NULL,45,0.767766,2.600000,0.074867,SCHAL,
3980,9570,2622.500000,134,-99,NULL,45,0.891497,2.600000,0.070674,SCHAL,
4000,9570,2622.500000,115,-99,NULL,45,0.793908,2.600000,0.057617,SCHAL,
3980,9590,2622.500000,251,-99,NULL,45,0.748604,2.600000,0.055064,SCHAL,
4000,9590,2622.500000,330,-99,NULL,45,0.723780,2.600000,0.054224,SCHAL,
4020,9570,2607.500000,863,-99,NULL,45,1.425414,2.600000,0.088007,SCHAL,
4040,9570,2607.500000,248,-99,NULL,45,0.844318,2.600000,0.065928,SCHAL,
4020,9590,2607.500000,311,-99,NULL,45,1.569391,2.600000,0.101232,SCHAL,
4040,9590,2607.500000,64,-99,NULL,45,0.482535,2.600000,0.033627,SCHAL,
4020,9570,2622.500000,294,-99,NULL,45,1.121825,2.600000,0.072404,SCHAL,
4040,9570,2622.500000,602,-99,NULL,45,0.810169,2.600000,0.060317,SCHAL,
4020,9590,2622.500000,237,-99,NULL,45,1.446316,2.600000,0.079130,SCHAL,
4040,9590,2622.500000,402,-99,NULL,45,0.946252,2.600000,0.053918,SCHAL,
4060,9570,2607.500000,110,-99,NULL,45,0.732818,2.600000,0.057270,SCHAL,
4080,9570,2607.500000,13,-99,NULL,33,0.442172,2.600000,0.032251,MXAL,
4060,9590,2607.500000,112,-99,NULL,33,0.592217,2.600000,0.048371,MXAL,
4080,9590,2607.500000,38,-99,NULL,33,0.599182,2.600000,0.062244,MXAL,
4060,9570,2622.500000,142,-99,NULL,42,1.131023,2.600000,0.071588,SAARC,
4080,9570,2622.500000,53,-99,NULL,45,0.989887,2.600000,0.073375,SCHAL,
4060,9590,2622.500000,290,-99,NULL,45,0.804091,2.600000,0.075642,SCHAL,
4080,9590,2622.500000,94,-99,NULL,33,0.865852,2.600000,0.058281,MXAL,
4100,9590,2607.500000,373,-99,NULL,45,1.358758,2.600000,0.084479,SCHAL,
4100,9570,2622.500000,259,-99,NULL,45,0.498419,2.600000,0.043867,SCHAL,
4100,9590,2622.500000,328,-99,NULL,45,0.480038,2.600000,0.036121,SCHAL,
3880,9610,2622.500000,26,-99,NULL,41,0.290282,2.600000,0.019949,SBL,
3880,9630,2622.500000,26,-99,NULL,41,0.296561,2.600000,0.017120,SBL,
3900,9610,2622.500000,99,-99,NULL,45,0.545544,2.600000,0.037826,SCHAL,
3920,9610,2622.500000,49,-99,NULL,45,0.559122,2.600000,0.043227,SCHAL,
3900,9630,2622.500000,46,-99,NULL,44,0.441802,2.600000,0.031127,SCHBL,
3920,9630,2622.500000,40,-99,NULL,45,0.627163,2.600000,0.041705,SCHAL,
3960,9610,2607.500000,387,0,NULL,10,0.858160,2.600000,0.058423,NULL,
3960,9630,2607.500000,336,0,NULL,10,0.728683,2.600000,0.052833,NULL,
3940,9610,2622.500000,135,-99,NULL,44,0.349343,2.600000,0.032065,SCHBL,
3960,9610,2622.500000,315,-99,NULL,45,0.867927,2.600000,0.059428,SCHAL,
3940,9630,2622.500000,60,-99,NULL,45,0.617903,2.600000,0.037560,SCHAL,
3960,9630,2622.500000,117,-99,NULL,45,0.817140,2.600000,0.052884,SCHAL,
3980,9610,2607.500000,115,-99,NULL,45,0.668320,2.600000,0.057120,SCHAL,
4000,9610,2607.500000,115,-99,NULL,45,0.655617,2.600000,0.062059,SCHAL,
3980,9630,2607.500000,106,-99,NULL,45,0.525618,2.600000,0.038729,SCHAL,
4000,9630,2607.500000,200,-99,NULL,45,0.503577,2.600000,0.044070,SCHAL,
3980,9610,2622.500000,139,-99,NULL,45,0.629875,2.600000,0.045492,SCHAL,
4000,9610,2622.500000,185,-99,NULL,45,0.536096,2.600000,0.039449,SCHAL,
3980,9630,2622.500000,279,-99,NULL,42,0.644579,2.600000,0.049413,SAARC,
4000,9630,2622.500000,196,-99,NULL,45,0.509901,2.600000,0.038383,SCHAL,
4020,9610,2607.500000,387,-99,NULL,45,1.043277,2.600000,0.078724,SCHAL,
4040,9610,2607.500000,81,-99,NULL,45,0.708226,2.600000,0.050404,SCHAL,
4020,9630,2607.500000,621,-99,NULL,45,1.017179,2.600000,0.082754,SCHAL,
4040,9630,2607.500000,78,-99,NULL,45,0.787666,2.600000,0.064894,SCHAL,
4020,9610,2622.500000,634,-99,NULL,45,1.009281,2.600000,0.077689,SCHAL,
4040,9610,2622.500000,208,-99,NULL,45,0.797178,2.600000,0.054129,SCHAL,
4020,9630,2622.500000,238,-99,NULL,45,0.874319,2.600000,0.061348,SCHAL,
4040,9630,2622.500000,67,-99,NULL,45,0.699668,2.600000,0.050086,SCHAL,
4060,9610,2607.500000,134,-99,NULL,45,0.498800,2.600000,0.032586,SCHAL,
4080,9610,2607.500000,28,-99,NULL,44,0.349361,2.600000,0.020884,SCHBL,
4060,9630,2607.500000,331,-99,NULL,45,0.570546,2.600000,0.046530,SCHAL,
4080,9630,2607.500000,24,-99,NULL,44,0.445474,2.600000,0.030896,SCHBL,
4060,9610,2622.500000,175,-99,NULL,45,0.534257,2.600000,0.035413,SCHAL,
4080,9610,2622.500000,156,-99,NULL,33,0.934645,2.600000,0.058952,MXAL,
4060,9630,2622.500000,240,-99,NULL,45,0.641463,2.600000,0.043798,SCHAL,
4080,9630,2622.500000,59,-99,NULL,44,0.448987,2.600000,0.032005,SCHBL,
4100,9610,2607.500000,429,-99,NULL,45,0.860821,2.600000,0.065255,SCHAL,
4100,9610,2622.500000,148,-99,NULL,45,0.672834,2.600000,0.051885,SCHAL,
4100,9630,2622.500000,169,-99,NULL,43,0.829276,2.600000,0.102228,SASOL,
3900,9650,2622.500000,78,-99,NULL,44,0.356786,2.600000,0.026187,SCHBL,
3920,9650,2622.500000,27,-99,NULL,44,0.335078,2.600000,0.020280,SCHBL,
3900,9670,2622.500000,70,-99,NULL,41,0.250268,2.600000,0.016867,SBL,
3920,9670,2622.500000,48,-99,NULL,41,0.299559,2.600000,0.013910,SBL,
3960,9650,2607.500000,357,0,NULL,10,0.990533,2.600000,0.085530,NULL,
3960,9670,2607.500000,139,0,NULL,10,0.672758,2.600000,0.068972,NULL,
3940,9650,2622.500000,51,-99,NULL,45,0.772306,2.600000,0.053503,SCHAL,
3960,9650,2622.500000,231,-99,NULL,45,0.730101,2.600000,0.064357,SCHAL,
3940,9670,2622.500000,71,-99,NULL,45,0.475681,2.600000,0.034900,SCHAL,
3960,9670,2622.500000,198,-99,NULL,45,0.755668,2.600000,0.074916,SCHAL,
3980,9650,2607.500000,241,-99,NULL,45,0.732193,2.600000,0.055155,SCHAL,
4000,9650,2607.500000,261,-99,NULL,45,0.605946,2.600000,0.052805,SCHAL,
3980,9670,2607.500000,298,-99,NULL,45,0.701685,2.600000,0.071357,SCHAL,
4000,9670,2607.500000,161,-99,NULL,45,0.603179,2.600000,0.050838,SCHAL,
3980,9650,2622.500000,215,-99,NULL,45,0.640960,2.600000,0.054550,SCHAL,
4000,9650,2622.500000,130,-99,NULL,45,0.502716,2.600000,0.046256,SCHAL,
3980,9670,2622.500000,189,-99,NULL,45,0.813803,2.600000,0.073112,SCHAL,
4000,9670,2622.500000,302,-99,NULL,45,0.633367,2.600000,0.059792,SCHAL,
4020,9650,2607.500000,419,-99,NULL,45,0.803944,2.600000,0.077719,SCHAL,
4040,9650,2607.500000,134,-99,NULL,45,0.751449,2.600000,0.075515,SCHAL,
4020,9670,2607.500000,236,-99,NULL,45,0.701221,2.600000,0.072728,SCHAL,
4040,9670,2607.500000,161,-99,NULL,43,0.711171,2.600000,0.095751,SASOL,
4020,9650,2622.500000,88,-99,NULL,45,0.461069,2.600000,0.047434,SCHAL,
4040,9650,2622.500000,74,-99,NULL,45,0.715029,2.600000,0.053846,SCHAL,
4020,9670,2622.500000,132,-99,NULL,45,0.624717,2.600000,0.054261,SCHAL,
4040,9670,2622.500000,86,-99,NULL,45,0.740715,2.600000,0.057358,SCHAL,
4060,9650,2607.500000,163,-99,NULL,45,0.513555,2.600000,0.040947,SCHAL,
4080,9650,2607.500000,45,-99,NULL,44,0.385334,2.600000,0.028437,SCHBL,
4060,9670,2607.500000,98,-99,NULL,45,0.485730,2.600000,0.041714,SCHAL,
4080,9670,2607.500000,56,-99,NULL,44,0.389527,2.600000,0.028013,SCHBL,
4060,9650,2622.500000,266,-99,NULL,45,0.536523,2.600000,0.034308,SCHAL,
4080,9650,2622.500000,25,-99,NULL,44,0.388514,2.600000,0.026228,SCHBL,
4060,9670,2622.500000,144,-99,NULL,45,0.527291,2.600000,0.037693,SCHAL,
4080,9670,2622.500000,37,-99,NULL,32,0.389198,2.600000,0.028575,MXML,
4100,9650,2622.500000,97,-99,NULL,43,0.519159,2.600000,0.065488,SASOL,
4100,9670,2622.500000,54,-99,NULL,45,0.639944,2.600000,0.073745,SCHAL,
3900,9690,2622.500000,57,-99,NULL,41,0.279952,2.600000,0.014428,SBL,
3920,9690,2622.500000,52,-99,NULL,44,0.392676,2.600000,0.020183,SCHBL,
3900,9710,2622.500000,118,-99,NULL,41,0.293086,2.600000,0.019782,SBL,
3920,9710,2622.500000,68,-99,NULL,44,0.325480,2.600000,0.012962,SCHBL,
3960,9690,2607.500000,241,-99,NULL,45,0.894551,2.600000,0.105685,SCHAL,
3940,9690,2622.500000,53,-99,NULL,44,0.341869,2.600000,0.019800,SCHBL,
3960,9690,2622.500000,145,-99,NULL,45,0.834589,2.600000,0.057830,SCHAL,
3940,9710,2622.500000,82,-99,NULL,45,0.466846,2.600000,0.021597,SCHAL,
3960,9710,2622.500000,94,-99,NULL,45,0.813116,2.600000,0.051210,SCHAL,
3980,9690,2607.500000,195,-99,NULL,45,0.984324,2.600000,0.082466,SCHAL,
4000,9690,2607.500000,446,-99,NULL,45,1.142954,2.600000,0.087883,SCHAL,
3980,9710,2607.500000,117,-99,NULL,45,0.980640,2.600000,0.080227,SCHAL,
4000,9710,2607.500000,181,-99,NULL,45,0.988045,2.600000,0.080238,SCHAL,
3980,9690,2622.500000,195,-99,NULL,45,1.463070,2.600000,0.096232,SCHAL,
4000,9690,2622.500000,384,-99,NULL,45,1.316455,2.600000,0.088472,SCHAL,
3980,9710,2622.500000,164,-99,NULL,45,1.441652,2.600000,0.088657,SCHAL,
4000,9710,2622.500000,304,-99,NULL,45,1.667913,2.600000,0.106164,SCHAL,
4020,9690,2607.500000,363,-99,NULL,45,0.733710,2.600000,0.061109,SCHAL,
4040,9690,2607.500000,172,-99,NULL,45,0.672272,2.600000,0.057956,SCHAL,
4020,9710,2607.500000,495,-99,NULL,45,0.775771,2.600000,0.063407,SCHAL,
4040,9710,2607.500000,1136,-99,NULL,45,0.645441,2.600000,0.051147,SCHAL,
4020,9690,2622.500000,306,-99,NULL,45,0.690089,2.600000,0.043630,SCHAL,
4040,9690,2622.500000,116,-99,NULL,45,0.606145,2.600000,0.041642,SCHAL,
4020,9710,2622.500000,715,-99,NULL,45,0.857494,2.600000,0.057814,SCHAL,
4040,9710,2622.500000,145,-99,NULL,45,0.511669,2.600000,0.030617,SCHAL,
4060,9690,2607.500000,104,-99,NULL,45,0.588734,2.600000,0.044005,SCHAL,
4080,9690,2607.500000,25,-99,NULL,45,0.493856,2.600000,0.043774,SCHAL,
4060,9710,2607.500000,51,-99,NULL,45,0.519964,2.600000,0.037830,SCHAL,
4080,9710,2607.500000,24,-99,NULL,45,0.560910,2.600000,0.031582,SCHAL,
4060,9690,2622.500000,63,-99,NULL,45,0.529743,2.600000,0.038432,SCHAL,
4080,9690,2622.500000,31,-99,NULL,45,0.547087,2.600000,0.047684,SCHAL,
4060,9710,2622.500000,53,-99,NULL,45,0.615281,2.600000,0.040869,SCHAL,
4080,9710,2622.500000,57,-99,NULL,44,0.384104,2.600000,0.029337,SCHBL,
4100,9690,2622.500000,69,-99,NULL,43,0.709993,2.600000,0.160894,SASOL,
4100,9710,2622.500000,56,-99,NULL,45,0.469418,2.600000,0.036979,SCHAL,
3900,9730,2622.500000,86,-99,NULL,44,0.423851,2.600000,0.030616,SCHBL,
3920,9730,2622.500000,93,-99,NULL,45,0.450788,2.600000,0.024676,SCHAL,
3900,9750,2622.500000,76,-99,NULL,44,0.373158,2.600000,0.025662,SCHBL,
3920,9750,2622.500000,181,-99,NULL,45,0.571359,2.600000,0.028762,SCHAL,
3940,9750,2607.500000,92,6,SCHAL,4,0.440734,2.600000,0.022948,SCHBL,
3940,9730,2622.500000,102,-99,NULL,44,0.445470,2.600000,0.022746,SCHBL,
3960,9730,2622.500000,63,-99,NULL,45,0.481534,2.600000,0.028394,SCHAL,
3940,9750,2622.500000,88,-99,NULL,44,0.337344,2.600000,0.016856,SCHBL,
3960,9750,2622.500000,57,-99,NULL,45,0.483841,2.600000,0.037725,SCHAL,
3980,9730,2607.500000,151,7,SSD,43,0.685614,2.600000,0.114918,SASOL,
4000,9730,2607.500000,103,7,SSD,43,0.701636,2.600000,0.085875,SASOL,
4000,9750,2607.500000,155,7,SSD,45,0.802367,2.600000,0.082820,SCHAL,
3980,9730,2622.500000,72,-99,NULL,45,0.982645,2.600000,0.051667,SCHAL,
4000,9730,2622.500000,100,-99,NULL,45,1.128246,2.600000,0.060977,SCHAL,
3980,9750,2622.500000,107,-99,NULL,33,0.759343,2.600000,0.043054,MXAL,
4000,9750,2622.500000,130,-99,NULL,45,0.660648,2.600000,0.047894,SCHAL,
4020,9730,2607.500000,386,-99,NULL,33,0.771457,2.600000,0.075948,MXAL,
4040,9730,2607.500000,646,-99,NULL,45,0.738382,2.600000,0.060154,SCHAL,
4020,9750,2607.500000,182,2,MIX,43,0.912063,2.600000,0.119636,SASOL,
4040,9750,2607.500000,595,6,SASOL,5,0.803613,2.600000,0.059467,SCHAL,
4020,9730,2622.500000,226,-99,NULL,45,0.709288,2.600000,0.053275,SCHAL,
4040,9730,2622.500000,904,-99,NULL,45,0.905701,2.600000,0.047305,SCHAL,
4020,9750,2622.500000,119,-99,NULL,33,0.889557,2.600000,0.066380,MXAL,
4040,9750,2622.500000,441,-99,NULL,45,0.695267,2.600000,0.044886,SCHAL,
4060,9730,2607.500000,179,-99,NULL,45,0.644869,2.600000,0.053417,SCHAL,
4080,9730,2607.500000,25,-99,NULL,45,0.452478,2.600000,0.020713,SCHAL,
4060,9750,2607.500000,103,-99,NULL,45,0.525762,2.600000,0.041700,SCHAL,
4080,9750,2607.500000,77,-99,NULL,45,0.707857,2.600000,0.039546,SCHAL,
4060,9730,2622.500000,103,-99,NULL,45,0.574459,2.600000,0.031330,SCHAL,
4080,9730,2622.500000,49,-99,NULL,44,0.403892,2.600000,0.020968,SCHBL,
4060,9750,2622.500000,70,-99,NULL,44,0.387761,2.600000,0.021788,SCHBL,
4080,9750,2622.500000,86,-99,NULL,45,0.585009,2.600000,0.052819,SCHAL,
4100,9730,2622.500000,100,-99,NULL,45,0.465929,2.600000,0.027544,SCHAL,
4100,9750,2622.500000,77,-99,NULL,45,0.679787,2.600000,0.021395,SCHAL,
3920,9770,2607.500000,299,100,NULL,45,0.600724,2.600000,0.035275,SCHAL,
3920,9790,2607.500000,194,6,SCHAL,5,0.553615,2.600000,0.039515,SCHAL,
3900,9770,2622.500000,107,-99,NULL,44,0.415769,2.600000,0.035353,SCHBL,
3920,9770,2622.500000,203,-99,NULL,33,0.527098,2.600000,0.035947,MXAL,
3900,9790,2622.500000,89,6,MXAL,4,0.309886,2.600000,0.024922,SCHBL,
3920,9790,2622.500000,153,6,SCHBL,4,0.426814,2.600000,0.032828,SCHBL,
3940,9770,2607.500000,135,6,SCHBL,5,0.517374,2.600000,0.046559,SCHAL,
3960,9770,2607.500000,102,6,SCHAL,4,0.422234,2.600000,0.040802,SCHBL,
3940,9790,2607.500000,303,100,NULL,43,0.581334,2.600000,0.084640,SASOL,
3940,9770,2622.500000,140,-99,NULL,33,0.564921,2.600000,0.046464,MXAL,
3960,9770,2622.500000,56,-99,NULL,43,0.596064,2.600000,0.106207,SASOL,
3940,9790,2622.500000,378,-99,NULL,33,0.553942,2.600000,0.077115,MXAL,
3960,9790,2622.500000,105,-99,NULL,45,0.556829,2.600000,0.050664,SCHAL,
3980,9770,2607.500000,80,2,MIX,33,0.451102,2.600000,0.115122,MXAL,
4000,9770,2607.500000,97,2,MIX,33,0.815447,2.600000,0.236276,MXAL,
3980,9790,2607.500000,87,7,SSD,43,0.512442,2.600000,0.112741,SASOL,
4000,9790,2607.500000,95,2,MIX,33,0.775755,2.600000,0.275972,MXAL,
3980,9770,2622.500000,100,-99,NULL,33,0.553264,2.600000,0.117854,MXAL,
4000,9770,2622.500000,135,-99,NULL,33,0.705932,2.600000,0.162501,MXAL,
3980,9790,2622.500000,102,-99,NULL,33,0.492907,2.600000,0.104359,MXAL,
4000,9790,2622.500000,61,-99,NULL,33,0.606263,2.600000,0.144040,MXAL,
4020,9770,2607.500000,119,2,MIX,33,0.764031,2.600000,0.128105,MXAL,
4040,9770,2607.500000,106,6,MXAL,5,0.502671,2.600000,0.037989,SCHAL,
4020,9790,2607.500000,68,2,MIX,33,0.539736,2.600000,0.120940,MXAL,
4040,9790,2607.500000,123,2,MIX,45,0.510958,2.600000,0.042263,SCHAL,
4020,9770,2622.500000,79,-99,NULL,33,0.625290,2.600000,0.073114,MXAL,
4040,9770,2622.500000,236,-99,NULL,45,0.529720,2.600000,0.042882,SCHAL,
4020,9790,2622.500000,120,-99,NULL,33,0.513152,2.600000,0.101638,MXAL,
4040,9790,2622.500000,152,-99,NULL,33,0.475593,2.600000,0.030681,MXAL,
4060,9770,2607.500000,81,6,MXAL,4,0.445672,2.600000,0.031655,SCHBL,
4060,9790,2607.500000,202,6,SCHBL,4,0.403185,2.600000,0.025821,SCHBL,
4060,9770,2622.500000,213,-99,NULL,44,0.409313,2.600000,0.029737,SCHBL,
4080,9770,2622.500000,91,-99,NULL,44,0.414154,2.600000,0.023054,SCHBL,
4060,9790,2622.500000,164,-99,NULL,44,0.407121,2.600000,0.034611,SCHBL,
4080,9790,2622.500000,103,-99,NULL,44,0.370458,2.600000,0.022525,SCHBL,
4100,9770,2622.500000,22,-99,NULL,45,0.466332,2.600000,0.018928,SCHAL,
4100,9790,2622.500000,129,-99,NULL,45,0.455928,2.600000,0.025139,SCHAL,
3920,9810,2607.500000,134,6,SCHAL,4,0.430107,2.600000,0.029724,SCHBL,
3920,9830,2607.500000,79,6,SCHBL,4,0.319759,2.600000,0.024153,SCHBL,
3900,9810,2622.500000,101,6,SCHBL,1,0.296346,2.600000,0.020669,SBL,
3920,9810,2622.500000,130,6,SBL,4,0.378762,2.600000,0.029533,SCHBL,
3900,9830,2622.500000,79,6,SCHBL,1,0.227791,2.600000,0.020569,SBL,
3920,9830,2622.500000,118,6,SBL,4,0.364610,2.600000,0.031064,SCHBL,
3940,9810,2607.500000,217,6,SCHBL,5,0.599900,2.600000,0.046215,SCHAL,
3960,9810,2607.500000,194,6,SCHAL,5,0.514920,2.600000,0.049629,SCHAL,
3940,9830,2607.500000,87,6,SCHAL,5,0.493912,2.600000,0.037484,SCHAL,
3960,9830,2607.500000,102,6,SCHAL,4,0.446916,2.600000,0.038884,SCHBL,
3940,9810,2622.500000,188,-99,NULL,33,0.542956,2.600000,0.048732,MXAL,
3960,9810,2622.500000,188,7,SSD,45,0.558884,2.600000,0.053943,SCHAL,
3940,9830,2622.500000,93,6,SCHAL,5,0.470261,2.600000,0.050726,SCHAL,
3960,9830,2622.500000,130,7,SSD,45,0.482900,2.600000,0.047444,SCHAL,
3980,9810,2607.500000,76,8,SSF,43,0.470093,2.600000,0.098048,SASOL,
4000,9810,2607.500000,114,6,SASOL,3,0.513528,2.600000,0.167275,MXAL,
3980,9830,2607.500000,81,8,SSF,43,0.437424,2.600000,0.062110,SASOL,
4000,9830,2607.500000,98,2,MIX,33,0.602102,2.600000,0.212432,MXAL,
3980,9810,2622.500000,99,-99,NULL,33,0.416821,2.600000,0.063247,MXAL,
4000,9810,2622.500000,96,-99,NULL,33,0.577936,2.600000,0.167286,MXAL,
3980,9830,2622.500000,128,-99,NULL,43,0.444241,2.600000,0.061344,SASOL,
4000,9830,2622.500000,142,-99,NULL,33,0.554765,2.600000,0.243640,MXAL,
4020,9810,2607.500000,162,2,MIX,33,0.532113,2.600000,0.068442,MXAL,
4040,9810,2607.500000,232,6,MXAL,4,0.444416,2.600000,0.032545,SCHBL,
4020,9830,2607.500000,165,2,MIX,33,0.544968,2.600000,0.165867,MXAL,
4040,9830,2607.500000,54,6,MXAL,4,0.319739,2.600000,0.021029,SCHBL,
4020,9810,2622.500000,143,-99,NULL,33,0.475817,2.600000,0.132713,MXAL,
4040,9810,2622.500000,147,-99,NULL,44,0.329892,2.600000,0.031760,SCHBL,
4020,9830,2622.500000,163,-99,NULL,33,0.589840,2.600000,0.147384,MXAL,
4040,9830,2622.500000,229,6,MXAL,4,0.398159,2.600000,0.026298,SCHBL,
4060,9810,2607.500000,99,6,SCHBL,5,0.476614,2.600000,0.022141,SCHAL,
4060,9810,2622.500000,337,-99,NULL,45,0.467574,2.600000,0.031575,SCHAL,
4080,9810,2622.500000,216,-99,NULL,44,0.329835,2.600000,0.017651,SCHBL,
4060,9830,2622.500000,261,-99,NULL,44,0.399019,2.600000,0.021505,SCHBL,
4080,9830,2622.500000,256,6,SCHBL,4,0.425802,2.600000,0.024352,SCHBL,
4100,9810,2622.500000,104,-99,NULL,44,0.416830,2.600000,0.026626,SCHBL,
4100,9830,2622.500000,110,6,SCHBL,4,0.437271,2.600000,0.025040,SCHBL,
3920,9850,2607.500000,91,6,SCHBL,1,0.289148,2.600000,0.024219,SBL,
3920,9850,2622.500000,76,6,SBL,1,0.287246,2.600000,0.033940,SBL,
3900,9870,2622.500000,167,7,SSD,44,0.315621,2.600000,0.026861,SCHBL,
3920,9870,2622.500000,78,6,SCHBL,1,0.244363,2.600000,0.023351,SBL,
3940,9850,2607.500000,138,6,SBL,5,0.497973,2.600000,0.044942,SCHAL,
3960,9850,2607.500000,94,6,SCHAL,4,0.393209,2.600000,0.033513,SCHBL,
3940,9870,2607.500000,131,8,SSF,43,0.619969,2.600000,0.083799,SASOL,
3960,9870,2607.500000,127,8,SSF,44,0.441143,2.600000,0.044310,SCHBL,
3940,9850,2622.500000,76,2,MIX,33,0.491993,2.600000,0.071666,MXAL,
3960,9850,2622.500000,103,7,SSD,43,0.637110,2.600000,0.085997,SASOL,
3940,9870,2622.500000,117,7,SSD,43,0.499913,2.600000,0.092521,SASOL,
3960,9870,2622.500000,118,2,MIX,33,0.637827,2.600000,0.137365,MXAL,
3980,9850,2607.500000,970,6,MXAL,5,0.596008,2.600000,0.051684,SCHAL,
4000,9850,2607.500000,108,6,SCHAL,3,0.554837,2.600000,0.090945,SASOL,
3980,9870,2607.500000,627,6,SASOL,5,0.621769,2.600000,0.052780,SCHAL,
4000,9870,2607.500000,178,6,SCHAL,3,0.623748,2.600000,0.053632,MXAL,
