xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4260,8770,2922.5,0.010837,3,OXI,22,0.348781,2.6,0.255797,OXML
4280,8770,2922.5,0.008449,3,OXI,22,0.377196,2.6,0.283592,OXML
4260,8790,2922.5,0.008105,1,LIX,22,0.270479,2.6,0.166494,OXML
4280,8790,2922.5,0.005406,3,OXI,22,0.298828,2.6,0.208106,OXML
4300,8770,2907.5,0.075175,3,OXI,23,1.570173,2.6,1.174236,OXAL
4320,8770,2907.5,0.015281,3,OXI,23,0.780061,2.6,0.726523,OXAL
4300,8790,2907.5,0.046868,3,OXI,22,0.354578,2.6,0.264276,OXML
4320,8790,2907.5,0.013845,3,OXI,23,0.699855,2.6,0.608814,OXAL
4300,8770,2922.5,0.013485,3,OXI,23,1.012727,2.6,0.882762,OXAL
4320,8770,2922.5,0.010912,3,OXI,23,0.65309,2.6,0.516029,OXAL
4300,8790,2922.5,0.00783,1,LIX,11,0.14275,2.6,0.076466,LAS
4320,8790,2922.5,0.017657,1,LIX,23,0.625634,2.6,0.404997,OXAL
4340,8770,2907.5,0.099505,3,OXI,23,2.400822,2.6,1.702112,OXAL
4360,8770,2907.5,0.067767,1,LIX,22,0.367688,2.6,0.28038,OXML
4340,8790,2907.5,0.009442,3,OXI,23,0.574418,2.6,0.499852,OXAL
4360,8790,2907.5,0.011599,3,OXI,23,0.492246,2.6,0.417238,OXAL
4340,8770,2922.5,0.022516,3,OXI,23,1.458463,2.6,0.903384,OXAL
4360,8770,2922.5,0.025558,3,OXI,23,0.78209,2.6,0.492291,OXAL
4340,8790,2922.5,0.021611,3,OXI,23,0.88035,2.6,0.670941,OXAL
4360,8790,2922.5,0.035591,3,OXI,23,0.704738,2.6,0.556501,OXAL
4380,8770,2907.5,-99,1,LIX,11,0.137771,2.6,0.066261,LAS
4400,8770,2907.5,0.00455,3,OXI,11,0.101974,2.6,0.045843,LAS
4380,8790,2907.5,-99,1,LIX,22,0.228218,2.6,0.147729,OXML
4400,8790,2907.5,0.003945,3,OXI,22,0.214589,2.6,0.131975,OXML
4380,8770,2922.5,-99,1,LIX,22,0.274324,2.6,0.165216,OXML
4400,8770,2922.5,0.003127,1,LIX,11,0.144288,2.6,0.070669,LAS
4380,8790,2922.5,-99,1,LIX,22,0.300902,2.6,0.19211,OXML
4400,8790,2922.5,-99,3,OXI,22,0.277962,2.6,0.177089,OXML
4420,8770,2907.5,0.005047,1,LIX,11,0.120078,2.6,0.064111,LAS
4440,8770,2907.5,0.005273,1,LIX,12,0.166914,2.6,0.089805,OXBL
4420,8790,2907.5,0.003971,3,OXI,22,0.286875,2.6,0.184321,OXML
4440,8790,2907.5,0.004705,1,LIX,11,0.105669,2.6,0.047128,LAS
4420,8770,2922.5,0.0037,1,LIX,11,0.122022,2.6,0.055683,LAS
4440,8770,2922.5,0.006506,1,LIX,11,0.104149,2.6,0.040811,LAS
4420,8790,2922.5,0.003966,1,LIX,22,0.218382,2.6,0.124701,OXML
4440,8790,2922.5,0.004459,1,LIX,11,0.087491,2.6,0.034279,LAS
4460,8770,2907.5,0.005206,1,LIX,11,0.149736,2.6,0.083361,LAS
4480,8770,2907.5,0.0039,1,LIX,12,0.181046,2.6,0.118731,OXBL
4460,8790,2907.5,0.004855,1,LIX,11,0.107913,2.6,0.042578,LAS
4480,8790,2907.5,0.00346,1,LIX,12,0.16156,2.6,0.074,OXBL
4460,8770,2922.5,0.00414,1,LIX,12,0.172081,2.6,0.106237,OXBL
4480,8770,2922.5,0.004817,1,LIX,11,0.126403,2.6,0.067785,LAS
4460,8790,2922.5,0.003972,1,LIX,11,0.096917,2.6,0.041484,LAS
4480,8790,2922.5,0.003665,1,LIX,11,0.149282,2.6,0.065296,LAS
4500,8770,2907.5,0.003569,3,OXI,22,0.24095,2.6,0.18137,OXML
4520,8770,2907.5,0.006222,1,LIX,12,0.160432,2.6,0.095895,OXBL
4500,8790,2907.5,0.00421,3,OXI,22,0.344368,2.6,0.259597,OXML
4520,8790,2907.5,0.006402,3,OXI,22,0.363038,2.6,0.262199,OXML
4500,8770,2922.5,0.004472,3,OXI,12,0.176954,2.6,0.109062,OXBL
4520,8770,2922.5,0.008143,1,LIX,22,0.207082,2.6,0.13413,OXML
4500,8790,2922.5,0.004246,1,LIX,22,0.216424,2.6,0.142636,OXML
4520,8790,2922.5,0.007099,1,LIX,11,0.131284,2.6,0.072552,LAS
4540,8770,2907.5,0.006352,1,LIX,11,0.129861,2.6,0.068032,LAS
4560,8770,2907.5,0.004438,1,LIX,23,0.602103,2.6,0.503122,OXAL
4540,8790,2907.5,0.006499,1,LIX,22,0.221391,2.6,0.16535,OXML
4560,8790,2907.5,0.006235,1,LIX,11,0.135133,2.6,0.080034,LAS
4540,8770,2922.5,0.008047,1,LIX,11,0.147781,2.6,0.089943,LAS
4560,8770,2922.5,0.0152,3,OXI,23,0.52682,2.6,0.414451,OXAL
4540,8790,2922.5,0.008225,1,LIX,11,0.130679,2.6,0.083641,LAS
4560,8790,2922.5,0.007546,1,LIX,11,0.092104,2.6,0.055117,LAS
4580,8790,2907.5,0.008835,1,LIX,12,0.194466,2.6,0.155084,OXBL
4580,8770,2922.5,0.007034,1,LIX,12,0.150569,2.6,0.097071,OXBL
4580,8790,2922.5,0.017145,1,LIX,12,0.171629,2.6,0.12905,OXBL
4600,8790,2922.5,0.007949,1,LIX,11,0.141208,2.6,0.109268,LAS
4640,8790,2922.5,0.004102,1,LIX,12,0.185304,2.6,0.135825,OXBL
3800,8810,2907.5,-99,1,LIX,11,0.030371,2.6,0.007154,LAS
3800,8830,2907.5,-99,1,LIX,11,0.036531,2.6,0.011631,LAS
3820,8810,2907.5,-99,1,LIX,11,0.034888,2.6,0.007841,LAS
3840,8810,2907.5,-99,1,LIX,11,0.039861,2.6,0.008467,LAS
3820,8830,2907.5,-99,1,LIX,11,0.041403,2.6,0.011787,LAS
3840,8830,2907.5,-99,1,LIX,11,0.031286,2.6,0.005303,LAS
3860,8810,2907.5,-99,1,LIX,11,0.05582,2.6,0.011004,LAS
3880,8810,2907.5,-99,1,LIX,11,0.040644,2.6,0.008633,LAS
3860,8830,2907.5,0.003,1,LIX,11,0.028259,2.6,0.005451,LAS
3880,8830,2907.5,0.004596,1,LIX,11,0.032127,2.6,0.009745,LAS
3880,8810,2922.5,-99,1,LIX,11,0.019796,2.6,0.004592,LAS
3880,8830,2922.5,-99,1,LIX,11,0.022096,2.6,0.0052,LAS
3900,8810,2907.5,0.00356,1,LIX,11,0.038937,2.6,0.007874,LAS
3920,8810,2907.5,0.003232,1,LIX,11,0.048612,2.6,0.009938,LAS
3900,8830,2907.5,0.004297,1,LIX,22,0.221505,2.6,0.158257,OXML
3920,8830,2907.5,0.00335,1,LIX,11,0.038452,2.6,0.00534,LAS
3900,8810,2922.5,-99,1,LIX,11,0.022971,2.6,0.004357,LAS
3920,8810,2922.5,0.003009,1,LIX,11,0.035181,2.6,0.006677,LAS
3900,8830,2922.5,-99,1,LIX,11,0.032795,2.6,0.006347,LAS
3920,8830,2922.5,0.003221,1,LIX,11,0.032863,2.6,0.006615,LAS
3940,8810,2907.5,0.005576,1,LIX,11,0.101886,2.6,0.030233,LAS
3960,8810,2907.5,0.008592,1,LIX,22,0.250662,2.6,0.191762,OXML
3940,8830,2907.5,0.004091,1,LIX,11,0.078377,2.6,0.022811,LAS
3960,8830,2907.5,0.003675,1,LIX,22,0.327087,2.6,0.233472,OXML
3940,8810,2922.5,0.003306,1,LIX,11,0.119334,2.6,0.048388,LAS
3960,8810,2922.5,0.003747,1,LIX,12,0.165657,2.6,0.091372,OXBL
3940,8830,2922.5,0.003705,1,LIX,11,0.047097,2.6,0.008856,LAS
3960,8830,2922.5,-99,1,LIX,22,0.200329,2.6,0.126157,OXML
3980,8810,2907.5,-99,1,LIX,11,0.056168,2.6,0.012596,LAS
4000,8810,2907.5,-99,1,LIX,11,0.054252,2.6,0.010562,LAS
3980,8830,2907.5,-99,1,LIX,11,0.08442,2.6,0.032986,LAS
4000,8830,2907.5,-99,1,LIX,11,0.055487,2.6,0.013309,LAS
3980,8810,2922.5,-99,1,LIX,11,0.068592,2.6,0.02728,LAS
4000,8810,2922.5,-99,1,LIX,11,0.098944,2.6,0.043583,LAS
3980,8830,2922.5,0.004852,1,LIX,22,0.206594,2.6,0.123477,OXML
4000,8830,2922.5,0.003605,1,LIX,11,0.049167,2.6,0.011458,LAS
4020,8810,2907.5,0.003318,1,LIX,11,0.045175,2.6,0.007154,LAS
4040,8810,2907.5,0.005332,1,LIX,11,0.065185,2.6,0.017372,LAS
4020,8830,2907.5,0.00854,1,LIX,11,0.064607,2.6,0.027028,LAS
4040,8830,2907.5,0.005868,1,LIX,11,0.049949,2.6,0.00965,LAS
4020,8810,2922.5,0.003127,1,LIX,11,0.037211,2.6,0.013763,LAS
4040,8810,2922.5,0.004387,1,LIX,11,0.043321,2.6,0.010042,LAS
4020,8830,2922.5,0.004173,1,LIX,11,0.051363,2.6,0.011659,LAS
4040,8830,2922.5,0.005918,1,LIX,11,0.040527,2.6,0.012048,LAS
4060,8810,2907.5,0.014829,1,LIX,11,0.065364,2.6,0.012239,LAS
4080,8810,2907.5,0.038216,1,LIX,11,0.109439,2.6,0.040524,LAS
4060,8830,2907.5,0.008967,1,LIX,11,0.057128,2.6,0.014416,LAS
4080,8830,2907.5,0.015391,1,LIX,11,0.130238,2.6,0.056182,LAS
4060,8810,2922.5,0.00676,1,LIX,11,0.051752,2.6,0.007401,LAS
4080,8810,2922.5,0.007864,1,LIX,11,0.06888,2.6,0.013308,LAS
4060,8830,2922.5,0.005784,1,LIX,11,0.057218,2.6,0.011288,LAS
4080,8830,2922.5,0.004757,1,LIX,11,0.081918,2.6,0.017519,LAS
4100,8810,2907.5,-99,3,OXI,22,0.2336,2.6,0.137314,OXML
4120,8810,2907.5,0.024141,3,OXI,22,0.374694,2.6,0.21425,OXML
4100,8830,2907.5,0.009786,1,LIX,11,0.1241,2.6,0.062123,LAS
4120,8830,2907.5,0.012978,1,LIX,11,0.106527,2.6,0.040512,LAS
4100,8810,2922.5,0.006041,1,LIX,12,0.158677,2.6,0.087437,OXBL
4120,8810,2922.5,0.007515,1,LIX,11,0.098853,2.6,0.058246,LAS
4100,8830,2922.5,0.005123,1,LIX,11,0.063732,2.6,0.014853,LAS
4120,8830,2922.5,0.008243,1,LIX,11,0.077164,2.6,0.026039,LAS
4140,8810,2907.5,0.025234,3,OXI,22,0.21695,2.6,0.121625,OXML
4160,8810,2907.5,0.02398,3,OXI,22,0.281463,2.6,0.161217,OXML
4140,8830,2907.5,0.013826,1,LIX,22,0.201603,2.6,0.105674,OXML
4160,8830,2907.5,0.014543,3,OXI,23,0.400457,2.6,0.260579,OXAL
4140,8810,2922.5,0.0124,1,LIX,11,0.067066,2.6,0.016921,LAS
4160,8810,2922.5,0.016541,1,LIX,11,0.064487,2.6,0.023663,LAS
4140,8830,2922.5,0.009293,1,LIX,12,0.157663,2.6,0.063241,OXBL
4160,8830,2922.5,0.014189,1,LIX,22,0.210116,2.6,0.132741,OXML
4180,8810,2907.5,0.024355,3,OXI,22,0.385922,2.6,0.253233,OXML
4200,8810,2907.5,0.043845,3,OXI,23,0.485299,2.6,0.340186,OXAL
4180,8830,2907.5,0.005988,3,OXI,22,0.361556,2.6,0.240642,OXML
4200,8830,2907.5,0.011073,3,OXI,23,0.49434,2.6,0.373616,OXAL
4180,8810,2922.5,0.013828,1,LIX,11,0.112678,2.6,0.041069,LAS
4200,8810,2922.5,0.003782,1,LIX,22,0.294061,2.6,0.149283,OXML
4180,8830,2922.5,0.007422,1,LIX,12,0.156193,2.6,0.063646,OXBL
4200,8830,2922.5,0.005331,1,LIX,12,0.194202,2.6,0.078991,OXBL
4220,8810,2907.5,0.004832,3,OXI,22,0.384923,2.6,0.281517,OXML
4240,8810,2907.5,0.003676,3,OXI,23,0.418878,2.6,0.303671,OXAL
4220,8830,2907.5,0.004052,3,OXI,22,0.355704,2.6,0.254789,OXML
4240,8830,2907.5,0.004063,1,LIX,22,0.283175,2.6,0.169602,OXML
4220,8810,2922.5,0.003132,3,OXI,22,0.346785,2.6,0.209095,OXML
4240,8810,2922.5,0.00439,3,OXI,22,0.304624,2.6,0.177221,OXML
4220,8830,2922.5,0.003574,1,LIX,22,0.242116,2.6,0.130729,OXML
4240,8830,2922.5,0.002528,3,OXI,22,0.25742,2.6,0.14185,OXML
4260,8810,2907.5,0.005175,3,OXI,22,0.321123,2.6,0.229394,OXML
4280,8810,2907.5,0.007319,1,LIX,12,0.186685,2.6,0.097144,OXBL
4260,8830,2907.5,0.005439,1,LIX,11,0.147126,2.6,0.063025,LAS
4280,8830,2907.5,0.007085,1,LIX,12,0.164855,2.6,0.078302,OXBL
4260,8810,2922.5,0.002215,1,LIX,22,0.21705,2.6,0.119752,OXML
4280,8810,2922.5,0.003846,1,LIX,12,0.154683,2.6,0.079214,OXBL
4260,8830,2922.5,0.002542,1,LIX,12,0.197488,2.6,0.101264,OXBL
4280,8830,2922.5,0.004141,1,LIX,11,0.131037,2.6,0.059708,LAS
4300,8810,2907.5,0.015603,1,LIX,22,0.209523,2.6,0.122098,OXML
4320,8810,2907.5,0.015732,3,OXI,23,0.459561,2.6,0.376981,OXAL
4300,8830,2907.5,0.007738,1,LIX,11,0.121325,2.6,0.052254,LAS
4320,8830,2907.5,0.00829,1,LIX,12,0.188517,2.6,0.112914,OXBL
4300,8810,2922.5,0.014331,1,LIX,11,0.129094,2.6,0.061072,LAS
4320,8810,2922.5,0.013073,1,LIX,22,0.326687,2.6,0.240593,OXML
4300,8830,2922.5,0.008897,1,LIX,11,0.099423,2.6,0.044411,LAS
4320,8830,2922.5,0.014993,1,LIX,11,0.135955,2.6,0.065928,LAS
4340,8810,2907.5,0.043308,3,OXI,23,0.510762,2.6,0.428339,OXAL
4360,8810,2907.5,0.019024,3,OXI,22,0.389373,2.6,0.316055,OXML
4340,8830,2907.5,0.02276,3,OXI,23,0.549326,2.6,0.460626,OXAL
4360,8830,2907.5,0.021372,3,OXI,23,0.471029,2.6,0.365439,OXAL
4340,8810,2922.5,0.011449,3,OXI,23,0.541875,2.6,0.416168,OXAL
4360,8810,2922.5,0.019124,33,OXI,23,1.031231,2.6,0.84649,OXAL
4340,8830,2922.5,0.011572,33,OXI,22,0.380079,2.6,0.293939,OXML
4360,8830,2922.5,0.03636,3,OXI,23,1.281696,2.6,1.152552,OXAL
4380,8810,2907.5,0.002707,3,OXI,22,0.291447,2.6,0.214775,OXML
4400,8810,2907.5,0.003778,3,OXI,22,0.300293,2.6,0.215169,OXML
4380,8830,2907.5,-99,3,OXI,22,0.30345,2.6,0.215394,OXML
4400,8830,2907.5,0.004819,3,OXI,22,0.331182,2.6,0.253635,OXML
4380,8810,2922.5,0.00799,3,OXI,22,0.373306,2.6,0.265634,OXML
4400,8810,2922.5,-99,3,OXI,22,0.212955,2.6,0.147392,OXML
4380,8830,2922.5,0.009239,3,OXI,22,0.348206,2.6,0.247694,OXML
4400,8830,2922.5,0.002541,1,LIX,22,0.211547,2.6,0.129563,OXML
4420,8810,2907.5,0.005895,3,OXI,23,0.417767,2.6,0.304749,OXAL
4440,8810,2907.5,0.009172,1,LIX,22,0.240575,2.6,0.149989,OXML
4420,8830,2907.5,0.008254,1,LIX,22,0.215823,2.6,0.134218,OXML
4440,8830,2907.5,0.011834,1,LIX,22,0.274046,2.6,0.187755,OXML
4420,8810,2922.5,0.00355,3,OXI,23,0.406884,2.6,0.296767,OXAL
4440,8810,2922.5,0.003835,1,LIX,22,0.233738,2.6,0.124681,OXML
4420,8830,2922.5,0.004076,3,OXI,22,0.261285,2.6,0.178889,OXML
4440,8830,2922.5,0.005942,1,LIX,12,0.177437,2.6,0.114195,OXBL
4460,8810,2907.5,0.004352,1,LIX,22,0.268655,2.6,0.184849,OXML
4480,8810,2907.5,0.00508,1,LIX,12,0.182685,2.6,0.089957,OXBL
4460,8830,2907.5,0.004904,1,LIX,22,0.204154,2.6,0.140835,OXML
4480,8830,2907.5,0.004377,3,OXI,22,0.348965,2.6,0.254726,OXML
4460,8810,2922.5,0.00418,1,LIX,11,0.09088,2.6,0.044496,LAS
4480,8810,2922.5,0.004595,1,LIX,11,0.082378,2.6,0.031745,LAS
4460,8830,2922.5,0.003993,1,LIX,11,0.073231,2.6,0.03901,LAS
4480,8830,2922.5,0.004412,1,LIX,11,0.088513,2.6,0.060424,LAS
4500,8810,2907.5,0.005433,1,LIX,22,0.228715,2.6,0.147597,OXML
4520,8810,2907.5,0.005388,3,OXI,23,0.419656,2.6,0.324411,OXAL
4500,8830,2907.5,0.00491,1,LIX,22,0.242141,2.6,0.168131,OXML
4520,8830,2907.5,0.005424,1,LIX,22,0.207132,2.6,0.154659,OXML
4500,8810,2922.5,0.005462,1,LIX,11,0.090024,2.6,0.040052,LAS
4520,8810,2922.5,0.005625,1,LIX,11,0.106026,2.6,0.065547,LAS
4500,8830,2922.5,0.00688,1,LIX,11,0.072107,2.6,0.037844,LAS
4520,8830,2922.5,0.006941,1,LIX,11,0.087239,2.6,0.04372,LAS
4540,8810,2907.5,0.005816,1,LIX,22,0.317797,2.6,0.257124,OXML
4560,8810,2907.5,0.012437,1,LIX,22,0.266116,2.6,0.207253,OXML
4540,8830,2907.5,0.004449,1,LIX,22,0.280218,2.6,0.231924,OXML
4560,8830,2907.5,0.009801,1,LIX,12,0.165845,2.6,0.122048,OXBL
4540,8810,2922.5,0.003684,1,LIX,11,0.104449,2.6,0.07285,LAS
4560,8810,2922.5,0.007911,1,LIX,11,0.081882,2.6,0.054632,LAS
4540,8830,2922.5,0.007332,1,LIX,11,0.133043,2.6,0.074294,LAS
4560,8830,2922.5,0.00906,1,LIX,11,0.099723,2.6,0.064398,LAS
4580,8810,2907.5,0.022682,1,LIX,12,0.160657,2.6,0.117386,OXBL
4600,8810,2907.5,0.005472,1,LIX,22,0.241474,2.6,0.19416,OXML
4580,8830,2907.5,0.015767,1,LIX,11,0.12894,2.6,0.095052,LAS
4600,8830,2907.5,0.004533,3,OXI,22,0.26088,2.6,0.204245,OXML
4580,8810,2922.5,0.00583,1,LIX,11,0.080837,2.6,0.056485,LAS
4600,8810,2922.5,0.003835,1,LIX,12,0.165617,2.6,0.127621,OXBL
4580,8830,2922.5,0.005344,1,LIX,11,0.114769,2.6,0.082535,LAS
4600,8830,2922.5,0.003813,3,OXI,22,0.328977,2.6,0.259573,OXML
4640,8810,2922.5,0.003634,3,OXI,23,0.617809,2.6,0.564866,OXAL
4620,8830,2922.5,0.004836,1,LIX,23,0.470106,2.6,0.353476,OXAL
4640,8830,2922.5,0.003877,3,OXI,22,0.279649,2.6,0.200882,OXML
4660,8830,2922.5,0.002705,1,LIX,22,0.366804,2.6,0.203147,OXML
3780,8850,2907.5,-99,1,LIX,11,0.035685,2.6,0.006133,LAS
3800,8850,2907.5,0.037033,1,LIX,11,0.033046,2.6,0.006952,LAS
3800,8870,2907.5,0.009939,1,LIX,11,0.027369,2.6,0.006269,LAS
3820,8850,2907.5,0.027895,1,LIX,11,0.044571,2.6,0.015981,LAS
3840,8850,2907.5,-99,1,LIX,11,0.031338,2.6,0.007173,LAS
3820,8870,2907.5,-99,0,NULL,10,0.029217,2.6,0.005053,NULL
3840,8870,2907.5,-99,1,LIX,11,0.039381,2.6,0.00774,LAS
3860,8850,2907.5,0.003201,1,LIX,11,0.038307,2.6,0.008622,LAS
3880,8850,2907.5,0.005323,1,LIX,11,0.057054,2.6,0.020391,LAS
3860,8870,2907.5,0.003761,1,LIX,11,0.066014,2.6,0.018836,LAS
3880,8870,2907.5,0.005154,1,LIX,11,0.037487,2.6,0.013201,LAS
3880,8870,2922.5,-99,1,LIX,11,0.018899,2.6,0.003,LAS
3900,8850,2907.5,0.01087,1,LIX,11,0.073703,2.6,0.030302,LAS
3920,8850,2907.5,-99,1,LIX,11,0.03888,2.6,0.006567,LAS
3900,8870,2907.5,0.015258,1,LIX,11,0.02985,2.6,0.006477,LAS
3920,8870,2907.5,-99,1,LIX,11,0.04453,2.6,0.01112,LAS
3900,8850,2922.5,-99,1,LIX,11,0.030974,2.6,0.003956,LAS
3920,8850,2922.5,-99,1,LIX,11,0.03165,2.6,0.004062,LAS
3900,8870,2922.5,-99,0,NULL,10,0.025043,2.6,0.004042,NULL
3920,8870,2922.5,-99,1,LIX,11,0.038878,2.6,0.010223,LAS
3940,8850,2907.5,0.00386,1,LIX,11,0.072585,2.6,0.018506,LAS
3960,8850,2907.5,0.004369,1,LIX,23,0.434038,2.6,0.300337,OXAL
3940,8870,2907.5,0.00376,1,LIX,11,0.102325,2.6,0.037819,LAS
3960,8870,2907.5,-99,1,LIX,22,0.274611,2.6,0.131865,OXML
3940,8850,2922.5,-99,1,LIX,11,0.04702,2.6,0.008377,LAS
3960,8850,2922.5,0.003829,1,LIX,11,0.142763,2.6,0.068616,LAS
3940,8870,2922.5,-99,1,LIX,11,0.055703,2.6,0.010959,LAS
3960,8870,2922.5,0.00309,1,LIX,12,0.165479,2.6,0.072009,OXBL
3980,8850,2907.5,-99,1,LIX,22,0.276978,2.6,0.188589,OXML
4000,8850,2907.5,-99,1,LIX,11,0.10296,2.6,0.052142,LAS
3980,8870,2907.5,-99,1,LIX,22,0.34659,2.6,0.236514,OXML
4000,8870,2907.5,-99,3,OXI,22,0.218641,2.6,0.136922,OXML
3980,8850,2922.5,0.004436,1,LIX,12,0.187426,2.6,0.097314,OXBL
4000,8850,2922.5,0.004852,1,LIX,11,0.130354,2.6,0.066101,LAS
3980,8870,2922.5,0.003263,1,LIX,22,0.277969,2.6,0.165371,OXML
4000,8870,2922.5,-99,3,OXI,12,0.188396,2.6,0.108672,OXBL
4020,8850,2907.5,0.004316,1,LIX,11,0.052078,2.6,0.013013,LAS
4040,8850,2907.5,0.003608,1,LIX,11,0.064556,2.6,0.019852,LAS
4020,8870,2907.5,0.003796,1,LIX,22,0.284612,2.6,0.161259,OXML
4040,8870,2907.5,0.003802,1,LIX,11,0.081272,2.6,0.024689,LAS
4020,8850,2922.5,0.007694,1,LIX,11,0.074205,2.6,0.027604,LAS
4040,8850,2922.5,0.005244,1,LIX,11,0.060695,2.6,0.019061,LAS
4020,8870,2922.5,-99,3,OXI,22,0.336605,2.6,0.224433,OXML
4040,8870,2922.5,0.003141,1,LIX,22,0.319338,2.6,0.18277,OXML
4060,8850,2907.5,0.003483,1,LIX,11,0.082994,2.6,0.032716,LAS
4080,8850,2907.5,0.005154,1,LIX,11,0.128475,2.6,0.062443,LAS
4060,8870,2907.5,0.006798,1,LIX,11,0.070055,2.6,0.023455,LAS
4080,8870,2907.5,0.005397,1,LIX,11,0.109469,2.6,0.046897,LAS
4060,8850,2922.5,0.005214,1,LIX,11,0.045148,2.6,0.00999,LAS
4080,8850,2922.5,0.003661,1,LIX,11,0.047591,2.6,0.007456,LAS
4060,8870,2922.5,0.004276,1,LIX,11,0.045313,2.6,0.00951,LAS
4080,8870,2922.5,0.003765,1,LIX,11,0.047083,2.6,0.007611,LAS
4100,8850,2907.5,0.009011,1,LIX,11,0.129843,2.6,0.063084,LAS
4120,8850,2907.5,0.020229,1,LIX,11,0.116438,2.6,0.042104,LAS
4100,8870,2907.5,0.011095,1,LIX,11,0.089079,2.6,0.04029,LAS
4120,8870,2907.5,0.008189,1,LIX,11,0.070833,2.6,0.023855,LAS
4100,8850,2922.5,0.00482,1,LIX,11,0.043922,2.6,0.00735,LAS
4120,8850,2922.5,0.005426,1,LIX,11,0.070159,2.6,0.016871,LAS
4100,8870,2922.5,0.006285,1,LIX,11,0.049952,2.6,0.007592,LAS
4120,8870,2922.5,0.010056,1,LIX,11,0.054135,2.6,0.007451,LAS
4140,8850,2907.5,0.006802,1,LIX,22,0.25654,2.6,0.14644,OXML
4160,8850,2907.5,0.004807,3,OXI,23,0.639107,2.6,0.450775,OXAL
4140,8870,2907.5,0.005943,3,OXI,22,0.229243,2.6,0.13206,OXML
4160,8870,2907.5,0.012317,1,LIX,22,0.315143,2.6,0.192993,OXML
4140,8850,2922.5,0.007192,1,LIX,11,0.11322,2.6,0.040691,LAS
4160,8850,2922.5,0.005723,3,OXI,22,0.35655,2.6,0.232765,OXML
4140,8870,2922.5,0.017548,1,LIX,11,0.077406,2.6,0.027427,LAS
4160,8870,2922.5,0.008925,3,OXI,22,0.275774,2.6,0.183372,OXML
4180,8850,2907.5,0.004716,3,OXI,22,0.374197,2.6,0.224349,OXML
4200,8850,2907.5,0.009557,1,LIX,12,0.153936,2.6,0.072016,OXBL
4180,8870,2907.5,0.004037,3,OXI,23,0.454747,2.6,0.345343,OXAL
4200,8870,2907.5,0.008364,1,LIX,22,0.286381,2.6,0.146127,OXML
4180,8850,2922.5,0.004033,1,LIX,12,0.184492,2.6,0.096848,OXBL
4200,8850,2922.5,0.004579,1,LIX,11,0.12134,2.6,0.033874,LAS
4180,8870,2922.5,0.002658,1,LIX,22,0.319707,2.6,0.216995,OXML
4200,8870,2922.5,0.002867,1,LIX,22,0.396807,2.6,0.285066,OXML
4220,8850,2907.5,0.008599,3,OXI,22,0.271091,2.6,0.156395,OXML
4240,8850,2907.5,0.004393,1,LIX,22,0.206389,2.6,0.097141,OXML
4220,8870,2907.5,0.010906,1,LIX,22,0.360276,2.6,0.233226,OXML
4220,8850,2922.5,0.003137,1,LIX,22,0.225657,2.6,0.109402,OXML
4240,8850,2922.5,0.002541,3,OXI,22,0.204415,2.6,0.105519,OXML
4220,8870,2922.5,0.003138,1,LIX,22,0.342115,2.6,0.23312,OXML
4240,8870,2922.5,0.008143,3,OXI,23,0.512879,2.6,0.389307,OXAL
4260,8850,2907.5,0.004642,1,LIX,12,0.190708,2.6,0.103864,OXBL
4280,8850,2907.5,0.011402,1,LIX,11,0.140792,2.6,0.057607,LAS
4260,8850,2922.5,0.002303,1,LIX,12,0.153792,2.6,0.067963,OXBL
4280,8850,2922.5,0.005759,1,LIX,11,0.10234,2.6,0.032594,LAS
4260,8870,2922.5,0.003903,3,OXI,22,0.269649,2.6,0.16944,OXML
4280,8870,2922.5,0.005919,-99,NULL,22,0.213884,2.6,0.125411,OXML
4300,8850,2907.5,0.010815,1,LIX,11,0.112389,2.6,0.044342,LAS
4320,8850,2907.5,0.004786,1,LIX,22,0.231948,2.6,0.141588,OXML
4300,8850,2922.5,0.006017,1,LIX,11,0.138211,2.6,0.07004,LAS
4320,8850,2922.5,0.00425,1,LIX,22,0.260483,2.6,0.1878,OXML
4300,8870,2922.5,0.002362,1,LIX,22,0.26764,2.6,0.173764,OXML
4320,8870,2922.5,0.00301,1,LIX,22,0.258145,2.6,0.182846,OXML
4340,8850,2907.5,0.026235,3,OXI,23,0.614654,2.6,0.552441,OXAL
4360,8850,2907.5,0.020754,3,OXI,23,0.427154,2.6,0.356142,OXAL
4340,8870,2907.5,0.010524,3,OXI,23,0.630444,2.6,0.538203,OXAL
4340,8850,2922.5,0.008455,1,LIX,12,0.19961,2.6,0.115414,OXBL
4360,8850,2922.5,0.01447,1,LIX,23,0.572836,2.6,0.474164,OXAL
4340,8870,2922.5,0.003983,1,LIX,22,0.341878,2.6,0.256957,OXML
4360,8870,2922.5,0.008587,1,LIX,23,0.77131,2.6,0.655837,OXAL
4380,8850,2907.5,-99,1,LIX,22,0.22968,2.6,0.145735,OXML
4400,8850,2907.5,0.004189,1,LIX,22,0.220964,2.6,0.149139,OXML
4380,8850,2922.5,0.0025,3,OXI,22,0.260806,2.6,0.17548,OXML
4400,8850,2922.5,0.002866,1,LIX,22,0.214614,2.6,0.108071,OXML
4380,8870,2922.5,0.002614,1,LIX,22,0.30582,2.6,0.231556,OXML
